"start","end","text","speaker"
"520","3140"," The word for how in Spanish is ¿Cómo?","Speaker 1"
"3860","4360"," ¿Cómo?","Speaker 2"
"4720","5320"," ¿Cómo?","Speaker 1"
"5320","9480"," How do you think you would say how are you talking informally?","Speaker 1"
"10700","11240"," ¿Cómo estás?","Speaker 2"
"11520","12020"," ¿Cómo estás?","Speaker 1"
"12360","17820"," Because when you ask somebody how they are you're referring to their state ¿Cómo estás?","Speaker 1"
"18660","20440"," And formally how would you ask?","Speaker 1"
"21820","22740"," ¿Cómo está?","Speaker 2"
"23020","27900"," Good and if you're asking more than one person ¿Cómo están?","Speaker 1"
"28080","28660"," Very nice.","Speaker 1"
"29100","31820"," The word for where is ¿Dónde?","Speaker 1"
"32040","36080"," So how would you say where are you talking informally?","Speaker 1"
"37620","38880"," ¿Dónde estás?","Speaker 2"
"39600","40220"," ¿Dónde estás?","Speaker 1"
"40540","43720"," I don't know where we are.","Speaker 1"
"44320","45780"," So what was I don't know?","Speaker 1"
"47460","48360"," No sé.","Speaker 2"
"48620","49040"," No sé.","Speaker 1"
"49320","49560"," Good.","Speaker 1"
"49820","50920"," I don't know where we are.","Speaker 1"
"51640","55020"," So no sé dónde estamos.","Speaker 2"
"55340","55460"," Good.","Speaker 1"
"55840","57920"," No sé dónde estamos.","Speaker 1"
"58800","59020"," Good.","Speaker 1"
"59220","60540"," How would you say I am here?","Speaker 1"
"62180","63459"," Estoy aquí.","Speaker 2"
"63700","64480"," Estoy aquí.","Speaker 1"
"64800","65300"," Estoy acá.","Speaker 1"
"65680","68900"," How would you say I want to be here?","Speaker 1"
"71020","72860"," Quiero estar aquí.","Speaker 2"
"73140","73420"," Good.","Speaker 1"
"74020","76640"," Quiero estar aquí.","Speaker 1"
"77200","77520"," Good.","Speaker 1"
"77720","80640"," How would you say I'm going to be here later?","Speaker 1"
"80740","82340"," What was the word for late?","Speaker 1"
"82960","84220"," We say we use tarde.","Speaker 1"
"84640","84840"," Good.","Speaker 1"
"85000","86600"," And later or more late?","Speaker 1"
"86760","87440"," Más tarde.","Speaker 1"
"87560","87740"," Good.","Speaker 1"
"87900","90040"," So I'm going to be here later.","Speaker 1"
"91820","95160"," Voy a estar aquí más tarde.","Speaker 2"
"95320","95500"," Good.","Speaker 1"
"95860","99400"," Voy a estar aquí más tarde.","Speaker 1"
"100260","101900"," Voy is I go or I'm going.","Speaker 1"
"102020","104780"," How do you say you go or you are going speaking informally?","Speaker 1"
"106140","106740"," Vas.","Speaker 1"
"107420","107520"," Vas.","Speaker 1"
"107700","108080"," Good.","Speaker 1"
"108600","111620"," So how would you say where are you going to be?","Speaker 1"
"112320","113380"," So break it up.","Speaker 1"
"113480","115300"," Where are you going to be?","Speaker 1"
"117040","119700"," ¿Dónde vas a estar?","Speaker 2"
"120040","120400"," Yes.","Speaker 1"
"120780","121640"," ¿Dónde vas a estar?","Speaker 1"
"122020","123160"," Where are you going to be?","Speaker 1"
"123820","124120"," Good.","Speaker 1"
"124540","129600"," So let's run through the forms again and let's use the words for emphasis just to practice them.","Speaker 1"
"129919","131300"," So I am is.","Speaker 1"
"132620","133960"," Yo estoy.","Speaker 1"
"134180","134380"," Good.","Speaker 1"
"134680","135580"," Yo estoy.","Speaker 1"
"136040","136860"," He is.","Speaker 1"
"138200","139180"," El está.","Speaker 2"
"139560","139860"," Good.","Speaker 1"
"140040","140540"," El está.","Speaker 1"
"140900","141680"," She is.","Speaker 1"
"143100","143980"," Ella está.","Speaker 2"
"144320","144600"," Good.","Speaker 1"
"145200","147840"," And you speaking informally are.","Speaker 1"
"149400","150620"," Usted está.","Speaker 2"
"150980","151720"," Usted está.","Speaker 1"
"152020","152200"," Good.","Speaker 1"
"152760","154960"," They are using the word for they.","Speaker 1"
"156360","157480"," Ellos están.","Speaker 1"
"157840","158580"," Ellos están.","Speaker 1"
"158740","159640"," Or for feminine.","Speaker 1"
"161100","162000"," Ellas están.","Speaker 1"
"162180","162400"," Good.","Speaker 1"
"163020","163940"," What is we are?","Speaker 1"
"165200","166100"," Nosotros estamos.","Speaker 2"
"166440","166700"," Good.","Speaker 1"
"166900","167620"," And for feminine?","Speaker 1"
"169400","172380"," Nosotros, nosotras estamos.","Speaker 2"
"172700","173020"," Good.","Speaker 1"
"173280","175420"," So nosotros changes to nosotras.","Speaker 1"
"176620","179560"," You are talking informally?","Speaker 1"
"181640","182200"," Estás.","Speaker 1"
"182400","182660"," Good.","Speaker 1"
"182880","184160"," And if we use the word for you?","Speaker 1"
"185820","186580"," Tú estás.","Speaker 1"
"186920","187260"," Good.","Speaker 1"
"187460","188260"," Tú estás.","Speaker 1"
"188680","189120"," Tú estás.","Speaker 1"
"189440","189660"," Good.","Speaker 1"
"190500","197120"," How would you ask more than one person where do you have to be later?","Speaker 1"
"197940","206180"," So the same as they.","Speaker 1"
"206640","207460"," Do you have?","Speaker 1"
"209020","209260"," Yeah.","Speaker 1"
"209380","210220"," What's to have?","Speaker 1"
"211040","211720"," Tener.","Speaker 2"
"212000","212320"," Tener.","Speaker 1"
"212700","212920"," Good.","Speaker 1"
"213040","226260"," And we have it as tein in words like maintain, maintain, contain, contain, sustain, sustain, entertain, entertain, obtain, obtainer.","Speaker 1"
"226300","227140"," That will help us.","Speaker 1"
"227560","229480"," So first we want to build.","Speaker 1"
"229700","231320"," You guys have from tener.","Speaker 1"
"232720","233280"," Tienen.","Speaker 2"
"233840","233940"," Good.","Speaker 1"
"234660","237240"," So where do you have to be later?","Speaker 1"
"237820","238640"," To you plural.","Speaker 1"
"239220","239880"," Try it.","Speaker 1"
"242010","243950"," Dónde tienen están?","Speaker 2"
"245010","245570"," Slower.","Speaker 1"
"245950","246370"," Oh sorry.","Speaker 2"
"246530","246970"," To be.","Speaker 2"
"247590","248410"," It's in the, yes.","Speaker 2"
"249690","252470"," Dónde and I've forgotten the other one now.","Speaker 2"
"252670","253010"," It's okay.","Speaker 1"
"253110","253810"," Work it out again.","Speaker 1"
"255550","257250"," Dónde tienen estar?","Speaker 2"
"257970","264070"," There is something we need to add to tienen to get this meaning of have to and it's not a comfortable translation.","Speaker 1"
"265230","268010"," Dónde tienen que estar?","Speaker 2"
"268630","269150"," Later.","Speaker 1"
"270210","270710"," Más tarde.","Speaker 2"
"271090","273390"," Dónde tienen que estar más tarde?","Speaker 1"
"273970","274250"," Good.","Speaker 1"
"274810","281570"," You might want to say he must be here and you can use this in the same way as you're doing in English to refer to probability.","Speaker 1"
"281750","284230"," Oh he must be here by now or something like this.","Speaker 1"
"284230","290410"," You have the same use in Spanish and must is the same as to owe which is related to debt.","Speaker 1"
"290590","291430"," So what was to owe?","Speaker 1"
"292810","293230"," Deber.","Speaker 2"
"293390","293830"," Deber.","Speaker 1"
"293970","294190"," Good.","Speaker 1"
"294510","296010"," So he owes or he must.","Speaker 1"
"297690","297850"," Debe.","Speaker 2"
"298070","298490"," Debe.","Speaker 1"
"298770","299830"," This e doesn't split.","Speaker 1"
"300230","300430"," Good.","Speaker 1"
"300690","300950"," Debe.","Speaker 1"
"301270","303330"," So he must be here.","Speaker 1"
"304930","307090"," Debe estar aquí.","Speaker 1"
"307410","307670"," Good.","Speaker 1"
"307830","308930"," And he must be tired.","Speaker 1"
"310350","313110"," Debe estar cansado.","Speaker 2"
"313110","313510"," Good.","Speaker 2"
"313770","315410"," Debe estar cansado.","Speaker 1"
"315590","316730"," They must be tired.","Speaker 1"
"318650","321290"," Deben estar cansados.","Speaker 2"
"321410","322110"," Very good.","Speaker 1"
"322650","323690"," What if they were females?","Speaker 1"
"325350","326110"," Cansadas.","Speaker 2"
"326250","326690"," All together.","Speaker 1"
"327070","328410"," Don't miss the fun, I mean.","Speaker 1"
"330430","333070"," Deben estar cansadas.","Speaker 2"
"333230","333550"," Good.","Speaker 1"
"333870","335510"," Deben estar cansadas.","Speaker 1"
"336090","338150"," To remain was quedar.","Speaker 1"
"338870","339190"," Quedar.","Speaker 1"
"339190","340090"," Quedar.","Speaker 2"
"340870","345510"," And to get the meaning of I stay, we say I remain myself.","Speaker 1"
"346290","347370"," So how would that sound?","Speaker 1"
"347510","348530"," I remain myself.","Speaker 1"
"351220","351860"," Me quedo.","Speaker 2"
"352080","352620"," Me quedo.","Speaker 1"
"353080","353720"," I'm staying.","Speaker 1"
"354380","358080"," How would we are staying or we remain ourselves be?","Speaker 1"
"359600","360780"," Nos quedamos.","Speaker 2"
"360940","361220"," Good.","Speaker 1"
"362060","366580"," We are not going to stay because we are very tired.","Speaker 1"
"367120","370000"," We are not going to stay because we are very tired.","Speaker 1"
"370060","376520"," So the first bit that needs to command all of our attention is we are not going.","Speaker 1"
"378060","379040"," No vamos.","Speaker 2"
"379180","379700"," No vamos.","Speaker 1"
"379980","381480"," We are not going to stay.","Speaker 1"
"381960","383960"," So we are not going to remain ourselves.","Speaker 1"
"385060","388760"," No vamos a quedarnos.","Speaker 2"
"389140","389380"," Good.","Speaker 1"
"389620","393800"," No vamos a quedarnos or no nos vamos a quedar.","Speaker 1"
"394200","395300"," You could have this as well.","Speaker 1"
"395600","396840"," No nos vamos a quedar.","Speaker 1"
"397940","398380"," Because?","Speaker 1"
"398680","399580"," Same as why?","Speaker 1"
"401080","401460"," Porque?","Speaker 2"
"401700","406540"," Porque we are very tired and let's be a masculine or a mixed group.","Speaker 1"
"407120","408200"," We are very tired.","Speaker 1"
"410000","412960"," Estamos muy cansados.","Speaker 2"
"413260","413620"," Good.","Speaker 1"
"414060","415880"," Now all together and not from memory.","Speaker 1"
"416120","418680"," Thinking about it again block by block.","Speaker 1"
"418800","423080"," If you rush it, you will trip and tripping is very time consuming.","Speaker 1"
"424140","427920"," So we are not going to remain ourselves to stay.","Speaker 1"
"429440","432160"," No vamos a quedarnos.","Speaker 2"
"432400","432720"," Good.","Speaker 1"
"432860","433460"," Because?","Speaker 1"
"433640","434780"," We are very tired.","Speaker 1"
"436280","439820"," Porque estamos muy cansados.","Speaker 2"
"440040","440360"," Good.","Speaker 1"
"440580","441060"," Well done.","Speaker 1"
"441540","443380"," No vamos a quedarnos.","Speaker 1"
"443680","444800"," No nos vamos a quedar.","Speaker 1"
"445140","448320"," Porque estamos muy cansados.","Speaker 1"
"448520","448960"," Very good.","Speaker 1"
