"start","end","text","speaker"
"1220","15200"," The word for BORING or BORED is ABURRIDO, ABURRIDO, ABURRIDO, A-B-U-R-R-I-D-O, ABURRIDO.","Speaker 1"
"16220","18860"," Now, this is BORING or BORED.","Speaker 1"
"19520","22980"," One of these words in English is a characteristic, another one is a state.","Speaker 1"
"23480","24240"," Which is which?","Speaker 1"
"25120","29400"," BORING, if I say you are BORING, is it a state or a characteristic?","Speaker 1"
"31340","31780"," CHARACTERISTIC.","Speaker 1"
"31860","34920"," And if I say you are BORED, is it a state or a characteristic?","Speaker 1"
"35880","36560"," A state.","Speaker 1"
"37100","41160"," So in English we have two different words to express this difference.","Speaker 1"
"41680","46340"," Whereas in Spanish, you will just decide whether you are going to use SER or ESTAR.","Speaker 1"
"47120","49040"," So, you will have to think about it.","Speaker 1"
"49500","51420"," How will you say, IT IS BORING?","Speaker 1"
"53780","54660"," ES ABURRIDO.","Speaker 2"
"54940","56220"," ES ABURRIDO, good.","Speaker 1"
"56220","60600"," HE IS BORED, is it a characteristic or a state?","Speaker 1"
"61980","63080"," A state.","Speaker 2"
"63560","65200"," Good, so HE IS BORED?","Speaker 1"
"69000","70320"," ESTÁ ABURRIDO.","Speaker 1"
"70460","71620"," BUT HE IS BORING?","Speaker 1"
"73280","74260"," ES ABURRIDO.","Speaker 2"
"74340","75600"," Good, and SHE IS BORING?","Speaker 1"
"77300","78580"," ES ABURRIDO.","Speaker 2"
"78860","81260"," Oh, sorry, ELLA ES ABURRIDO.","Speaker 2"
"82240","84200"," Spanish is more subtle than that.","Speaker 1"
"85160","86560"," ES ABURRIDA, good.","Speaker 1"
"87840","89840"," THEY ARE BORING.","Speaker 1"
"93420","94940"," SON ABURRIDOS.","Speaker 1"
"95800","96600"," THEY ARE BORED.","Speaker 1"
"98140","99660"," ESTÁN ABURRIDOS.","Speaker 2"
"99860","101880"," Good, ESTÁN ABURRIDOS.","Speaker 1"
"102080","108640"," So with some adjectives, we get a different meaning, depending on whether we use SER or ESTAR.","Speaker 1"
"108640","112460"," The word for FROM in Spanish is DE.","Speaker 1"
"112840","113740"," FROM or OF?","Speaker 1"
"114120","114280"," DE.","Speaker 1"
"115540","121240"," We get this forming part of many Latin English words.","Speaker 1"
"121460","123080"," For example, DELIVER.","Speaker 1"
"123680","126480"," The DE of DELIVER is actually FROM.","Speaker 1"
"127060","131320"," LIVER is to do with freedom, like LIBERACIÓN.","Speaker 1"
"133240","134520"," How would you say TO LIBERATE?","Speaker 1"
"135740","136540"," LIBERAR.","Speaker 1"
"137520","140140"," LIBRE is FREE in Spanish.","Speaker 1"
"140340","145780"," So again, we see this grey area between V and B, between English and Spanish.","Speaker 1"
"146180","149960"," Between LIBRE and LIVER and DELIVER.","Speaker 1"
"150200","154500"," Just as we did between SAVE and SABER, for example.","Speaker 1"
"155100","171820"," So DELIVER is like FROM or OF FREEING, which has much more sense if you look at the original meanings of DELIVER, like TO DELIVER A BABY, DELIVER ME FROM EVIL, rather than TO DELIVER A PACKAGE, which is a much more modern meaning.","Speaker 1"
"172160","177660"," You can see much more the ideology in the vocabulary with the other uses.","Speaker 1"
"178100","183900"," Another interesting word that we can see this DE in English is DECIPHER, for example.","Speaker 1"
"184080","188320"," DECIPHER is actually a combination of Arabic and Latin.","Speaker 1"
"188480","194160"," You have DE meaning OF or FROM, and CIPHER from SAFRA, which means ZERO in Arabic.","Speaker 1"
"194320","198700"," So to decipher is to go from zero or something like this.","Speaker 1"
"199000","202560"," So anyway, we have DE for FROM or OF.","Speaker 1"
"203000","209640"," Now, if I want to ask where is he from, is it a characteristic or a state where you are from?","Speaker 1"
"211120","212160"," A characteristic.","Speaker 1"
"212520","214700"," Yes, it's not where you are, it's where you are from.","Speaker 1"
"214800","216060"," This is characteristic of you.","Speaker 1"
"216060","220160"," So in Spanish, we're going to say, From where are you?","Speaker 1"
"220360","221640"," From where is he?","Speaker 1"
"221840","222960"," From where is she?","Speaker 1"
"223040","224040"," This is the word order.","Speaker 1"
"224380","225700"," So from where is what?","Speaker 1"
"227160","227500"," ¿De dónde?","Speaker 2"
"228420","229860"," From where is he?","Speaker 1"
"230040","230820"," From where are you?","Speaker 1"
"231000","231900"," Formal, etc.","Speaker 1"
"233280","234740"," ¿De dónde es?","Speaker 2"
"234900","235800"," ¿De dónde es?","Speaker 1"
"236300","238440"," And you informal, you remember how is you are?","Speaker 1"
"238520","239120"," You informal.","Speaker 1"
"239360","240820"," It's kind of similar to ES.","Speaker 1"
"242080","243280"," ¿De dónde eres?","Speaker 2"
"243600","244440"," ¿De dónde eres?","Speaker 1"
"244440","250980"," So this sentence actually will help you remember this kind of irregular form, eres, because you will hear it all the time.","Speaker 1"
"251300","251740"," ¿De dónde eres?","Speaker 1"
"252120","253280"," From where are you?","Speaker 1"
"253460","254600"," Where are you from?","Speaker 1"
"255660","257820"," How would you say, where are they from?","Speaker 1"
"259920","260779"," ¿De dónde son?","Speaker 2"
"261620","266440"," But if you want to ask where are they, their location, where are they, how would you ask?","Speaker 1"
"267880","268860"," ¿Dónde están?","Speaker 1"
"269140","269400"," Good.","Speaker 1"
