"start","end","text","speaker"
"970","5090"," In English we have many ways to talk about the past.","Speaker 1"
"5930","28630"," If you get any random verb like to eat, for example, you can say I ate, you can say I have eaten, you can say I was eating, you can say I used to eat, you can say I would eat an ice cream every week when I was a child, and then you use to speak about the past in English.","Speaker 1"
"28910","32210"," I would go to the cinema every day when I was young.","Speaker 1"
"32970","39790"," So we have many different ways of talking about the past, but we can divide them into three, and in Spanish they are three.","Speaker 1"
"40150","46290"," We have the I have eaten past, which is the one that we learnt already.","Speaker 1"
"46770","48310"," I have eaten with Abel.","Speaker 1"
"48610","56010"," And then the other two pasts we can think of as a line in the past, and a dot in the past.","Speaker 1"
"56490","64750"," So what would fit into the line in the past is I was eating, I used to eat, I would eat all the time when I was younger.","Speaker 1"
"64830","68030"," All of that is ongoing, it's like a line in the past.","Speaker 1"
"68310","70910"," But then the dot in the past is I ate.","Speaker 1"
"71430","71730"," Finished.","Speaker 1"
"72130","72670"," I ate.","Speaker 1"
"72770","74250"," That's your dot in the past.","Speaker 1"
"75070","84830"," Those are what we will consider our three different pasts, which all of the different ways of expressing the past in English fit into, and in Spanish we have these three forms.","Speaker 1"
"85090","88390"," The one we learnt already is I have eaten, for example.","Speaker 1"
"88970","91210"," First we need to manage the verb to have.","Speaker 1"
"91850","94690"," What is the verb for to have in this context?","Speaker 1"
"96190","96490"," Haber.","Speaker 2"
"96710","97590"," Haber, good.","Speaker 1"
"98290","104010"," So we have haber, and we have a neat trick to find the different versions of haber, as we know it's very irregular.","Speaker 1"
"104550","105850"," So what is I have?","Speaker 1"
"107210","107730"," E.","Speaker 1"
"108110","108990"," Good, and we have?","Speaker 1"
"110470","110990"," Hemos.","Speaker 1"
"111250","115330"," Good, and what is he, she, it, you, formal, have or has?","Speaker 1"
"116950","117210"," A.","Speaker 1"
"117430","119410"," Good, and you informally?","Speaker 1"
"120990","121510"," As.","Speaker 1"
"121730","123890"," Good, and they have or you guys have?","Speaker 1"
"125090","125370"," An.","Speaker 2"
"125670","128070"," So that's our panorama of haber.","Speaker 1"
"128470","130270"," And then we need to find eaten.","Speaker 1"
"130990","145610"," So the version after haber, we want to think of it in this way, the version of the verb that comes after haber, rather than trying to translate eaten, because the version of the verb that comes after have in English is often so different.","Speaker 1"
"146130","149250"," I have wanted, I have been.","Speaker 1"
"149730","150390"," Very different.","Speaker 1"
"151190","160250"," But in Spanish, for AR verbs, we take off AR and put ADO, and for IR verbs, we take off the IR and we put IDO.","Speaker 1"
"160950","165990"," So I have eaten, he comerido, sorry, comido.","Speaker 2"
"166250","168790"," Good, you're taking off your ending and putting IDO.","Speaker 1"
"168890","172950"," The only times we're adding on to the two forms is with the futures, will and would.","Speaker 1"
