"start","end","text","speaker"
"1860","14540"," So we saw how our to form of the verb, to come, to eat, to tolerate, how would to tolerate be?","Speaker 1"
"17140","20100"," Toleration, toleración, tolerar.","Speaker 2"
"20320","21760"," Exactly, tolerar, good.","Speaker 1"
"21860","31640"," So our to form ends with an R and it's always going to be AR, ER or IR and we had an example of each.","Speaker 1"
"31640","46320"," And we noticed that for AR, ER and IR verbs, unless the verb is irregular, we will take off that ending and put on an O to get the I version to say I tolerate, for example.","Speaker 1"
"46600","48160"," So how would you say I tolerate?","Speaker 1"
"50780","51220"," Tolero.","Speaker 1"
"51480","52480"," Good, tolero.","Speaker 1"
"52580","56600"," And you move the accent back as well, which is essential for the present tense.","Speaker 1"
"56740","57120"," Very good.","Speaker 1"
"57120","65140"," If you said tolero, it would mean he tolerated, which as I mentioned would be useful for us later when we learn this tense.","Speaker 1"
"65340","70580"," But it's important in the present tense to have the accent on the penultimate syllable, tolero.","Speaker 1"
"71220","72240"," What was to eat?","Speaker 1"
"73400","73920"," Comer.","Speaker 1"
"74200","75600"," And what is I eat?","Speaker 1"
"77240","77760"," Comero.","Speaker 1"
"78260","81080"," So you don't add on though, you take off the ending.","Speaker 1"
"81720","82580"," Oh yes, como.","Speaker 2"
"83300","84060"," Como, good.","Speaker 1"
"84060","86060"," This also means how or like.","Speaker 1"
"86400","89120"," By coincidence, you might have heard como estas?","Speaker 1"
"89720","90300"," How are you?","Speaker 1"
"90940","92580"," But como also I eat.","Speaker 1"
"93440","98840"," So for all verbs, we take off the ending and we add O and we get the I version.","Speaker 1"
"99300","104200"," But for the rest of the versions, for he, she, it, you, for me, for we, etc.","Speaker 1"
"104560","106680"," The verbs split into two groups.","Speaker 1"
"107500","111700"," Although we have three different endings, we have two groups.","Speaker 1"
"111700","116520"," Now most verbs in Spanish are AR verbs.","Speaker 1"
"117100","120820"," This is the biggest group, the group of AR verbs, the verbs that end AR.","Speaker 1"
"121340","129259"," In fact, any new verb that comes into Spanish will become, will be crowned as an AR verb.","Speaker 1"
"129940","134280"," So to give you some examples, tuitear, what do you think that means?","Speaker 1"
"134920","135480"," To Twitter.","Speaker 1"
"135760","137280"," To tweet, yes, tuitear.","Speaker 1"
"139160","139560"," Facebookear.","Speaker 1"
"140280","142020"," Yes, this exists.","Speaker 1"
"142340","142740"," Googlear.","Speaker 1"
"144160","144560"," Excellent.","Speaker 1"
"144840","151260"," So there is something in the mental lexicon, in the mental dictionary that's saying there can be no more AR verbs.","Speaker 1"
"151980","153240"," These are a historic group.","Speaker 1"
"153340","154040"," The door is closed.","Speaker 1"
"154580","155780"," So we have two groups.","Speaker 1"
"156540","162800"," So for AR, AR, IR, if the verb is regular, we take off the ending, AR, AR, IR, and we put O and we get the I version.","Speaker 1"
"162800","169660"," Now for the others, the other versions, there's a slight difference between AR verbs and IR verbs.","Speaker 1"
"170120","174080"," Now AR verbs have the vowel A as a principal sound.","Speaker 1"
"174620","175980"," That's a sound that keeps popping up.","Speaker 1"
"176560","179220"," So for example, to eliminate.","Speaker 1"
"179880","181100"," How is to eliminate?","Speaker 1"
"184220","186380"," Elimination, eliminacion, eliminar.","Speaker 2"
"186480","187580"," Good, eliminar.","Speaker 1"
"187780","191000"," So if you want to say I eliminate or I delete, how would it be?","Speaker 1"
"191000","193340"," Think syllable by syllable.","Speaker 1"
"193480","197020"," If you think of it all together, it's quite confusing here because you have quite a few vowels.","Speaker 1"
"197840","198280"," Elimino.","Speaker 2"
"198380","198660"," Good.","Speaker 1"
"198960","204060"," You see, when you take your time to divide actually the word piece by piece, it's much more digestible.","Speaker 1"
"205120","205560"," Elimino.","Speaker 1"
"205780","206000"," Good.","Speaker 1"
"206940","213040"," Now for he, she, it, a new formula, we've learned that these group together in Spanish.","Speaker 1"
"213460","215360"," We just use an A on the ending.","Speaker 1"
"216260","217740"," So how would that be?","Speaker 1"
"217740","219780"," He deletes or eliminates.","Speaker 1"
"220040","221440"," She, he, you formula.","Speaker 1"
"223780","224260"," Elimina.","Speaker 1"
"224360","224620"," Good.","Speaker 1"
"224820","226920"," And we still have the accent on the penultimate syllable.","Speaker 1"
"227320","227800"," Elimina.","Speaker 1"
"228020","228540"," Very good.","Speaker 1"
"229360","231160"," How do you think you would say to last?","Speaker 1"
"231720","234560"," Like it lasts a long time or something like this.","Speaker 1"
"234660","241340"," It's not obvious through the word last, but maybe we find something through Latin that helps us work out how to say that.","Speaker 1"
"243820","246280"," A period of time, sometimes we call it duration.","Speaker 1"
"247140","247380"," No?","Speaker 1"
"247600","247840"," Yeah.","Speaker 2"
"247840","249120"," So how would that be in Spanish?","Speaker 1"
"249240","249780"," Duración.","Speaker 1"
"250040","252780"," So to last might actually come from this.","Speaker 1"
"252880","254200"," If it did, how would it sound?","Speaker 1"
"256120","256680"," Durar.","Speaker 1"
"256760","257000"," Yes.","Speaker 1"
"257220","259019"," And this is the verb durar.","Speaker 1"
"259519","262100"," A lot is much in Spanish.","Speaker 1"
"262320","262800"," It's mucho.","Speaker 1"
"263560","268880"," So if you want to say it lasts a long time, you can just say it lasts much.","Speaker 1"
"270160","271160"," Durar mucho.","Speaker 1"
"271680","273300"," This is to last.","Speaker 1"
"273780","274280"," Durar.","Speaker 1"
"275600","278200"," So how would it last be?","Speaker 1"
"282200","283080"," Dura mucho.","Speaker 1"
"283520","285480"," So you might be talking about a show, a movie.","Speaker 1"
"285700","287400"," How would you say it doesn't last a long time?","Speaker 1"
"289680","290600"," No dura mucho.","Speaker 2"
"290720","290860"," Good.","Speaker 2"
"291080","291800"," No dura mucho.","Speaker 1"
"293080","294160"," How would you say exaggeration?","Speaker 1"
"297400","297840"," Exaggeration.","Speaker 1"
"300660","301100"," Exageración.","Speaker 1"
"301700","302640"," To exaggerate?","Speaker 1"
"304220","304660"," Exagerar.","Speaker 1"
"304940","306300"," So how would you say I exaggerate?","Speaker 1"
"309420","309820"," Exagerar.","Speaker 1"
"310640","311040"," Exagerar.","Speaker 1"
"312100","314120"," He's exaggerating or she's exaggerating?","Speaker 1"
"314420","314820"," Exagerar.","Speaker 2"
"314940","315220"," Good.","Speaker 1"
"315620","316020"," Exagerar.","Speaker 1"
"316120","317120"," He's not exaggerating.","Speaker 1"
"317220","318240"," She's not exaggerating.","Speaker 1"
"318400","320400"," You female are not exaggerating.","Speaker 1"
"321720","322520"," No exagerar.","Speaker 2"
"322680","322960"," Good.","Speaker 1"
"323220","324200"," No exagerar.","Speaker 1"
"324340","324580"," Good.","Speaker 1"
"325500","327760"," Did you ever hear the word mastication in English?","Speaker 1"
"328640","329040"," Masticación.","Speaker 2"
"329240","329980"," Did you ever hear it?","Speaker 1"
"330060","330220"," Yeah.","Speaker 2"
"330580","331060"," I didn't.","Speaker 1"
"331180","331920"," I mean, this is a word.","Speaker 1"
"332100","332220"," Chewing.","Speaker 2"
"332620","333000"," Yes.","Speaker 1"
"333420","334840"," So how do you think to chew would be?","Speaker 1"
"336380","336780"," Masticar.","Speaker 1"
"336780","337340"," Masticar.","Speaker 1"
"337440","337840"," It's to chew.","Speaker 1"
"338160","342260"," Now, I didn't know this word, actually, and this will happen to many English speakers as well.","Speaker 1"
"342400","346780"," You will be able to work out many English words that you didn't know before through Spanish.","Speaker 1"
"346940","354720"," So this was the way around it worked for me, because I found masticar first, and then I saw in English somewhere mastication.","Speaker 1"
"354860","356940"," So it can work that way around as well, which is useful.","Speaker 1"
"357340","360580"," Another example is a morder, which means to bite.","Speaker 1"
"361180","365860"," I learned this in Spanish, and then I saw in a novel I was reading, mordent.","Speaker 1"
"365860","367200"," Okay, that means biting.","Speaker 1"
"367520","373460"," You can increase your English vocabulary and what you understand in English just through the Latin that you learn in Spanish.","Speaker 1"
"374120","377720"," So, if masticar is to chew, how would you say I chew?","Speaker 1"
"379700","380220"," Mastico.","Speaker 2"
"380420","380940"," Mastico.","Speaker 1"
"381180","381440"," Good.","Speaker 1"
"381780","383300"," And he chews or she chews?","Speaker 1"
"383460","384160"," It's chews.","Speaker 1"
"384480","385300"," You formal chew?","Speaker 1"
"387260","387780"," Mastica.","Speaker 2"
"387940","388380"," Mastica.","Speaker 2"
"388620","388840"," Good.","Speaker 1"
"389220","391700"," Now, this is our key sound, this A sound.","Speaker 1"
"391700","396300"," Now, we can add on different sounds to this A to get other versions.","Speaker 1"
"396480","402560"," So, for example, if we add on an N to this A, we get they, and we get you plural.","Speaker 1"
"403080","405340"," So, in English, like you guys, you all.","Speaker 1"
"405700","408300"," So, how would you say collaboration?","Speaker 1"
"410820","411300"," Colaboración.","Speaker 1"
"411700","412180"," Colaboración.","Speaker 1"
"412620","413260"," To collaborate?","Speaker 1"
"415000","415480"," Colaborar.","Speaker 2"
"415560","415780"," Good.","Speaker 2"
"416320","417020"," I collaborate?","Speaker 1"
"419520","420000"," Colaboro.","Speaker 2"
"420220","420500"," Good.","Speaker 1"
"420960","421440"," Colaboro.","Speaker 1"
"421440","423820"," He, she, it, you formal?","Speaker 1"
"425160","425820"," Colabora.","Speaker 2"
"426340","426670"," Colabora.","Speaker 1"
"427500","432860"," You can add on to this an N and you get they or you plural.","Speaker 1"
"433180","433880"," So, how would it be?","Speaker 1"
"435300","435630"," Colaboran.","Speaker 2"
"436180","436840"," Colaboran.","Speaker 1"
"437140","437480"," Good.","Speaker 1"
"438440","440780"," Hablar is to speak in Spanish.","Speaker 1"
