"start","end","text","speaker"
"1100","3080"," What was to give in Spanish?","Speaker 1"
"4840","5440"," Dar.","Speaker 2"
"5740","6820"," Dar, good.","Speaker 1"
"7500","17000"," Now, dar is irregular in this point in the past, in that whilst it's an R verb, it behaves like an R-er verb.","Speaker 1"
"17520","28500"," It's the only verb that has this particular peculiarity, the only verb that just switches sides like this, in this point in the past.","Speaker 1"
"28500","31520"," So, how would you say, I gave?","Speaker 1"
"33460","33740"," Di.","Speaker 1"
"33900","34820"," Di, good.","Speaker 1"
"35020","35400"," Di, I.","Speaker 1"
"35600","35760"," Di.","Speaker 1"
"36260","40120"," And he gave, she gave, it gave, you formally gave.","Speaker 1"
"41520","42080"," Dio.","Speaker 2"
"42560","43660"," And where is the accent?","Speaker 1"
"43940","44040"," Dio.","Speaker 1"
"44100","45040"," Dio, good.","Speaker 1"
"45220","45520"," Dio.","Speaker 1"
"46160","46700"," We gave?","Speaker 1"
"48300","48860"," Dimos.","Speaker 1"
"48860","50160"," Dimos, good.","Speaker 1"
"50620","52500"," How would you say, he gave me?","Speaker 1"
"54500","55280"," Me dio.","Speaker 2"
"55640","56580"," Good, me dio.","Speaker 1"
"56900","58200"," And he gave me it?","Speaker 1"
"59540","60540"," Me lo dio.","Speaker 1"
"60700","61280"," Me lo dio.","Speaker 1"
"62100","63420"," He gave us it.","Speaker 1"
"63599","64459"," He gave it to us.","Speaker 1"
"66240","67480"," Nos lo dio.","Speaker 2"
"67700","67940"," Good.","Speaker 1"
"68100","68820"," Nos lo dio.","Speaker 1"
"69040","70540"," He didn't give it to us.","Speaker 1"
"71900","72800"," No nos lo dio.","Speaker 2"
"73060","73300"," Good.","Speaker 1"
"73600","74700"," No nos lo dio.","Speaker 1"
"75760","77240"," I gave it to you.","Speaker 1"
"77780","78900"," Speaking informally.","Speaker 1"
"79120","79980"," I gave you it.","Speaker 1"
"80100","81020"," I gave it to you.","Speaker 1"
"82560","83460"," Did we do it?","Speaker 2"
"84100","84800"," I gave.","Speaker 1"
"85100","85780"," Ah, I gave.","Speaker 1"
"85900","87660"," So, your mind went to you gave.","Speaker 1"
"88460","88860"," Yes.","Speaker 1"
"89520","91200"," So, how do you control that?","Speaker 1"
"91500","92780"," How do you stop that happening?","Speaker 1"
"94140","94780"," Cutting it up.","Speaker 1"
"95100","95380"," Okay.","Speaker 1"
"95580","97240"," So, your first thought, what is it?","Speaker 1"
"97280","101460"," Your first thought when you want to build, I gave you it, I gave it to you.","Speaker 1"
"102940","103740"," I gave.","Speaker 2"
"103840","104240"," Exactly.","Speaker 1"
"104620","106240"," And then the rest flows off.","Speaker 1"
"106900","109240"," So, I gave you it, speaking informally.","Speaker 1"
"110740","111740"," Te lo di.","Speaker 1"
"111900","112480"," Te lo di.","Speaker 1"
"112480","112840"," Good.","Speaker 1"
"113500","117480"," So, it's not a new thing for us to have two of these small words together.","Speaker 1"
"117920","120080"," Nos lo, te lo, me lo.","Speaker 1"
"120900","127000"," What we didn't see so far is having two words together, two of these small words together, where both of them begin with L.","Speaker 1"
"127979","134100"," That's because in Spanish, when that happens, a phonetic change occurs.","Speaker 1"
"134420","144400"," So, for example, if I wanted to say, I gave it to him, it should be le lo di.","Speaker 1"
"145080","151980"," But, and this isn't about grammar, it's about phonetics, it's about sound, Spanish doesn't like that.","Speaker 1"
"152120","155660"," Spanish doesn't like the sound of those two Ls together, le lo.","Speaker 1"
"155960","156720"," Doesn't like it.","Speaker 1"
