"start","end","text","speaker"
"580","5860"," So, we said that LO and LA and LOS and LAS become LE and LES.","Speaker 1"
"6560","7660"," The four become two.","Speaker 1"
"8100","15460"," The four options of LO, LA, LOS, LAS become LE and LES, when it's to him, to her, for him, for her.","Speaker 1"
"15800","19740"," And we said that ME, TE and NOS, they don't change to get these different meanings.","Speaker 1"
"20140","21060"," They stay as they are.","Speaker 1"
"21500","30220"," And we also saw that these words, ME, TE and NOS, can mean myself, yourself, ourselves or each other.","Speaker 1"
"30640","33000"," So, how would you say, I speak to myself?","Speaker 1"
"34340","35460"," Me hablo.","Speaker 1"
"35720","37200"," We speak to ourselves?","Speaker 1"
"39600","40720"," Nos hablamos.","Speaker 2"
"40840","41820"," Nos hablamos.","Speaker 1"
"41920","50600"," Although, of course, the more natural meaning you would probably understand from Nos hablamos is we speak to each other, as NOS also means each other.","Speaker 1"
"51420","66740"," Now, to get the meaning of himself, herself, themselves, LO and LA and LOS and LAS become SE, which is very easy to remember because it's the beginning of self.","Speaker 1"
"67340","71720"," So when we want this meaning of self or selves, we get SE.","Speaker 1"
"72480","81020"," So, to recap, ME, TE and NOS, they already have the meanings included of myself, yourself, ourselves, each other.","Speaker 1"
"81280","92640"," But these ones that change, these small words that change, LO, LA, LOS and LAS, to get the meaning of himself, herself, themselves, it's going to be SE.","Speaker 1"
"93120","94520"," So let's practice it.","Speaker 1"
"94780","96560"," He speaks to himself.","Speaker 1"
"96920","97800"," How would you say that?","Speaker 1"
"99760","100680"," Se habla.","Speaker 2"
"102080","103400"," You could say the word for he.","Speaker 1"
"103540","104500"," What is the word for he?","Speaker 1"
"106720","106960"," El.","Speaker 2"
"107240","108960"," El se habla.","Speaker 2"
"108960","110020"," El se habla.","Speaker 1"
"110880","115020"," She speaks to herself and clarify, use the word for she.","Speaker 1"
"117020","117220"," Ella.","Speaker 2"
"117440","118520"," Ella se habla.","Speaker 2"
"118740","119360"," Ella se habla.","Speaker 1"
"119860","120180"," Good.","Speaker 1"
"120900","122280"," They speak to themselves.","Speaker 1"
"123600","124700"," Se hablan.","Speaker 2"
"124900","125540"," Se hablan.","Speaker 1"
"125880","126320"," Se habla.","Speaker 1"
"126780","127440"," Se hablan.","Speaker 1"
"127880","129600"," This SE is not changing.","Speaker 1"
"130940","132080"," I speak to myself.","Speaker 1"
"134020","134500"," Me hablo.","Speaker 2"
"134700","135260"," Me hablo.","Speaker 1"
"135380","135660"," Good.","Speaker 1"
"135660","137240"," So here we are not using SE.","Speaker 1"
"137440","142040"," For ME, TE and NOS, we have all of the meanings included in ME, TE and NOS.","Speaker 1"
"142280","142540"," Good.","Speaker 1"
"143180","144820"," Tell me again, how is they speak?","Speaker 1"
"146360","146780"," Hablan.","Speaker 2"
"147620","149380"," Good, but the accent was...","Speaker 1"
"149380","149680"," Hablan.","Speaker 2"
"149840","150260"," Hablan.","Speaker 1"
"150920","151900"," They speak to them.","Speaker 1"
"152020","153660"," Now a different them, not themselves.","Speaker 1"
"154160","155160"," They speak to them.","Speaker 1"
"155280","157080"," This group is speaking to another group.","Speaker 1"
"158860","159820"," Les hablan.","Speaker 2"
"159820","163660"," So now we can go back to a verb like to stay.","Speaker 1"
"163860","165680"," To remain was QUEDAR.","Speaker 1"
"165880","168300"," So to get the meaning of stay, you say I remain myself.","Speaker 1"
"168560","169460"," So how was that?","Speaker 1"
"171120","171860"," Me quedo.","Speaker 2"
"172000","172280"," Good.","Speaker 1"
"172620","173240"," Me quedo.","Speaker 1"
