"start","end","text","speaker"
"710","22030"," Now, these versions of the verb that we get after haber, and we said that it's any version of haber, whether it's e, whether it's había, whether it's habría, we could even say I will have, I will have lost it, lo habré perdido.","Speaker 1"
"22310","28190"," Any version of haber, we will have the version afterwards.","Speaker 1"
"28250","34730"," Even if it's in the to form, we could say something like I would like to have gone.","Speaker 1"
"35110","36610"," I would like to have gone.","Speaker 1"
"37350","43990"," I would like, it would please me, to have gone.","Speaker 1"
"48170","50490"," It would please me to have gone.","Speaker 1"
"50730","52090"," I would like to have gone.","Speaker 1"
"52630","54370"," Me gustaría haber ido.","Speaker 1"
"54510","60130"," So even after the to form, we're having just one version of the verb that can come after haber.","Speaker 1"
"60650","72030"," Now, this version of the verb that can come after haber is very useful because if it makes sense, we can use it as an adjective, just as we can in English.","Speaker 1"
"72510","76410"," For example, in English, we say, I have sold.","Speaker 1"
"77210","79790"," And sold, we can use like an adjective.","Speaker 1"
"80270","81590"," We can say, it is sold.","Speaker 1"
"82370","84190"," We say, I have lost.","Speaker 1"
"84710","86430"," And we can use it like an adjective.","Speaker 1"
"87050","88510"," I am lost.","Speaker 1"
"89210","96670"," And you can do the same in Spanish, which gives you hundreds and hundreds of words now that you can access as adjectives.","Speaker 1"
"97130","101030"," So for example, to close is cerrar.","Speaker 1"
"101610","102230"," Cerrar.","Speaker 1"
"102730","103510"," Cerrar.","Speaker 1"
"103990","106590"," How would you say, I have closed it.","Speaker 1"
"107010","108230"," I have closed it.","Speaker 1"
"111510","111930"," Good.","Speaker 2"
"112390","113790"," Lo he cerrado.","Speaker 1"
"114290","118890"," You might be referring to the door, which is la puerta.","Speaker 1"
"119190","122170"," So if you were referring to the door, how would you say that?","Speaker 1"
"122270","123950"," I have closed it.","Speaker 1"
"124910","126830"," La he cerrado.","Speaker 2"
"127090","127410"," Good.","Speaker 1"
"127570","129130"," La he cerrado.","Speaker 1"
"129590","129810"," Good.","Speaker 1"
"130330","134250"," So cerrado, we can take that and we can use it as an adjective.","Speaker 1"
"135050","137730"," Now, it doesn't change ever after haber.","Speaker 1"
"137850","138770"," It's always cerrado.","Speaker 1"
"139050","140130"," Lo he cerrado.","Speaker 1"
"140350","141530"," La he cerrado.","Speaker 1"
"142170","143630"," Lo hemos cerrado.","Speaker 1"
"143870","148290"," But when it's an adjective, when it's behaving like an adjective, then of course it can change.","Speaker 1"
"148490","153530"," So if you say, it is closed, and you mean the door, how will you say it?","Speaker 1"
"154910","155390"," Cerrada.","Speaker 2"
"155930","156330"," Good.","Speaker 1"
"156430","157210"," So how would you say that?","Speaker 1"
"157270","157970"," It is closed?","Speaker 1"
"159550","160910"," Es cerrada.","Speaker 1"
"161370","164010"," Do you think to be closed is a state or a characteristic?","Speaker 1"
"164290","165470"," Está cerrada.","Speaker 2"
"165830","167250"," Está cerrada.","Speaker 1"
"167910","181250"," In fact, the great majority, with just a couple of exceptions of these adjectives that we get from adoído, that we get from the version that comes after haber, go with a star.","Speaker 1"
"181590","187770"," With this particular type of adjective, we don't need to really think about whether it's a state or a characteristic.","Speaker 1"
"188050","191250"," They're just going to go with a star, with a couple of exceptions.","Speaker 1"
"192310","193470"," To lose was?","Speaker 1"
"194670","195210"," Perder.","Speaker 1"
"195630","200270"," What is the that comes after haber, after any form of haber?","Speaker 1"
"200670","201510"," Perder becomes?","Speaker 1"
"202590","203230"," Perdido.","Speaker 1"
"203450","204090"," Perdido.","Speaker 1"
"204350","205670"," So how would you say, I am lost?","Speaker 1"
"207170","210350"," Estoy perdido, or femenina perdida.","Speaker 2"
"210530","210790"," Good.","Speaker 1"
"211030","213490"," Estoy perdido, or for feminine, perdida.","Speaker 1"
"213830","214130"," Good.","Speaker 1"
"214750","216350"," What was to finish or to terminate?","Speaker 1"
"217470","218110"," Terminar.","Speaker 2"
"218490","219130"," Terminar.","Speaker 1"
"219550","221390"," How would you say, I have finished?","Speaker 1"
"223150","224890"," He terminado.","Speaker 2"
"225210","225470"," Good.","Speaker 1"
"225770","227250"," He terminado.","Speaker 1"
"227970","232150"," So now you can also say, it is finished, and use it like an adjective.","Speaker 1"
"233710","235430"," Está terminado.","Speaker 2"
"235650","235870"," Good.","Speaker 1"
"236170","237570"," Está terminado.","Speaker 1"
"237890","241730"," What if you were referring to the movie, which is la película?","Speaker 1"
"243370","244990"," Está terminada.","Speaker 2"
"245210","245470"," Good.","Speaker 1"
"245750","247230"," Está terminada.","Speaker 1"
"247590","247970"," Good.","Speaker 1"
"248610","251290"," So this gives us a lot of adjectives we can access.","Speaker 1"
"251630","252670"," Let's have a look at some of them.","Speaker 1"
"253150","257589"," To sell was vender, and then sold would be?","Speaker 1"
"258610","259230"," Vendido.","Speaker 1"
"259450","259690"," Good.","Speaker 1"
"259870","260850"," They are sold.","Speaker 1"
"262370","264270"," Están vendidos.","Speaker 1"
"264550","265670"," Están vendidos.","Speaker 1"
"265830","269270"," And if we mean las casas, how would it sound?","Speaker 1"
"270890","272570"," Están vendidas.","Speaker 2"
"272870","273130"," Good.","Speaker 1"
"273490","275190"," Están vendidas.","Speaker 1"
"275430","275890"," Good.","Speaker 1"
"276610","282150"," Some of the adjectives that we already met are actually adjectives that were formed in this way.","Speaker 1"
"282330","283550"," How was the word for tired?","Speaker 1"
"285570","286230"," Cansado.","Speaker 2"
"286430","287090"," Cansado.","Speaker 1"
"287710","292010"," And this comes from the verb cansar, to tire.","Speaker 1"
"292850","300170"," So cansar is to tire, and then cansado is the version that you get after haber, and it's the adjective.","Speaker 1"
"300610","301910"," Cansado, tired.","Speaker 1"
"302410","307170"," So if you want to say I get tired, I tire myself.","Speaker 1"
