"start","end","text","speaker"
"1670","5590"," What was to be able, can, in the true form?","Speaker 1"
"8870","10310"," So we have poder.","Speaker 1"
"10670","13610"," If we want to make could, we have two different coulds.","Speaker 1"
"13970","23170"," We have a could that refers to the past, I couldn't do it yesterday, and we have a could that refers to the future, but I could do it tomorrow.","Speaker 1"
"23790","33550"," This future could we learned it already from to be able, would be able, and the i fell out, podria.","Speaker 1"
"34650","50410"," If we want to say I could in the past, most of the time we will probably find ourselves using this line past that we learned, the past that we make with aba for adverbs and ia for er, ir verbs.","Speaker 1"
"50610","54190"," So how would you say I could referring to past?","Speaker 1"
"54730","55930"," I could, I was able to.","Speaker 1"
"58090","58610"," Podia.","Speaker 1"
"58970","59490"," Podia.","Speaker 1"
"59670","61590"," So this is I was able to, I could.","Speaker 1"
"61990","63890"," The past could, podia.","Speaker 1"
"64269","64830"," We could?","Speaker 1"
"66410","66930"," Podíamos.","Speaker 2"
"67370","67630"," Good.","Speaker 1"
"68270","72190"," I couldn't do it because I didn't have the time.","Speaker 1"
"72430","79430"," For both of these we can use that line in the past, that ongoing past, even though we're not using it in English.","Speaker 1"
"79790","83910"," I couldn't do it because I didn't have the time.","Speaker 1"
"84070","85910"," So the first bit is I couldn't do it.","Speaker 1"
"89390","89670"," Good.","Speaker 1"
"89970","95470"," No podía hacerlo because I didn't have the time.","Speaker 1"
"100190","100590"," Good.","Speaker 1"
"101130","106390"," No podía hacerlo porque no tenía el tiempo.","Speaker 1"
"106830","113410"," So we're going to contrast much more how we use this line and this dot in the past when we look at that dot.","Speaker 1"
"113610","136450"," So what we're seeing for now, even though we haven't looked at the dot yet, that the decisions that we need to make in Spanish about whether we will use this line in the past, this ongoing past or this dot, this point in the past, is a decision based on context rather than identifying which one we're using in English and then translating it.","Speaker 1"
"136650","141410"," So we can begin to look at that even before we've learned the dot in the past.","Speaker 1"
"142290","144710"," The word for yesterday was ayer.","Speaker 1"
"145010","145430"," Ayer.","Speaker 1"
"145590","145910"," Ayer.","Speaker 2"
