"start","end","text","speaker"
"710","5510"," English and Spanish are two related languages.","Speaker 1"
"5730","9370"," English is considered a Germanic language, but it's kind of half Latin.","Speaker 1"
"9670","13350"," We have a huge amount of Latin vocabulary in English.","Speaker 1"
"14110","21190"," And this Latin vocabulary, we can convert it over to Spanish really easily, because Spanish is practically modern Latin.","Speaker 1"
"21330","23590"," Whoever said Latin is a dead language lied.","Speaker 1"
"24130","30830"," Just in the same way that Greek is a modern version of ancient Greek, Spanish is like a modern version of Latin.","Speaker 1"
"31009","34690"," It's actually a street Latin that became Spanish.","Speaker 1"
"34870","42070"," So we can identify Latin words in English, and we can, with just some rule or other, convert them over to Spanish.","Speaker 1"
"42310","44910"," And this will give us around 3,000 words.","Speaker 1"
"45190","47850"," I didn't count them, but they are around 3,000 words.","Speaker 1"
"48330","56590"," So for example, one of these rules is that words ending in al tend to come from Latin, so we can make them Spanish.","Speaker 1"
"57190","61870"," So to give you an example, normal in Spanish is normal.","Speaker 1"
"63110","63730"," Normal.","Speaker 1"
"64090","64470"," Normal.","Speaker 1"
"64890","65170"," Good.","Speaker 1"
"65390","68550"," What do you notice different between normal and normal?","Speaker 1"
"70230","71330"," Well, the accent.","Speaker 2"
"71890","72630"," What do you mean by accent?","Speaker 1"
"73890","76910"," Well, where the sound is stressed.","Speaker 2"
"77170","77350"," Good.","Speaker 1"
"77350","78830"," Which vowel is stressed?","Speaker 2"
"78970","80050"," Where is it stressed in English?","Speaker 1"
"80290","81110"," On the O.","Speaker 1"
"81430","81750"," Good.","Speaker 1"
"81830","82730"," At the beginning, right?","Speaker 1"
"82850","83230"," Normal.","Speaker 1"
"83550","83950"," Normal.","Speaker 1"
"84270","86230"," And in Spanish, we're stressing the end, right?","Speaker 1"
"86450","86890"," Normal.","Speaker 1"
"87490","87930"," Normal.","Speaker 1"
"88330","88530"," Yeah.","Speaker 2"
"89030","89370"," Normal.","Speaker 1"
"90130","95250"," So if we assume the same happens with other words, how do you think you would say metal?","Speaker 1"
"96870","97350"," Metal.","Speaker 1"
"97670","98150"," Metal.","Speaker 1"
"98750","103650"," To get a perfect accent in Spanish, we just need to pronounce all of the vowels exactly as they are written.","Speaker 1"
"103930","105530"," So A, E, I, O, U.","Speaker 1"
"106050","109510"," In Spanish, it's A, E, I, O, U.","Speaker 1"
"109730","112250"," Where in English, the vowel, it can have many different sounds.","Speaker 1"
"112290","118190"," Like if you look at the A sound in apple or in mare, it's a very different sound.","Speaker 1"
"118350","120310"," But A in Spanish is always going to be A.","Speaker 1"
"120930","122210"," E is always going to be E.","Speaker 1"
"122510","130030"," So if you pronounce the vowels as they're written, not this kind of, you know, this English vowels that you get, then we get a perfect Spanish accent.","Speaker 1"
"130930","131450"," Normal.","Speaker 2"
"131890","132530"," Metal.","Speaker 2"
"132850","133150"," Perfect.","Speaker 1"
"133770","136650"," So we can begin to make sentences with this already.","Speaker 1"
"136950","141270"," The word for is in Spanish is S.","Speaker 1"
"141510","142170"," E S.","Speaker 1"
"142750","143170"," S.","Speaker 2"
"143370","143770"," S.","Speaker 1"
"144010","151370"," And this also means it is, she is, he is, or even you are talking to somebody formally.","Speaker 1"
"151970","154350"," So now we can say, she is normal.","Speaker 1"
"154630","155430"," She is normal.","Speaker 1"
"157660","159000"," S normal.","Speaker 1"
"159580","160620"," S normal.","Speaker 1"
"161020","163420"," And you pronounced an S, which is excellent.","Speaker 1"
"163760","173460"," English speakers should beware that maybe they feel themselves pronouncing a Z because many times we have an S in English, like in the word is, and we pronounce a Z.","Speaker 1"
"173860","177720"," So you might find slipping out S, but this is incorrect.","Speaker 1"
"177880","179220"," You should be careful to pronounce an S.","Speaker 1"
"179740","180140"," S.","Speaker 1"
"180600","181760"," S normal.","Speaker 1"
"182180","182420"," Good.","Speaker 1"
"182880","184900"," How would you say legal?","Speaker 1"
"187380","187860"," Legal.","Speaker 2"
"188320","188540"," Yeah.","Speaker 1"
"188740","189080"," Legal.","Speaker 1"
"189360","190640"," So how would you say it is legal?","Speaker 1"
"192380","193340"," S legal.","Speaker 2"
"193660","194280"," S legal.","Speaker 1"
"195420","195900"," Illegal.","Speaker 1"
"196820","197300"," Illegal.","Speaker 1"
"197620","198000"," Illegal.","Speaker 1"
"198320","198580"," Good.","Speaker 1"
"198780","203760"," So here in English, like we have an I and an E producing the same sound.","Speaker 1"
"205220","205700"," Illegal.","Speaker 1"
"205980","207960"," The I and the E is producing the same sound.","Speaker 1"
"208020","212200"," So this is really confusing if you want to learn English, but in Spanish, you're not going to have these problems.","Speaker 1"
"212540","215940"," The I is like an ink and the E is like an elephant.","Speaker 1"
"216840","217320"," Illegal.","Speaker 1"
"217640","218040"," Illegal.","Speaker 1"
"218340","219980"," So it is illegal.","Speaker 1"
"221380","222280"," S illegal.","Speaker 1"
"222680","222920"," Good.","Speaker 1"
"223200","223780"," S illegal.","Speaker 1"
"224540","226800"," What if you wanted to say he is liberal?","Speaker 1"
"226980","228140"," You don't need the word for he.","Speaker 1"
"228200","230720"," If you know who you're talking about, you can just use S.","Speaker 1"
"232140","233140"," S liberal.","Speaker 1"
"233520","233700"," Yeah.","Speaker 1"
"234020","234560"," S liberal.","Speaker 1"
"235300","238540"," Now, Spanish is much more phonetic than English.","Speaker 1"
"238640","246400"," What that means is that the letters are going to represent the same sound where English has a million rules and a million exceptions to those rules.","Speaker 1"
"246660","252920"," And I mean, it's really hard even for native English speakers often to understand how to pronounce a new word when they see it written.","Speaker 1"
"253060","254600"," But you're not going to have that problem in Spanish.","Speaker 1"
"255000","260000"," So you know natural and you don't just want to change the accent and say natural.","Speaker 1"
"260500","261600"," This is not Spanish.","Speaker 1"
"261760","266020"," You want to think how is it written and pronounce the letters as they are.","Speaker 1"
"266100","267460"," So how do you think you would say natural?","Speaker 1"
"267640","268240"," In Spanish.","Speaker 1"
"270200","270640"," Natural.","Speaker 2"
"270820","271180"," Natural.","Speaker 1"
"271640","271760"," Good.","Speaker 1"
"271860","272260"," That's a T.","Speaker 1"
"272520","273300"," So you pronounce a T.","Speaker 1"
"273800","274500"," A is like A.","Speaker 1"
"275100","275900"," U is like U.","Speaker 1"
"276220","276660"," Natural.","Speaker 1"
"277040","277440"," Very good.","Speaker 1"
"277580","278960"," And the accent on the end as well.","Speaker 1"
