"start","end","text","speaker"
"900","11940"," We said that for our verbs we take away the are and we put ABBA to get this line in the past So senar to dine or to have dinner senaba.","Speaker 1"
"12160","15059"," I was having dinner I was dining.","Speaker 1"
"15160","16460"," I used to have dinner.","Speaker 1"
"16500","27340"," I used to dine Now for air ear verbs we take away our air ear ending and we put IA Where did we hear that before?","Speaker 1"
"27340","30640"," IA The word tense.","Speaker 2"
"31520","32540"," Comer was to eat.","Speaker 1"
"33140","34760"," How was I would eat?","Speaker 1"
"36950","37350"," Comeria.","Speaker 2"
"38470","38690"," Good.","Speaker 1"
"39250","46070"," Now for the line in the past, we're not adding on to the full verb We're taking off our ending before we put IA.","Speaker 1"
"46350","47270"," So how would it be?","Speaker 1"
"47590","48450"," I was eating.","Speaker 1"
"48610","49230"," He was eating.","Speaker 1"
"49350","54130"," She was eating etc Comia.","Speaker 1"
"54130","56250"," Vender is to sell.","Speaker 1"
"57150","60310"," I would sell it I would sell it.","Speaker 1"
"62310","64349"," Lo venderia.","Speaker 1"
"65050","66870"," I was selling it.","Speaker 1"
"67090","70590"," I was selling it Lo vendia.","Speaker 1"
"71810","72470"," Good.","Speaker 1"
"73130","78630"," If you want to say for sale You can just say it sells itself.","Speaker 1"
"78990","79910"," It sells itself.","Speaker 1"
"80010","80670"," It's for sale.","Speaker 1"
"80910","81750"," How would that be?","Speaker 1"
"84040","85020"," Se vende.","Speaker 2"
"86000","87420"," Good for sale.","Speaker 1"
"87760","88100"," Se vende.","Speaker 1"
"88300","96080"," It sells itself And if you go to a Spanish-speaking place, you will see on houses and on cars This expression.","Speaker 1"
"96480","96800"," Se vende.","Speaker 1"
"97360","98580"," It was selling itself.","Speaker 1"
"98720","102340"," It was for sale Se vendia.","Speaker 1"
"103540","104760"," It would be for sale.","Speaker 1"
"104960","111680"," It would sell itself Se venderia It would sell itself.","Speaker 1"
"111880","112840"," It would be for sale.","Speaker 1"
"113020","113340"," Good.","Speaker 1"
"113880","116480"," What was to break again related to rupture?","Speaker 1"
"119160","119760"," Romper.","Speaker 2"
"121360","121600"," Good.","Speaker 1"
"122120","126000"," How would you say I was breaking it?","Speaker 1"
"127840","128940"," Lo rompia.","Speaker 2"
"130520","130720"," Good.","Speaker 1"
"131220","135020"," And if you just want to say it was breaking You mean by itself.","Speaker 1"
"135160","137420"," It was breaking not something else.","Speaker 1"
"137620","138680"," How would you say it?","Speaker 1"
"140480","141260"," Se rompia.","Speaker 2"
"142580","142880"," Good.","Speaker 1"
"143000","144300"," How would you say they were breaking?","Speaker 1"
"145800","147820"," Se rompian.","Speaker 2"
"148180","149200"," Se rompian.","Speaker 1"
"149500","149700"," Good.","Speaker 1"
"150020","151500"," Give me again the to form.","Speaker 1"
"151740","154920"," To break Romper.","Speaker 1"
"155080","155660"," Romper.","Speaker 1"
"156160","158420"," What is I would break it?","Speaker 1"
"158840","162880"," I would break it Lo rompia.","Speaker 1"
"163400","165260"," Ah Lo romperia.","Speaker 2"
"165460","166540"," Lo romperia.","Speaker 1"
"166760","167960"," I would break it.","Speaker 1"
"168220","170280"," How would you say I was breaking it?","Speaker 1"
"171800","173560"," Lo rompia.","Speaker 2"
"174000","175000"," Lo rompia.","Speaker 1"
"175480","175720"," Good.","Speaker 1"
"176180","180100"," How would you say they would break it?","Speaker 1"
"180580","184240"," They would break it Les?","Speaker 1"
"184980","189460"," They would break is where you need to begin Romperian.","Speaker 1"
"189940","190820"," Lo romperian.","Speaker 2"
"191080","192200"," Lo romperian.","Speaker 1"
"192580","194360"," They were breaking it.","Speaker 1"
"194640","200270"," They were breaking it Lo rompian.","Speaker 1"
"200590","201710"," Lo rompian.","Speaker 1"
"201930","202530"," So what was to break?","Speaker 1"
"202550","222710"," We have the same endings for would And for the line in the past for er, ir verbs The big difference of course is that for would we are adding on to the to form of the verb And for the past we're taking off our endings first, which means we get pairs like comeria I would eat.","Speaker 1"
"222930","224210"," Comia I was eating.","Speaker 1"
"224950","226850"," Romperia I would break.","Speaker 1"
"227190","230890"," Rompia I was breaking So, how would you say it breaks?","Speaker 1"
"230890","241030"," It breaks and you mean it gets broken it breaks itself in the present tense Se rompe.","Speaker 1"
"241250","242010"," Se rompe.","Speaker 1"
"242210","244330"," How would you say it's going to break?","Speaker 1"
"244790","258579"," It's going to break How is we are going or let's go Vamos It is going to break Se va a romper.","Speaker 1"
"258740","259079"," Good.","Speaker 1"
"259380","274860"," Se va a romper or va a romperse So this means it's going to break It's going to get broken And there we're not waiting to hear what it's going to break because we have se So we completed that structure.","Speaker 1"
"274980","286240"," We completed the sentence with se The word for how In spanish is como if you want to ask somebody in spanish How do you say?","Speaker 1"
"287020","300720"," So maybe you have a spanish-speaking friend that speaks english and you want to use them like a dictionary and say how do you say x y or z What you will say in spanish is how does it say itself?","Speaker 1"
"301580","302820"," How is it said?","Speaker 1"
"303040","304320"," How does it say itself?","Speaker 1"
"305120","312820"," So this is another example of where you might be using this Structure of self which we are seeing in spanish is very flexible.","Speaker 1"
"313040","331420"," It's giving us many different meanings this structure of myself yourself ourselves itself this structure So it says from the seer is dice It's a little bit irregular, but then the other versions follow so we have dice for he she it or stead How would you say?","Speaker 1"
