"start","end","text","speaker"
"1100","8600"," What was the word for with in Spanish, and we have it in words like convenient Confirm.","Speaker 1"
"8880","9260"," Oh, con.","Speaker 1"
"9620","34620"," So con is with and we have it as like a Latin building block in many Latin English words consequence with sequence Now in Spanish you don't say with her with him With them you actually just say with he with she with they So, how would you say with him or with he?","Speaker 1"
"36620","37300"," Con el.","Speaker 2"
"37420","37880"," Con el.","Speaker 1"
"38280","38860"," With her?","Speaker 1"
"40100","40840"," Con ella.","Speaker 2"
"41060","41620"," Con ella.","Speaker 1"
"41900","42760"," With them?","Speaker 1"
"44560","45480"," Con ellos.","Speaker 1"
"45900","48040"," Oh, I mean if it was feminine.","Speaker 1"
"48560","49280"," Oh, ellas.","Speaker 2"
"49480","50340"," Yeah, con ellas.","Speaker 1"
"50800","51700"," With us?","Speaker 1"
"52680","53260"," Nos.","Speaker 2"
"53620","57180"," Nos is us, but of course in Spanish we won't say with us.","Speaker 1"
"57280","61660"," We will say with we Con nosotros.","Speaker 1"
"61960","63680"," Yes, con nosotros.","Speaker 1"
"63760","65740"," What if you were an all-female group?","Speaker 1"
"67240","68380"," Con nosotras.","Speaker 2"
"68580","70000"," Con nosotras.","Speaker 1"
"70320","70720"," Good.","Speaker 1"
"71440","75900"," With you speaking formally Con usted.","Speaker 1"
"76120","76720"," Con usted.","Speaker 1"
"76900","77920"," And with you guys?","Speaker 1"
"79080","80140"," Con ustedes.","Speaker 1"
"80520","81540"," Con ustedes.","Speaker 1"
"82060","84240"," The word for for is para.","Speaker 1"
"84740","85920"," So how would you say for him?","Speaker 1"
"87700","88680"," Para el.","Speaker 2"
"88900","89480"," Para el.","Speaker 1"
"89620","89760"," Good.","Speaker 1"
"89860","96640"," So when you decided that it was para el, you put para and con in the same group And they are in the same group.","Speaker 1"
"96880","124060"," Now in a group of words, which are called prepositions Now prepositions show some kind of movement or position and they're very important and interesting Words, so it's useful for us to identify them as we did with verbs and adjectives and nouns So we're going to investigate now a little more about prepositions and how they behave in Spanish So for him para el.","Speaker 1"
"124300","125140"," For her?","Speaker 1"
"126940","127620"," Para ella.","Speaker 2"
"127800","128560"," Para ella.","Speaker 1"
"129060","129259"," Good.","Speaker 1"
"129740","130360"," For them?","Speaker 1"
"131380","132320"," Para ellos.","Speaker 2"
"132600","132980"," Or?","Speaker 1"
"133960","134840"," Para ellas.","Speaker 2"
"135060","135160"," Good.","Speaker 1"
"135380","136200"," And for us?","Speaker 1"
"137620","138620"," Para nosotros.","Speaker 2"
"138900","139860"," Para nosotros.","Speaker 1"
"140760","141020"," Or?","Speaker 1"
"142460","143140"," Nosotras.","Speaker 1"
"143300","143580"," Good.","Speaker 1"
"143920","146840"," Para nosotras if it's an all-feminine group.","Speaker 1"
"147120","174640"," Good Like I said, we don't say for him But for he and we don't say for her but for she with the exception of me and You informal we get two different versions of the words for me and you so for me is para mí Para mí and you informal becomes ti So for you speaking informally is para ti.","Speaker 1"
"174880","179940"," So this is just after Prepositions we get this me and ti.","Speaker 1"
"180480","189500"," M I and T I So we can find another preposition that we learned already The word for of or from.","Speaker 1"
"189840","195000"," So again, this is a small word which is showing a movement Direction or position.","Speaker 1"
"195160","199420"," These are prepositions So what was of or from?","Speaker 1"
"201060","201240"," De.","Speaker 2"
"201420","201760"," De.","Speaker 1"
"201960","202380"," Good.","Speaker 1"
"202720","204500"," So how would you say from him?","Speaker 1"
"206100","207040"," De el.","Speaker 2"
"207220","207460"," Good.","Speaker 1"
"207840","208360"," De el.","Speaker 1"
"208780","210100"," From her?","Speaker 1"
"211760","212400"," De ella.","Speaker 2"
"212600","213140"," De ella.","Speaker 1"
"213460","214180"," From me?","Speaker 1"
"215720","217040"," De mi.","Speaker 2"
"217200","217540"," Yes.","Speaker 1"
"218080","218580"," De mi.","Speaker 1"
"218800","219640"," Spell MI.","Speaker 1"
"219920","221660"," And from you speaking informally?","Speaker 1"
"223120","223920"," De ti.","Speaker 2"
"224160","224740"," De ti.","Speaker 1"
"225020","225260"," Good.","Speaker 1"
"225780","226600"," From them?","Speaker 1"
"228120","228900"," De ellos.","Speaker 2"
"229280","230160"," De ellos.","Speaker 1"
"230460","231100"," Or ellas.","Speaker 2"
"231360","231960"," Or ellas.","Speaker 1"
"232120","232320"," Good.","Speaker 1"
"232580","233220"," De ellas.","Speaker 1"
"233900","234560"," From us?","Speaker 1"
"235900","236560"," De nosotros.","Speaker 2"
"237080","238360"," De nosotros.","Speaker 1"
"239380","240040"," Good.","Speaker 1"
"240880","242080"," From you guys?","Speaker 1"
"243360","244560"," De ustedes.","Speaker 2"
"244780","245000"," Good.","Speaker 1"
"245860","248360"," Is it is it from you guys?","Speaker 1"
"250360","251280"," Es de ustedes.","Speaker 1"
"251620","251820"," Good.","Speaker 1"
"252320","253800"," Is it from you guys?","Speaker 1"
"253960","254700"," Es de ustedes.","Speaker 1"
"255160","257279"," How would you say it's for you guys?","Speaker 1"
"259060","261079"," Es para ustedes.","Speaker 2"
"261320","261560"," Good.","Speaker 1"
"261840","263240"," Es para ustedes.","Speaker 1"
"263980","264440"," Good.","Speaker 1"
"265100","268100"," How would you say it is with you guys?","Speaker 1"
"270140","272500"," Es con ustedes.","Speaker 2"
"273600","293340"," Now something to me doesn't feel right here When we say es de ustedes, it's from you guys and es para ustedes, it's for you guys we are speaking about things that are quite characteristic of Whatever this thing is whatever this it is.","Speaker 1"
"293560","294920"," It's for you guys.","Speaker 1"
"294980","307000"," It's from you guys But when we say it's with you guys We are speaking about a state because we are speaking about the location of something So, how do you think it will be?","Speaker 1"
"307120","308460"," It is with you guys?","Speaker 1"
"310240","312400"," Esta con ustedes.","Speaker 2"
"312520","313020"," Very good.","Speaker 1"
"313200","314740"," Esta con ustedes.","Speaker 1"
"315060","315640"," Very good.","Speaker 1"
"316940","320460"," To do or to make was hacer.","Speaker 1"
"320680","324460"," H-A-C-E-R Hacer.","Speaker 1"
"324900","331480"," So how would you say he does or he's doing or he makes or he's making?","Speaker 1"
"333760","341340"," This is from a bear, but well thought out It's with hacer.","Speaker 1"
"341580","341900"," Hacer.","Speaker 1"
"342280","342600"," Good.","Speaker 1"
"343300","345440"," El favor is un favor.","Speaker 1"
"345960","346380"," Un favor.","Speaker 1"
"347080","350140"," So how would you say he's doing me a favor?","Speaker 1"
"350540","351760"," He's doing me a favor?","Speaker 1"
"353440","355960"," Me hace un favor.","Speaker 2"
"356340","356520"," Good.","Speaker 1"
"356760","357760"," Me hace un favor.","Speaker 1"
"358460","358760"," Good.","Speaker 1"
"358980","362260"," How would you say he's doing her a favor?","Speaker 1"
"364870","366470"," La hace un favor.","Speaker 2"
"367750","372850"," Now if you say la hace, it sounds like he's making it a feminine thing.","Speaker 1"
"373090","379590"," If you want to say he's doing her a favor for her So what does la turn to?","Speaker 1"
"379730","381930"," To become to her, for her?","Speaker 1"
"383790","386430"," Le hace un favor.","Speaker 2"
"386550","386790"," Good.","Speaker 1"
"387010","388210"," Le hace un favor.","Speaker 1"
"388730","389070"," Good.","Speaker 1"
"390050","391110"," Decir is to tell.","Speaker 1"
"391910","397350"," Now, so we have hablar, to speak or to talk and decir is to say or to tell.","Speaker 1"
"397910","399450"," D-E-C-I-R.","Speaker 1"
"399790","402330"," So decir in most of Spain.","Speaker 1"
"402770","403250"," Decir.","Speaker 1"
"403510","405410"," So how do you say I want to tell?","Speaker 1"
"405730","406950"," I want to say.","Speaker 1"
"409500","410240"," I want.","Speaker 1"
"410360","411000"," Just think of I want.","Speaker 1"
"411000","411280"," Quiero.","Speaker 2"
"411680","412640"," To say or to tell?","Speaker 1"
"413340","413820"," Decir.","Speaker 2"
"414580","415000"," Together?","Speaker 1"
"416180","416840"," Quiero decir.","Speaker 1"
"418500","420900"," I want to tell him.","Speaker 1"
"421740","422980"," I want to tell him.","Speaker 1"
"424980","426460"," Le quiero decir.","Speaker 2"
"426760","430560"," Le quiero decir or Quiero decirle.","Speaker 1"
"430720","430940"," Good.","Speaker 1"
"431040","437060"," You have the option there where you can put the le before the changed verb or after the complete verb.","Speaker 1"
"437400","438240"," Le quiero decir.","Speaker 1"
"438640","440040"," Quiero decirle.","Speaker 1"
"440820","443200"," But if you want to say I want to say it.","Speaker 1"
"444780","446520"," Lo quiero decir.","Speaker 2"
"446700","447760"," Lo quiero decir.","Speaker 1"
"448540","462520"," So we see actually with this le we are kind of replacing a preposition with le and les, an imaginary preposition to for from For example comprar.","Speaker 1"
"463120","464740"," Comprar means to buy.","Speaker 1"
"465280","467720"," I can say I buy you something.","Speaker 1"
"469000","472420"," Now this you is actually replacing for you.","Speaker 1"
"473100","475280"," I buy something for you.","Speaker 1"
"475980","478160"," So what does I buy from comprar?","Speaker 1"
"480100","480700"," Compro.","Speaker 2"
"480700","481300"," Compro.","Speaker 1"
"481660","485560"," How do you say I buy them and you refer to the things that you're buying?","Speaker 1"
"487300","488120"," Los compro.","Speaker 1"
"488340","489200"," Los compro.","Speaker 1"
"489620","495860"," But if you say I buy them and you mean I buy for them Les compro.","Speaker 1"
"495940","496860"," Les compro.","Speaker 1"
"496900","499220"," So this is the most natural Spanish structure.","Speaker 1"
"499520","500640"," Les compro.","Speaker 1"
"501020","503440"," You use les instead of for them.","Speaker 1"
"503960","507800"," But you could say I buy for them.","Speaker 1"
"507980","511740"," You could do that if you wanted to using for them literally.","Speaker 1"
"512220","515539"," So how would you say I buy or I'm buying for them?","Speaker 1"
"516880","519179"," Compro para ellos.","Speaker 1"
"519419","520620"," Compro para ellos.","Speaker 1"
"521120","521320"," Good.","Speaker 1"
"521400","524840"," So in an everyday situation I'm buying something for them.","Speaker 1"
"525180","525900"," Les compro.","Speaker 1"
"526380","529240"," Mostly we're going to be avoiding these prepositions.","Speaker 1"
"530500","533560"," So he buys it for me.","Speaker 1"
"534120","539600"," I'm just going to say he buys me it rather than he buys it for me.","Speaker 1"
"539860","541760"," So how would you say that he buys me it?","Speaker 1"
"543770","544390"," Me compra.","Speaker 2"
"545350","546170"," Me lo compra.","Speaker 2"
"546430","547210"," Me lo compra.","Speaker 1"
"548390","551010"," They buy me it or they buy it for me.","Speaker 1"
"553310","555270"," Me lo compra.","Speaker 2"
"555630","555910"," Good.","Speaker 1"
"556150","557230"," Me lo compra.","Speaker 1"
"557570","559390"," They buy them for me.","Speaker 1"
"560070","561530"," They buy them for me.","Speaker 1"
"563390","565790"," Me los compra.","Speaker 2"
"566090","566530"," Good.","Speaker 1"
"566810","568330"," Me los compra.","Speaker 1"
"568730","569330"," Good.","Speaker 1"
"570230","575310"," Now we said that these small words me, nos, te, le, les.","Speaker 1"
"576070","587910"," Most of the time what we are replacing with them is to but sometimes it's like for like to do a favor for but they also might be replacing other prepositions like de.","Speaker 1"
