"start","end","text","speaker"
"1420","6480"," I would like to talk a little bit more about writing in Spanish.","Speaker 1"
"6640","11020"," So we haven't really looked so much about how to read and write in Spanish.","Speaker 1"
"11300","28380"," We've spelt some words, we've discussed some sounds, and we've looked at convertible words, words that we convert over from Latin English into Spanish, and they give us a great idea about how to read and write in Spanish.","Speaker 1"
"28380","36200"," For example, if we have a J sound, now, for example, in general, how is this pronounced in Spanish?","Speaker 1"
"37180","37760"," General.","Speaker 1"
"38040","38420"," General.","Speaker 1"
"38940","40040"," And it's spelt the same.","Speaker 1"
"40660","43900"," So there we understand that G-E makes J sound.","Speaker 1"
"44060","52980"," Without having to learn it formally, we can just look back to these convertible words when we are unsure of how a sound might be pronounced.","Speaker 1"
"53560","57540"," So maybe you see C-E together, and you're like, is that C or is that K?","Speaker 1"
"58580","62960"," But then if you look back to CON-SEN-TRA-SI-ON, then you have your answer.","Speaker 1"
"63440","67840"," CON-SEN-C-E, CON-SEN-TRA-SI-ON gives you your answer.","Speaker 1"
"68600","76340"," So apart from the actual sounds, we also need to understand where the stress in any given word is when we read it.","Speaker 1"
"76340","83600"," So in Spanish, you may have noticed you have written accents, little dashes above some vowels.","Speaker 1"
"84460","90540"," Now, this isn't like French, for example, where the little dashes might actually change the sound of the vowel.","Speaker 1"
"90840","93700"," None of that, luckily, is going on in Spanish.","Speaker 1"
"94640","97260"," The written accent is just showing the stress.","Speaker 1"
"98100","101460"," But why do we have it sometimes and not other times?","Speaker 1"
"101460","117440"," So there is a general rule in Spanish, which is if the word ends in a vowel, an N or an S, the accent should be on the penultimate syllable, on the second last syllable.","Speaker 1"
"118040","124080"," Now, why do you think vowels and then N's and S's have been singled out for that rule?","Speaker 1"
"125460","127460"," What if you look at our verbs?","Speaker 1"
"128160","130340"," What do our verb forms end in?","Speaker 1"
"132260","134520"," Well, they end in an N.","Speaker 2"
"135060","135500"," Right.","Speaker 1"
"136600","138160"," Ah, yes, S as well.","Speaker 2"
"138300","138660"," Or?","Speaker 1"
"139620","139940"," Vowel.","Speaker 2"
"140100","140620"," Exactly.","Speaker 1"
"140940","144000"," So it's what our verbs end in, in N, S or vowel.","Speaker 1"
"144680","153380"," So Spanish says if a word ends in N, S or vowel, the natural accent will be on the penultimate syllable, the second last syllable.","Speaker 1"
"160920","164720"," Ending S, but we're adding two syllables, so it's still on the second last.","Speaker 1"
"169800","180340"," Now, if the word ends in any other consonant, any other consonant that's not N or S, then the natural accent place is to go to the end of the word.","Speaker 1"
"180340","183220"," And we see this perfectly with any to verb.","Speaker 1"
