"start","end","text","speaker"
"1220","11420"," Looking at the past tenses, the line in the past and the dot in the past, the line in the past is extremely regular.","Speaker 1"
"12020","17980"," We only have a few odd irregular verbs for the line in the past.","Speaker 1"
"19100","24020"," Ser is one of them and we can remember by thinking of an era.","Speaker 1"
"24620","27780"," So what is the base for ser as a line in the past?","Speaker 1"
"29800","30120"," Era.","Speaker 2"
"30680","31200"," Good.","Speaker 1"
"31439","37800"," So this means I was, you formal were, he, she, it was as a line in the past.","Speaker 1"
"38020","39260"," How would you say we were?","Speaker 1"
"40840","41360"," Eramos.","Speaker 1"
"41700","42220"," Good.","Speaker 1"
"42320","43700"," The accent doesn't move.","Speaker 1"
"43840","44300"," Eramos.","Speaker 1"
"44560","46000"," They were or you guys were?","Speaker 1"
"47200","47760"," Eran.","Speaker 2"
"47900","48380"," Eran.","Speaker 1"
"48540","49280"," And you informal?","Speaker 1"
"50980","51380"," Eras.","Speaker 2"
"51600","52140"," Eras.","Speaker 1"
"52340","52660"," Good.","Speaker 1"
"53300","68440"," We had the line in the past of ir, which was a little bit like a mix between the aba ending that we have for our verbs for the line in the past and the ia ending that we have for our ir verbs in the line in the past.","Speaker 1"
"68660","71040"," So what was I was going from ir?","Speaker 1"
"72820","73100"," Iba.","Speaker 1"
"73520","74020"," Very good.","Speaker 1"
"74180","74520"," Iba.","Speaker 1"
"74520","76840"," We were going?","Speaker 1"
"77440","78080"," Ibamos.","Speaker 1"
"78440","79100"," You informal?","Speaker 1"
"80940","81580"," Ibas.","Speaker 1"
"81760","83000"," And they or you guys?","Speaker 1"
"84480","85120"," Iban.","Speaker 1"
"85460","85920"," Iban.","Speaker 1"
"86100","86420"," Good.","Speaker 1"
"86980","88900"," And then we had ver to see.","Speaker 1"
"89540","91540"," How is I see in the present?","Speaker 1"
"92900","93340"," Veo.","Speaker 1"
"93740","94160"," Veo.","Speaker 1"
"94460","98800"," And this extra e that it keeps for the I form in the present?","Speaker 1"
"99580","99880"," Veo.","Speaker 1"
"100220","103780"," Carries over into the line in the past.","Speaker 1"
"104000","109900"," So I was seeing, you formal were seeing, he, she, it was seeing is veía.","Speaker 1"
"110380","110880"," Veía.","Speaker 2"
"111080","111500"," Veía.","Speaker 1"
"111740","113100"," So we were seeing?","Speaker 1"
"114360","114980"," Veíamos.","Speaker 2"
"115480","116740"," You informal?","Speaker 1"
"118720","119220"," Veías.","Speaker 1"
"119440","120000"," And they?","Speaker 1"
"122120","122620"," Veían.","Speaker 2"
"122820","123200"," Good.","Speaker 1"
"123460","126840"," So the line in the past is a very safe tense.","Speaker 1"
"127220","139620"," We just have a few irregular verbs, but for the rest, we can be very certain that taking off the ar and putting aba or taking off the er ir and putting ia is going to give us the result that we want.","Speaker 1"
"140260","145840"," The point in the past is less regular, less reliable.","Speaker 1"
"146480","156780"," There are a group of verbs in the dot or point in the past which are irregular, but they all do something very similar.","Speaker 1"
"157200","162200"," Now, most of the verbs in this group are got verbs, but not all of them.","Speaker 1"
"162720","171220"," Now, what these verbs do in the point in the past is that firstly the beginning bit of the verb.","Speaker 1"
"171520","177300"," So for example, if we have poder, that beginning bit, pod, changes.","Speaker 1"
"177980","179200"," And we already saw this.","Speaker 1"
"179320","183160"," We saw, for example, they were able was pudieron.","Speaker 1"
"183820","185700"," So that pod changes to pud.","Speaker 1"
"186180","190940"," Here it's a little change, but there are more drastic changes with other verbs.","Speaker 1"
"191520","192640"," So this is the first thing.","Speaker 1"
"193100","197220"," The base of the verb that is left once we take the endings off changes.","Speaker 1"
"197580","201860"," Sometimes radically, sometimes a little bit like here from pod to pud.","Speaker 1"
"202480","212120"," The second thing that they do is that they use a mixture of the point endings from ar verbs and from er ir verbs.","Speaker 1"
"212700","221000"," They use a mixture of the two endings from both sides, but always the same mixture for each of these irregular verbs.","Speaker 1"
"221560","226340"," And the third thing they do is to not have the accent on the endings.","Speaker 1"
"226780","235140"," So firstly, let's revise the point in the past with hablar and comer, just to refresh what are these endings.","Speaker 1"
"235660","239280"," So we have hablar, to speak, and I spoke is?","Speaker 1"
"240660","241100"," Habler.","Speaker 2"
"241340","241560"," Good.","Speaker 1"
"241940","245120"," And he spoke or she spoke or you formal spoke?","Speaker 1"
"246520","247120"," Habló.","Speaker 2"
"247900","250940"," And then we had to eat, which was comer.","Speaker 1"
"251420","252540"," And I ate?","Speaker 1"
"254120","254400"," Comí.","Speaker 1"
"255000","257420"," And he ate or she ate or you ate?","Speaker 1"
"259560","260260"," Habló.","Speaker 1"
"260440","262200"," And then with comer it's?","Speaker 1"
"263100","263480"," Comió.","Speaker 1"
"264400","265100"," Good.","Speaker 1"
"265700","266580"," Back to hablar.","Speaker 1"
"266740","267840"," How was we spoke?","Speaker 1"
"269870","270430"," Hablamos.","Speaker 1"
"271470","271810"," Good.","Speaker 1"
"272130","273390"," Same as the present tense.","Speaker 1"
"273990","275470"," And they spoke?","Speaker 1"
"277580","278220"," Hablaron.","Speaker 2"
"279980","288260"," And you informal spoke, which in the you informal version, we hear that informal s and the informal t in the ending.","Speaker 1"
"290780","291500"," Hablaste.","Speaker 1"
"291900","292000"," Good.","Speaker 1"
"292580","293220"," Back to comer.","Speaker 1"
"293740","295140"," How is we ate?","Speaker 1"
"297580","298180"," Comemos.","Speaker 1"
"299440","303220"," They ate or you guys ate?","Speaker 1"
"304640","305360"," Comieron.","Speaker 2"
"306940","308600"," And you informal ate?","Speaker 1"
"311070","311590"," Comiste.","Speaker 1"
"311830","312490"," Very good.","Speaker 1"
"312710","313210"," Comiste.","Speaker 1"
"313650","316390"," So that's the panorama of our dot in the past.","Speaker 1"
