"start","end","text","speaker"
"460","5320"," So I want to talk about something now that's different in Spanish.","Speaker 1"
"5920","11420"," Now first I want to speak about what this means rather than an obstacle to learning.","Speaker 1"
"12340","27260"," It's part of the experience of learning a new language which can make you realize that in your own language you are both permitted and obliged to perceive and express the world in a certain way.","Speaker 1"
"27600","32080"," There's two important kind of contradictory concepts here almost.","Speaker 1"
"32780","35240"," It permits you and obliges you.","Speaker 1"
"35600","42960"," It allows you and requires you to perceive and to express the world in a certain way.","Speaker 1"
"43280","47760"," So in Spanish we have two verbs for to be.","Speaker 1"
"48420","51260"," So remember to be is is, am, are.","Speaker 1"
"51460","52740"," We get all of this from to be.","Speaker 1"
"52820","54860"," We don't say I be, we say I am.","Speaker 1"
"56140","65120"," So we have ser, this is where S comes from, this is where son comes from, and ser is about characteristics.","Speaker 1"
"65860","72860"," When we refer to the characteristics of something, actually un ser is a being.","Speaker 1"
"73260","76720"," We said that some form of the verb is often the noun.","Speaker 1"
"76960","78380"," Here it's the complete form.","Speaker 1"
"78380","79920"," Un ser is a being.","Speaker 1"
"80160","82300"," Un ser humano is what?","Speaker 1"
"83580","84420"," A human being.","Speaker 2"
"84540","85300"," A human being.","Speaker 1"
"85560","89760"," And we could have found humano even though there's no rule to find humano, that word.","Speaker 1"
"90200","94780"," We have humanity, the words iti and how in Spanish.","Speaker 1"
"96400","96920"," Humanidad.","Speaker 2"
"97120","97640"," Humanidad.","Speaker 1"
"97820","100320"," And then we could probably guess then that human is humano.","Speaker 1"
"100580","102660"," Un ser humano is a human being.","Speaker 1"
"102860","107980"," So ser refers to things that are characteristic of something.","Speaker 1"
"108540","114860"," Then estar, which is the other to be, estar refers to states, states we are in.","Speaker 1"
"115100","118460"," The word state is related to estar.","Speaker 1"
"119340","131980"," So Spanish permits us, allows us, but also obliges us when we are perceiving and expressing the world around us to make a decision and to think about something.","Speaker 1"
"132560","135180"," Is this a state or is it a characteristic?","Speaker 1"
"136060","139660"," So this kind of sounds very abstract right now, so let's look at some examples.","Speaker 1"
"140600","146860"," To be tired, do you think this is a state or do you think it's a characteristic of you to be tired?","Speaker 1"
"147380","150240"," Is it the state you're in or is it characteristic of you?","Speaker 1"
"151340","152220"," It's a state.","Speaker 1"
"152400","152620"," Good.","Speaker 1"
"153120","158300"," Where you are, is it a state you are in or is it a characteristic of you where you are?","Speaker 1"
"159280","159880"," A state.","Speaker 2"
"160220","160640"," A state.","Speaker 1"
"161120","165280"," To be a good or a bad person, you think this is a characteristic of you or a state?","Speaker 1"
"166940","167580"," Characteristic.","Speaker 1"
"167860","168480"," Characteristic.","Speaker 1"
"168980","179720"," So it's very, very important to kind of snub out now any temptation that you might have to simplify this to temporary and permanent.","Speaker 1"
"180120","192840"," This is what most learners do and absolutely what many teachers do, simplify this concept to temporary and permanent which, if you think about it this way, will work most of the time but not all of the time.","Speaker 1"
"193160","194680"," We want to think in this way.","Speaker 1"
"194760","196660"," Is it a state or is it a characteristic?","Speaker 1"
"197200","202440"," For example, if I say I am a student, it's not very permanent, is it?","Speaker 1"
"202980","208740"," But is it a state or a characteristic my profession or my occupation?","Speaker 1"
