"start","end","text","speaker"
"1990","8990"," The dinner in Spanish is la cena, spelled C-E-N-A, la cena.","Speaker 1"
"9810","11210"," La cena, la cena.","Speaker 2"
"11450","16550"," Those in Spain will pronounce la cena, so la cena, the dinner.","Speaker 1"
"17130","25870"," Now to dine, which doesn't sound formal in Spanish as it does in English, to dine, you just make la cena into a verb.","Speaker 1"
"26330","27930"," So how do you think that would sound?","Speaker 1"
"29790","30270"," Cenar.","Speaker 1"
"30430","31150"," Cenar, good.","Speaker 1"
"31270","32570"," So cenar is to dine.","Speaker 1"
"33130","37810"," So how would you say, I was dining, or more naturally in English, I was having dinner?","Speaker 1"
"39890","40370"," Cenaba.","Speaker 1"
"40710","41630"," Good, cenaba.","Speaker 1"
"42030","45390"," Now apart from I was having dinner, what else can that mean, cenaba?","Speaker 1"
"47540","50260"," He, she, it were having dinner.","Speaker 2"
"50620","51520"," And who else?","Speaker 1"
"52640","53120"," Euphomo.","Speaker 2"
"53460","53720"," Good.","Speaker 1"
"54120","56340"," So we have all of those meanings there with the aba.","Speaker 1"
"56340","62180"," So for this line in the past, we have aba for R verbs.","Speaker 1"
"62500","70700"," We are taking off our R and we are putting aba as our key sound, and then we are adding on moss or N or S.","Speaker 1"
"71420","76880"," Quemar, Q-U-E-M-A-R, quemar in Spanish is to burn.","Speaker 1"
"77720","78300"," Quemar.","Speaker 1"
"78420","79440"," Quemar, good.","Speaker 1"
"80420","82560"," How would you say, he was burning the dinner?","Speaker 1"
"83040","84400"," He was burning the dinner.","Speaker 1"
"86700","87840"," Quemaba la cena.","Speaker 2"
"88140","89480"," Good, quemaba la cena.","Speaker 1"
"90220","95740"," And if you wanted to show that it was he that was burning the dinner, how would you do that?","Speaker 1"
"97200","98000"," Just el.","Speaker 2"
"98460","100360"," El quemaba la cena.","Speaker 2"
"100600","104600"," Good, and if you wanted to show that it was you, woman, you were burning the dinner?","Speaker 1"
"106900","108640"," Usted quemaba la cena.","Speaker 2"
"108860","109020"," Good.","Speaker 1"
"109220","111240"," Usted quemaba la cena.","Speaker 1"
"111900","112120"," Good.","Speaker 1"
"112920","115840"," So, el quemaba la cena.","Speaker 1"
"116420","120300"," He was burning, and then we say what he was burning, the dinner.","Speaker 1"
"120940","131040"," If we want to say the dinner was burning, the dinner was getting burned, we can't just say la cena quemaba, because we are waiting to hear what was the dinner burning.","Speaker 1"
"131040","132820"," It feels incomplete.","Speaker 1"
"133740","143320"," So, if you want to just say the dinner was burning, like the dinner was getting burned, in Spanish we are going to say the dinner was burning itself.","Speaker 1"
"143960","145180"," What is itself?","Speaker 1"
"147120","147380"," Se.","Speaker 2"
"147600","148020"," Se.","Speaker 1"
"148500","155160"," So, how would you say the dinner was burning, the dinner was getting burned, the dinner was burning itself?","Speaker 1"
"156460","159020"," La cena se quemaba.","Speaker 2"
"159300","159760"," Very good.","Speaker 1"
"160420","160860"," That's it.","Speaker 1"
"161500","162960"," La cena se quemaba.","Speaker 1"
"163360","163620"," Good.","Speaker 1"
"164400","166460"," The position of la cena is also flexible.","Speaker 1"
"167280","172100"," You can say la cena se quemaba, or you can put la cena afterwards.","Speaker 1"
"172640","173260"," How would that be?","Speaker 1"
"174240","177300"," Se quemaba la cena.","Speaker 1"
"177880","182880"," So, it's flexible, unlike in English, because in English, well, we don't really change verbs so much.","Speaker 1"
"183260","187880"," There's not so many grammatical resources in English as there are in Spanish, for example.","Speaker 1"
