"start","end","text","speaker"
"1540","3080"," What is to speak?","Speaker 1"
"5560","6240"," Ablar.","Speaker 1"
"6500","7080"," Arverb.","Speaker 1"
"7440","8560"," And to eat?","Speaker 1"
"9980","10660"," Komer.","Speaker 1"
"11820","12260"," Erverb.","Speaker 1"
"12900","13800"," And to live?","Speaker 1"
"15860","16540"," Vivir.","Speaker 1"
"16920","17560"," Irverb.","Speaker 1"
"17900","18140"," Good.","Speaker 1"
"18380","21360"," So there we have an ar, er, and ir verb.","Speaker 1"
"21660","27560"," And we saw our verbs form one group and er, ir verbs form another group.","Speaker 1"
"27560","37300"," But we have one time in the entire Spanish language where there is a difference between er and ir verbs.","Speaker 1"
"37700","40600"," Otherwise they are always forming one group.","Speaker 1"
"40880","45400"," But just one occasion in the whole Spanish language where there is a difference between them.","Speaker 1"
"45920","48480"," How do you say we speak or we are speaking?","Speaker 1"
"51000","51660"," Hablamos.","Speaker 1"
"53460","55980"," How would you say we eat or we are eating?","Speaker 1"
"57940","58620"," Comemos.","Speaker 1"
"59720","61740"," And how is we live?","Speaker 1"
"64780","65460"," Vivimos.","Speaker 1"
"66560","71420"," So for er verbs we use emos for we in the present.","Speaker 1"
"71720","76160"," And for ir verbs we use imos for we in the present.","Speaker 1"
"76800","80820"," But of course for the other versions they are using the same endings.","Speaker 1"
"80820","84020"," For example, he eats is?","Speaker 1"
"85820","85980"," Come.","Speaker 1"
"86960","88220"," We use e.","Speaker 1"
"88740","89660"," He lives?","Speaker 1"
"91820","92040"," Vive.","Speaker 1"
"92920","94000"," Again we are using an e.","Speaker 1"
"94580","96080"," They eat or you guys eat?","Speaker 1"
"97560","97920"," Comen.","Speaker 1"
"98280","98560"," Good.","Speaker 1"
"99200","101440"," They live or you guys live?","Speaker 1"
"103060","103420"," Viven.","Speaker 1"
"104040","105660"," Where do you guys live?","Speaker 1"
"107480","108920"," Donde viven.","Speaker 1"
"108920","110880"," Very good.","Speaker 1"
"111180","112780"," What was the word for it?","Speaker 1"
"113520","115640"," Not eat but it I t.","Speaker 1"
"117040","117360"," Lo.","Speaker 2"
"117700","118420"," Good.","Speaker 1"
"118940","126420"," There's a couple of interesting and useful things we can do with lo, it in Spanish which we can't do in English.","Speaker 1"
"127080","137680"," For example, when you want to say the interesting thing, the complicated thing is, the interesting thing is, the difficult thing about that is.","Speaker 1"
"137680","144700"," Instead of saying the word for thing in Spanish, you can just say, for example, lo interesante.","Speaker 1"
"145160","147860"," Lo interesante means the interesting thing.","Speaker 1"
"148820","154640"," So you get the structure, the interesting thing with lo interesante.","Speaker 1"
"155780","162460"," So, how would you say, for example, the interesting thing is that they live here?","Speaker 1"
"162460","167020"," The interesting thing is that they live here.","Speaker 1"
"169540","173040"," Lo interesante es que viven aquí.","Speaker 2"
"173540","173900"," Very good.","Speaker 1"
"174160","177720"," Lo interesante es que viven aquí.","Speaker 1"
"178180","178660"," Very good.","Speaker 1"
"179580","182900"," How would you say the interesting thing is that they live together?","Speaker 1"
"183460","187860"," Now, the word for together in Spanish is, junto.","Speaker 1"
"189380","191920"," This is the singular masculine version.","Speaker 1"
"192640","195220"," J-U-N-T-O.","Speaker 1"
"195860","198300"," Now, it's related to junction.","Speaker 1"
"199240","207040"," It doesn't sound like it but when you realize that junto is with J, then you can see how it's related to junction in English and join.","Speaker 1"
"207900","210140"," The interesting thing is that they live together.","Speaker 1"
"212320","217080"," Lo interesante es que viven junto.","Speaker 2"
"217080","218880"," Good, but it's them, no?","Speaker 1"
"219020","219240"," They.","Speaker 1"
"219480","221640"," Viven juntos.","Speaker 1"
"221860","222220"," Good.","Speaker 1"
"222720","225500"," Lo interesante es que viven juntos.","Speaker 1"
"225840","228160"," Or if they were two females, you would say?","Speaker 1"
"229580","230160"," Juntas.","Speaker 1"
"230300","230560"," Good.","Speaker 1"
"230800","233600"," Lo interesante es que viven juntas.","Speaker 1"
"233740","235440"," The interesting thing is that they live together.","Speaker 1"
"236140","238100"," What do you think fácil means?","Speaker 1"
"238520","238940"," Fácil.","Speaker 1"
"240260","240560"," Easy.","Speaker 1"
"240840","241140"," Easy.","Speaker 1"
"241920","242320"," Why?","Speaker 1"
