"start","end","text","speaker"
"1029","3750"," Spanish dialects don't change very much.","Speaker 1"
"4170","6670"," Slang changes a lot, but Spanish is pretty standard.","Speaker 1"
"6830","12390"," It's not like Arabic, for example, where you have such a different Arabic in Morocco to Egypt, for example.","Speaker 1"
"12810","25810"," All of the different Spanishes are completely mutually intelligible, but in slang you get many different terms and words, and car is one of these words that have different versions.","Speaker 1"
"25930","27010"," Money is another one.","Speaker 1"
"27330","30510"," You might hear dinero, which is like the standard word.","Speaker 1"
"30510","33830"," You might hear plata, which actually means silver.","Speaker 1"
"35010","37370"," Pasta, you might hear pasta, that's one.","Speaker 1"
"37470","38330"," They use that in Spain.","Speaker 1"
"39050","41270"," So we had a few words for car.","Speaker 1"
"41470","42450"," Do you remember any of them?","Speaker 1"
"44570","46810"," Máquina, auto, carro.","Speaker 2"
"48610","50010"," Good, two R's.","Speaker 1"
"50510","51470"," Let's stay with carro.","Speaker 1"
"51830","53750"," How would you say the car?","Speaker 1"
"55110","55830"," El carro.","Speaker 2"
"56050","56850"," El carro.","Speaker 1"
"57210","58650"," And how would you say a car?","Speaker 1"
"59390","60430"," Un carro.","Speaker 2"
"60870","61390"," Un carro.","Speaker 1"
"61770","61870"," Good.","Speaker 1"
"61970","66530"," So it's a masculine word and we use el for the and un for a.","Speaker 1"
"66870","68890"," What if we say the cars?","Speaker 1"
"70270","71390"," Los carros.","Speaker 1"
"71590","71850"," Good.","Speaker 1"
"72250","73310"," Los carros.","Speaker 1"
"73550","75890"," So the plural of el is los.","Speaker 1"
"76350","77330"," It's a little bit different.","Speaker 1"
"77990","78790"," El to los.","Speaker 1"
"79490","82470"," The word for expensive is carro.","Speaker 1"
"82950","86210"," So it's like carro, but with one R.","Speaker 1"
"86590","87250"," Carro.","Speaker 1"
"87250","88230"," Carro.","Speaker 2"
"88410","99590"," So again it's a nice pair to feel the difference between having the single R and the double R, just as we saw in pero, meaning but, and perro, meaning dog.","Speaker 1"
"100490","103090"," So how would you say the car is expensive?","Speaker 1"
"104690","107290"," El carro es caro.","Speaker 2"
"107530","107870"," Good.","Speaker 1"
"108170","110530"," El carro es caro.","Speaker 1"
"110810","111170"," Good.","Speaker 1"
"111170","121550"," So es, we said was it is, she is, he is, or just is, or you are talking to usted, talking formally.","Speaker 1"
"122390","124430"," So if you just wanted to say it is expensive?","Speaker 1"
"125930","126530"," Es caro.","Speaker 2"
"126650","126910"," Good.","Speaker 1"
"127009","129169"," And what if you are talking about a feminine thing?","Speaker 1"
"130590","131050"," Es cara.","Speaker 2"
"131290","131970"," Es cara.","Speaker 1"
"132350","145790"," And when I say feminine thing, I really mean a feminine noun, if you're referring in your mind to a feminine noun, because if you in your country call cars máquinas, then you're going to say es cara.","Speaker 1"
"146470","150170"," But if you call them autos, then you're going to say es caro.","Speaker 1"
"150350","154790"," So it refers to the word more than the object, to the noun, the gender of the noun.","Speaker 1"
"155590","168320"," So es we have for is, and for they are, or you guys are, we know they always come together, we have son, son, S-O-N.","Speaker 1"
