"start","end","text","speaker"
"1160","7580"," To know, in Spanish, is saber, saber, saber, saber.","Speaker 1"
"7740","11940"," You may have heard in British slang, he's got savvy, she's got savvy.","Speaker 1"
"12140","12920"," Have you ever heard that?","Speaker 1"
"13080","13200"," Yeah.","Speaker 1"
"13700","15680"," And that comes from Latin, actually.","Speaker 1"
"15840","17260"," That slang is coming from Latin.","Speaker 1"
"17460","21300"," Saber is to know, he's got saber, he's got savvy.","Speaker 1"
"21900","26060"," Saber is spelt with a B, but in English we are saying savvy with a V.","Speaker 1"
"26320","34020"," So we're seeing even that connection between the sounds of V and B, crossing between English and Spanish, saber, savvy.","Speaker 1"
"34440","35520"," So saber is to know.","Speaker 1"
"36080","37460"," So if you want to say, I want to know.","Speaker 1"
"40560","42700"," How would you say, I don't want to know?","Speaker 1"
"45080","45320"," Good.","Speaker 1"
"45420","50120"," How would you say, he wants to know, or she wants to know, or you woman want to know?","Speaker 1"
"53080","53420"," Good.","Speaker 1"
"53560","56040"," We change the O to E, and you get quiere.","Speaker 1"
"56340","58480"," Quiere saber, he doesn't want to know.","Speaker 1"
"60540","62320"," Why doesn't he want to know?","Speaker 1"
"64519","66490"," I want to know why he doesn't want to know.","Speaker 1"
"71200","71780"," Very good.","Speaker 1"
"74520","75600"," Very good.","Speaker 1"
"76300","80380"," The word for yes in Spanish is si.","Speaker 1"
"81800","84200"," This is also the word for if.","Speaker 1"
"85060","85920"," So how do you say if?","Speaker 1"
"86340","86580"," Si.","Speaker 1"
"86840","87100"," Good.","Speaker 1"
"87100","90800"," I want to know if you want to know.","Speaker 1"
"90920","92080"," Of course, we're speaking formally.","Speaker 1"
"92280","93460"," This is the one we learned so far.","Speaker 1"
"93900","96240"," I want to know if you want to know.","Speaker 1"
"100400","100740"," Good.","Speaker 2"
"103260","107260"," I want to know if he wants to invite me.","Speaker 1"
"108060","110000"," So the first bit is I want to know.","Speaker 1"
"114160","116280"," B sound, because it's a B here.","Speaker 1"
"119820","122240"," If he wants to invite me.","Speaker 1"
"126280","129979"," So you see, if you think about it block by block, it's very simple.","Speaker 1"
"130200","134620"," If we think slowly, we learn very quickly, and the process gets much faster.","Speaker 1"
"135380","136200"," How do you say imagination?","Speaker 1"
"139640","140080"," Good.","Speaker 1"
"140500","141800"," I don't want to imagine.","Speaker 1"
"142120","143280"," I don't want to imagine it.","Speaker 1"
"145020","145620"," Good.","Speaker 2"
"147660","149020"," What was to come?","Speaker 1"
