"start","end","text","speaker"
"580","4820"," So, some adjectives will exclusively go with estar.","Speaker 1"
"5540","8400"," Some adjectives will exclusively go with ser.","Speaker 1"
"9120","24320"," Some adjectives can go with either ser or estar and change their meaning like aburrido, meaning bored as a state, or boring as a characteristic, just changing depending on whether it goes with ser or estar.","Speaker 1"
"25180","28420"," Another example of a word like this is listo.","Speaker 1"
"30840","34220"," Now, listo, when it comes with estar, means ready.","Speaker 1"
"35180","36320"," So, how would you say, I am ready?","Speaker 1"
"43880","45620"," How would you say, we are ready?","Speaker 1"
"48980","51140"," Good, and what if we were a female group?","Speaker 1"
"54320","59300"," And what if we wanted to emphasise, we are ready?","Speaker 1"
"62140","66540"," You make it a characteristic and it's more emphatic.","Speaker 1"
"67000","69420"," It's a very interesting idea.","Speaker 1"
"71040","73240"," It's what you said when I go too fast.","Speaker 2"
"77420","79360"," There's a contradiction there.","Speaker 1"
"80580","82720"," Nosotras estamos listas.","Speaker 2"
"82800","89780"," Yes, or female group, nosotras estamos listas, or male or mixed group, nosotros estamos listos.","Speaker 1"
"90360","97880"," So, to be listo, to be ready as a characteristic, means to be smart in Spanish.","Speaker 1"
"98560","104300"," So, this is one of the words that we can use with ser or estar and the meaning changes.","Speaker 1"
"105380","107160"," So, estoy listo, I am ready.","Speaker 1"
"107940","109880"," Soy listo, I am smart.","Speaker 1"
"110160","113880"," So, if you want to say, he is smart, how would you say it?","Speaker 1"
"116700","117980"," She is smart.","Speaker 1"
"120440","124500"," Good, you are smart, speaking informally to a woman.","Speaker 1"
"126720","131000"," If you forgot the you are, you can think of where are you from, that might help you trigger it.","Speaker 1"
"134120","135580"," Good, you are very smart.","Speaker 1"
"139280","144980"," The word for so, like I am so bored or I am so tired, is tan.","Speaker 1"
"147980","150240"," So, how would you say, I am so tired?","Speaker 1"
"161500","164200"," How would you say, I am so bored?","Speaker 1"
"169300","172740"," Good, estoy tan aburrido, aburrida.","Speaker 1"
"174420","178000"," How would you say, he is so bored?","Speaker 1"
"182870","187590"," Good, está tan aburrido, or él está tan aburrido.","Speaker 1"
"188250","190390"," Now, how would you say, it is so boring?","Speaker 1"
"190770","194050"," So boring, not bored, boring.","Speaker 1"
"196970","199250"," Good, están aburrido.","Speaker 1"
"200110","203030"," The word for good, in Spanish, is bueno.","Speaker 1"
"203790","205090"," We have mentioned this before.","Speaker 1"
"205370","209690"," We have in English, bon appétit, which is of course French, but we say it in English.","Speaker 1"
"210110","215410"," And you can see the O of bon appétit splitting to become bueno in Spanish.","Speaker 1"
"216050","220170"," Now, the meaning of bueno changes as well, between ser and estar.","Speaker 1"
"221230","226050"," If you are talking about it is, the change is a kind of change in feeling.","Speaker 1"
"226050","227930"," Es bueno, está bueno.","Speaker 1"
"228150","230610"," A small change in feeling, which really depends on dialect.","Speaker 1"
"230910","232290"," So, we won't look at it too much here.","Speaker 1"
"232350","233050"," You will just listen.","Speaker 1"
"233350","242430"," But, if you refer to people, in most dialects, if we use ser, we get the meaning of to be a good person, or to be good at something.","Speaker 1"
"242790","250710"," So, if you want to say, they are good, and you mean they are good people, or that they are good at something, how would you say it?","Speaker 1"
"252490","253450"," Son buenos.","Speaker 1"
"254910","255529"," He is good.","Speaker 1"
"257790","258750"," Es bueno.","Speaker 1"
"259230","262290"," Now, if you use estar, it will sound like he is attractive.","Speaker 1"
"262850","263850"," He is in good form.","Speaker 1"
"264910","269250"," So, bueno with estar, if we are talking about people, then gives you this meaning.","Speaker 1"
"269990","270890"," So, how would you say that?","Speaker 1"
"271190","274590"," He is good, meaning attractive, in good form.","Speaker 1"
"276350","277310"," Está bueno.","Speaker 2"
"277310","287270"," So, you see that you can have many different changes in shade of meaning between ser and estar.","Speaker 1"
"287870","305970"," So, other than the fact that we are being permitted and obliged to perceive and express the world in a certain way by Spanish, which is very interesting in itself, we also get the opportunity to use these different nuances between ser and estar.","Speaker 1"
"305970","315930"," And when you really get your head around it, which is just through listening and observing and seeing how people are using it, you will probably feel that it's missing in English.","Speaker 1"
"316150","320050"," But sometimes in English you might want to clarify, not estar, but es.","Speaker 1"
"320590","321950"," And you can't do it.","Speaker 1"
"322550","331150"," So, you realise that Spanish gives you a tool to relate to reality, that in this case, English doesn't give you.","Speaker 1"
