"start","end","text","speaker"
"970","7830"," We mentioned that with future context, we can talk about the future using the present.","Speaker 1"
"8870","12970"," For example, we had tomorrow, which was...","Speaker 1"
"13570","14250"," Mañana.","Speaker 2"
"14410","15270"," Mañana, good.","Speaker 1"
"15550","19970"," We had later, or more late, which was...","Speaker 1"
"20710","21370"," Más tarde.","Speaker 2"
"21590","22270"," Más tarde.","Speaker 1"
"23050","26970"," We had tonight, or this night...","Speaker 1"
"27510","28270"," Esta noche.","Speaker 2"
"28570","30390"," Esta noche, good.","Speaker 1"
"30390","32470"," Another one is pronto.","Speaker 1"
"33110","33730"," Pronto.","Speaker 1"
"33850","35410"," What do you think pronto means?","Speaker 1"
"37210","37690"," Now.","Speaker 2"
"38490","39770"," Ahora was now, no?","Speaker 1"
"40470","41430"," Ah, soon?","Speaker 1"
"41630","42030"," Soon.","Speaker 1"
"42370","44770"," Yeah, you hear in English sometimes, get here pronto.","Speaker 1"
"45730","45990"," No?","Speaker 1"
"46210","47210"," It's get here soon.","Speaker 1"
"47710","50350"," So pronto is also future context.","Speaker 1"
"51490","54290"," What was the verb to see or to view?","Speaker 1"
"55810","56150"," Ver.","Speaker 2"
"56690","57470"," He sees?","Speaker 1"
"59010","59610"," Ve.","Speaker 2"
"59890","60110"," Good.","Speaker 1"
"60490","60810"," They?","Speaker 1"
"62750","63190"," Ven.","Speaker 2"
"63610","64269"," You informal?","Speaker 1"
"66520","66980"," Ves.","Speaker 2"
"67420","67820"," We?","Speaker 1"
"69980","70520"," Vemos.","Speaker 1"
"70680","71140"," Very good.","Speaker 1"
"71600","74800"," The I version is a tiny bit irregular, it's veo, veo.","Speaker 1"
"75160","76460"," So you have V-E-O.","Speaker 1"
"76840","81520"," So it's not vo, as it should be, or bo, it was too short, it became veo.","Speaker 1"
"81980","82360"," Veo.","Speaker 2"
"82520","83540"," V-E-O.","Speaker 1"
"84200","85260"," Veo or veo.","Speaker 1"
"85260","89520"," How would you say I'm seeing her later?","Speaker 1"
"90340","91780"," I'm seeing her later.","Speaker 1"
"94060","96560"," Veo ella mas tarde.","Speaker 2"
"97060","100020"," That means I see she later.","Speaker 1"
"101660","102880"," It's not la.","Speaker 2"
"103380","103940"," It is.","Speaker 1"
"104280","105300"," Oh, so it's la veo.","Speaker 2"
"105580","106060"," La veo.","Speaker 1"
"106260","106800"," Good.","Speaker 1"
"108220","110080"," La veo mas tarde.","Speaker 2"
"110440","111380"," La veo mas tarde.","Speaker 1"
"112080","114680"," I'm seeing her tonight.","Speaker 1"
