"start","end","text","speaker"
"1100","3120"," What was the verb to give?","Speaker 1"
"3500","5060"," Do you remember the verb to give?","Speaker 1"
"7240","7600"," Dar.","Speaker 2"
"7760","8720"," Dar, good.","Speaker 1"
"8980","10520"," So how would you say I will give?","Speaker 1"
"12360","12760"," Dare.","Speaker 2"
"13060","14280"," Good, and we will give?","Speaker 1"
"16430","16970"," Daremos.","Speaker 2"
"17110","19730"," Good, and he will give, or she, you formal, it?","Speaker 1"
"21290","21830"," Dara.","Speaker 1"
"22130","23870"," Good, they, you guys?","Speaker 1"
"25550","26090"," Daran.","Speaker 2"
"26410","27310"," And you informal?","Speaker 1"
"29390","29830"," Daras.","Speaker 2"
"29930","30090"," Good.","Speaker 1"
"31189","34170"," How would you say will you guys give it to me?","Speaker 1"
"34750","39890"," Now, me, me, can also mean to me, so we don't need that to.","Speaker 1"
"40870","44350"," And out of these little words, me, and what is the word for it?","Speaker 1"
"45130","45330"," Lo.","Speaker 2"
"45650","45990"," Lo.","Speaker 1"
"46470","52390"," So out of these little words, me and lo, the personal one, the one referring to the person, comes first.","Speaker 1"
"53250","54950"," Will you guys give it to me?","Speaker 1"
"57590","58030"," Melodaran.","Speaker 2"
"58230","59610"," Good, melodaran.","Speaker 1"
"59830","62270"," What if this, it was a feminine thing?","Speaker 1"
"64630","65070"," Meladaran.","Speaker 2"
"65350","66450"," Good, meladaran.","Speaker 1"
"66930","72350"," And I should clarify, this isn't a way of requesting, like in English, will you guys give it to me?","Speaker 1"
"72530","74250"," Like, can you guys give it to me?","Speaker 1"
"74770","76570"," This is more of a literal question.","Speaker 1"
"76990","79730"," Are you guys going to give it to me?","Speaker 1"
"79810","80990"," Will you guys give it to me?","Speaker 1"
"80990","86870"," If you want to get this meaning of will you, like can you, you will just use can you in Spanish.","Speaker 1"
"87430","90370"," The word for something is algo.","Speaker 1"
"90730","91610"," A-L-G-O.","Speaker 1"
"91850","92250"," Algo.","Speaker 1"
"92390","92650"," Good.","Speaker 1"
"93050","97030"," So how would you say they will give you something?","Speaker 1"
"97450","99450"," And we mean informal you.","Speaker 1"
"101330","102710"," Remember the thought process.","Speaker 1"
"102830","105830"," The thought process must be first, who is doing the verb?","Speaker 1"
"106150","107130"," Who is doing the verb?","Speaker 1"
"107270","108010"," They will give.","Speaker 1"
"108090","108890"," That's the first place.","Speaker 1"
"110590","111070"," Daran.","Speaker 1"
"111070","112450"," You something.","Speaker 1"
"114770","116450"," Te daran algo.","Speaker 2"
"116830","118370"," Te daran algo.","Speaker 1"
"118870","119350"," Good.","Speaker 1"
"119810","122010"," How would you say they will give it to you?","Speaker 1"
"122110","123210"," Still speaking informally.","Speaker 1"
"123490","124590"," They will give it to you.","Speaker 1"
"126370","128410"," Te lo daran.","Speaker 2"
"128729","129030"," Good.","Speaker 1"
"129310","130050"," Te lo daran.","Speaker 1"
"130330","131550"," They will give it to you.","Speaker 1"
"131830","132030"," Good.","Speaker 1"
"132270","133790"," How would you say they will give it to us?","Speaker 1"
"134190","135550"," They will give it to us.","Speaker 1"
"136970","140430"," So it's nos lo daran.","Speaker 2"
"140570","140790"," Good.","Speaker 1"
"141030","142210"," Nos lo daran.","Speaker 1"
"142450","143890"," They will not give it to us.","Speaker 1"
"144830","147030"," No nos lo daran.","Speaker 2"
"147250","147510"," Good.","Speaker 1"
"147750","149390"," No nos lo daran.","Speaker 1"
"149770","163070"," So we saw that me, te, nos can mean me or to me, you or to you, us or to us, or even in some other circumstances for me or for us, for you.","Speaker 1"
"163830","168610"," Me, te, nos can also mean myself, yourself and ourselves.","Speaker 1"
"169490","173890"," For example, you can say I give myself and you would just use me.","Speaker 1"
"174310","175770"," So how would you say I give myself?","Speaker 1"
"177590","178250"," Me doy.","Speaker 2"
"178350","178890"," Me doy.","Speaker 1"
"179210","183970"," If you want to say I realize in Spanish, you say me doy cuenta.","Speaker 1"
"184750","191630"," Cuenta is something like account, to give yourself account of, to take account of.","Speaker 1"
"191630","194210"," That's how you say I realize in Spanish.","Speaker 1"
"194410","200550"," If you say realizar, it means to realize like a project, to bring into fruition, no?","Speaker 1"
"200910","204430"," So you say I give myself account, cuenta.","Speaker 1"
"204990","205890"," So how would you say that?","Speaker 1"
"207770","209190"," Me doy cuenta.","Speaker 2"
"209410","210290"," Me doy cuenta.","Speaker 1"
"210530","211630"," This means I realize.","Speaker 1"
"211890","213530"," You realize, talking informally.","Speaker 1"
"215390","217130"," Te das cuenta.","Speaker 2"
"217490","217790"," Good.","Speaker 1"
"218070","218870"," Te das cuenta.","Speaker 1"
"219150","220210"," How would you make that a question?","Speaker 1"
"221670","222750"," Te das cuenta.","Speaker 2"
"223110","223370"," Good.","Speaker 1"
"223610","224210"," Te das cuenta.","Speaker 1"
"224510","226650"," This is used a lot conversationally.","Speaker 1"
"227330","227850"," Te das cuenta.","Speaker 1"
"228330","228990"," Do you realize?","Speaker 1"
"229090","229810"," Do you know what I mean?","Speaker 1"
"229930","230690"," Do you know what I'm saying?","Speaker 1"
"231390","231910"," Good.","Speaker 1"
"232630","233330"," We realize.","Speaker 1"
"233710","234550"," We realize.","Speaker 1"
"235070","237270"," We give ourselves account.","Speaker 1"
"239410","241390"," Nos damos cuenta.","Speaker 2"
"241650","241930"," Good.","Speaker 1"
"242190","243270"," Nos damos cuenta.","Speaker 1"
"244230","247370"," So me can mean to me, for me, for me.","Speaker 1"
"247930","249130"," It can mean myself.","Speaker 1"
