"start","end","text","speaker"
"900","2580"," What was the word for nothing?","Speaker 1"
"4000","4320"," Nada.","Speaker 2"
"4540","4840"," Nada.","Speaker 1"
"5320","6560"," And nobody?","Speaker 1"
"8380","8800"," Nadie.","Speaker 1"
"9040","9300"," Yes.","Speaker 1"
"9620","9980"," Nadie.","Speaker 1"
"10280","13800"," What was the word for more like in more late or later?","Speaker 1"
"15740","16080"," Mas.","Speaker 2"
"16380","16720"," Mas.","Speaker 1"
"17640","17880"," Good.","Speaker 1"
"18840","23860"," So if you add mas to nada or nadie you get else.","Speaker 1"
"24680","27580"," So mas can also mean else like nadie mas.","Speaker 1"
"27740","28480"," What does that mean?","Speaker 1"
"28720","29400"," Nadie mas.","Speaker 1"
"30900","31860"," Nobody else.","Speaker 2"
"31940","32520"," Nobody else.","Speaker 1"
"32740","33180"," Nada mas?","Speaker 1"
"34240","35140"," Nothing else.","Speaker 2"
"35260","35820"," Nothing else.","Speaker 2"
"36080","36340"," Good.","Speaker 1"
"37240","40080"," So how would you say I didn't eat anything else.","Speaker 1"
"40340","42240"," I didn't eat anything else.","Speaker 1"
"43860","45960"," No comí anything.","Speaker 2"
"46600","47980"," So we have double negative.","Speaker 1"
"48240","51500"," No, so we'll say I didn't eat nothing else.","Speaker 1"
"52100","52800"," Nothing more.","Speaker 1"
"54460","57240"," No comí nada mas.","Speaker 2"
"57240","57660"," Good.","Speaker 1"
"57940","58980"," No comí nada mas.","Speaker 1"
"59120","60720"," I didn't eat anything else.","Speaker 1"
"61200","61480"," Good.","Speaker 1"
"62680","64220"," Didn't you eat anything else?","Speaker 1"
"64340","65300"," Speaking informally.","Speaker 1"
"65600","67080"," Didn't you eat anything else?","Speaker 1"
"69350","72390"," I forgot the informal for past.","Speaker 2"
"72990","79550"," You have the S in there which relates to you informal and you also have the T in there.","Speaker 1"
"79630","80030"," Comiste.","Speaker 2"
"80330","80570"," Good.","Speaker 1"
"80750","83730"," Yeah, which also relates to you informal that T.","Speaker 1"
"84030","85070"," No, but in a different way.","Speaker 1"
"85070","87850"," Put the both in there and they will help you remember that ending.","Speaker 1"
"88190","88570"," Comiste.","Speaker 1"
"89910","91450"," Didn't you eat anything else?","Speaker 1"
"93070","95230"," No comiste nada mas.","Speaker 2"
"95390","95630"," Good.","Speaker 1"
"95870","97210"," No comiste nada mas.","Speaker 1"
"97770","98670"," What was to see?","Speaker 1"
"100550","100790"," Ver.","Speaker 2"
"100950","101270"," Ver.","Speaker 1"
"101610","102190"," I saw?","Speaker 1"
"103750","104110"," Verí.","Speaker 2"
"104330","104910"," Yeah, sorry.","Speaker 2"
"105190","105350"," Vi.","Speaker 2"
"105610","105850"," Vi.","Speaker 1"
"106010","106310"," Good.","Speaker 1"
"106590","107730"," You got the ending right.","Speaker 1"
"108590","109110"," He saw?","Speaker 1"
"111230","111870"," Vio.","Speaker 1"
"111870","111970"," Vio.","Speaker 1"
"112410","112590"," Good.","Speaker 1"
"113330","113770"," You saw?","Speaker 1"
"114170","114830"," Speaking informally.","Speaker 1"
"116610","116990"," Viste.","Speaker 2"
"117270","117790"," Viste.","Speaker 1"
"118410","119050"," We saw?","Speaker 1"
"120750","121050"," Vimos.","Speaker 1"
"121310","121910"," Vimos.","Speaker 1"
"122290","123150"," And they saw?","Speaker 1"
"124850","125310"," Vieron.","Speaker 1"
"125570","126030"," Vieron.","Speaker 1"
"126450","127410"," The accents on the E.","Speaker 2"
"127630","128530"," Yes, Vieron.","Speaker 1"
"129289","130130"," So that's all said.","Speaker 1"
"130450","133550"," Vi, Vio, Vimos, Viste, Vieron.","Speaker 1"
"134370","134690"," Good.","Speaker 1"
"135250","136990"," Didn't you see me last night?","Speaker 1"
"137610","138350"," Speaking informally.","Speaker 1"
"138470","139950"," Didn't you see me last night?","Speaker 1"
"141510","143950"," No me viste anoche.","Speaker 2"
"144190","144430"," Good.","Speaker 1"
"144730","146290"," No me viste anoche.","Speaker 1"
"146910","148590"," Time in the sense of occasion.","Speaker 1"
"149010","157070"," No, like when we say once we mean one time or when we say again, we mean another time is Vez.","Speaker 1"
"157450","158050"," Vez.","Speaker 1"
"158190","159270"," V E Z.","Speaker 1"
"159590","161370"," So in Spain this will sound like Beth.","Speaker 1"
"161950","162290"," Vez.","Speaker 1"
"162290","163410"," Vez.","Speaker 1"
"163830","165470"," This is a feminine word.","Speaker 1"
"165690","167830"," So how would you say one time or once?","Speaker 1"
"169350","169870"," Una vez.","Speaker 1"
"170030","170570"," Una vez.","Speaker 1"
"171030","174050"," So how would you say I saw him once?","Speaker 1"
"176050","178270"," Lo vi una vez.","Speaker 2"
"178590","178830"," Good.","Speaker 1"
"179190","180030"," Lo vi una vez.","Speaker 1"
"180410","180670"," Good.","Speaker 1"
"181010","182670"," How would you say I saw them once?","Speaker 1"
"184530","186650"," Los vi una vez.","Speaker 2"
"186810","187070"," Good.","Speaker 1"
"187230","188130"," Los vi una vez.","Speaker 1"
"188610","190030"," They saw them once?","Speaker 1"
"191870","194070"," Los vieron una vez.","Speaker 2"
"194370","194530"," Good.","Speaker 1"
"194850","196310"," Los vieron una vez.","Speaker 1"
"196950","199010"," How do you think you would say one more time?","Speaker 1"
"199770","200510"," One more time.","Speaker 1"
"200590","201650"," How do you think you would say that?","Speaker 1"
"204560","205880"," Una vez más.","Speaker 2"
"206740","208260"," Yes, una vez más.","Speaker 1"
"208540","208780"," Good.","Speaker 1"
"209100","212360"," So you could say something like I want to see them one more time.","Speaker 1"
"212900","215000"," I want to see them one more time.","Speaker 1"
"215060","215880"," How would you say that?","Speaker 1"
"217500","220720"," Quiero verlos una vez más.","Speaker 2"
"220940","221080"," Good.","Speaker 1"
"221300","223540"," Quiero verlos una vez más.","Speaker 1"
"223720","227300"," I want to see them one more time, once more.","Speaker 1"
"227860","229240"," What was the word for we?","Speaker 1"
"229800","230540"," The word for we?","Speaker 1"
"232120","232760"," Nosotros.","Speaker 2"
"233000","233580"," Nosotros.","Speaker 1"
"233960","234280"," Good.","Speaker 1"
"234620","243180"," Now nosotros is actually the combination of nos, like how we have in us, and otros, which means others.","Speaker 1"
"243740","246200"," So we is kind of like us others.","Speaker 1"
"247020","249940"," How would you say another time?","Speaker 1"
"250200","253100"," And you don't say another time in Spanish.","Speaker 1"
"253620","255760"," You just say other time.","Speaker 1"
"255980","259720"," So you don't need an, so another time.","Speaker 1"
"262000","263140"," Otra vez.","Speaker 2"
"263380","264140"," Otra vez.","Speaker 1"
"264400","264680"," Good.","Speaker 1"
"265000","270060"," We can take this otros, we can work backwards to get otra vez.","Speaker 1"
"270580","274060"," So you can use this like again, no?","Speaker 1"
"274460","275040"," Otra vez.","Speaker 1"
"275040","276040"," Another time.","Speaker 1"
"276320","278660"," So you could say I want to see them again.","Speaker 1"
"278900","280080"," I want to see them again.","Speaker 1"
"282360","284900"," Quiero verlos otra vez.","Speaker 2"
"285080","285360"," Good.","Speaker 1"
"285720","287640"," Quiero verlos otra vez.","Speaker 1"
