"start","end","text","speaker"
"520","3620"," How would you say the situation in Spanish?","Speaker 1"
"5900","6280"," Good.","Speaker 1"
"6920","11140"," Yon is a feminine ending, so the word takes la for the.","Speaker 1"
"11420","12440"," La situación.","Speaker 1"
"13180","13500"," Good.","Speaker 1"
"14420","19240"," Now in Spanish, adjectives describing words.","Speaker 1"
"19720","24620"," Adjectives are words that describe like big or yellow or happy.","Speaker 1"
"25160","29500"," Words that we can put is in front of our adjectives describing words.","Speaker 1"
"29500","35000"," These words come after the noun they describe in Spanish.","Speaker 1"
"35560","41420"," So instead of saying the global situation, for example, you say the situation global.","Speaker 1"
"42140","50180"," There's a bit of flexibility for emphasis as well, but the normal standard position is to come after the noun.","Speaker 1"
"50520","53100"," So how would you say the global situation?","Speaker 1"
"54220","57040"," La situación global.","Speaker 2"
"57440","57680"," Good.","Speaker 1"
"58120","59480"," La situación global.","Speaker 1"
"59820","61560"," How would you say digital camera?","Speaker 1"
"62120","63099"," Digital camera.","Speaker 1"
"64099","65300"," Cámara digital.","Speaker 2"
"65640","65760"," Yeah.","Speaker 1"
"66000","66660"," Cámara digital.","Speaker 1"
"67500","67900"," Good.","Speaker 1"
"68200","74880"," Cámara is feminine, so a digital camera is una cámara digital.","Speaker 1"
"75380","78060"," So we have la for the and una for a.","Speaker 1"
"78060","82280"," So how would you say I want to buy a digital camera?","Speaker 1"
"82620","83880"," What was the verb to buy?","Speaker 1"
"85720","86080"," Good.","Speaker 1"
"86540","89680"," So I want to buy a digital camera.","Speaker 1"
"94620","95340"," Good.","Speaker 1"
"96000","98760"," Quiero comprar una cámara digital.","Speaker 1"
"99360","101820"," How would you say I want to buy the digital camera?","Speaker 1"
"103320","106480"," Quiero comprar la cámara digital.","Speaker 2"
"106960","107060"," Good.","Speaker 1"
"107260","109520"," Quiero comprar la cámara digital.","Speaker 1"
"110300","113560"," What if you wanted to say I want to buy it?","Speaker 1"
"114000","116620"," And with the it, you meant the digital camera.","Speaker 1"
"118320","118960"," Good.","Speaker 2"
"120720","121920"," So this lies it.","Speaker 1"
"122500","127500"," There's a lot of words in Spanish for car depending on where you are.","Speaker 1"
"127500","134820"," It's one of the words that changes a lot between the dialects, but I think everybody understands all of the words that are heard.","Speaker 1"
"135040","138000"," You might hear coche, which is related to coach.","Speaker 1"
"139120","141140"," Carro, which of course is car.","Speaker 1"
"141540","142020"," Carro.","Speaker 1"
"142280","143900"," So we have two R's in carro.","Speaker 1"
"144080","145420"," That's why we have this rolling R.","Speaker 1"
"145900","147280"," You might hear auto.","Speaker 1"
"147620","149340"," Where do you think auto come from?","Speaker 1"
"150900","151380"," Automobile.","Speaker 1"
"151600","152140"," Of course.","Speaker 1"
"152280","156480"," And it exists, automovil, but people would say auto.","Speaker 1"
"156980","160660"," You might even hear máquina, which means machine.","Speaker 1"
"161380","163200"," So machine, the car, máquina.","Speaker 1"
"163520","168660"," This is another example of the Q-U spelling producing K sound.","Speaker 1"
"169200","172460"," M-A-Q-U-I-N-A, máquina.","Speaker 1"
"172880","173340"," Máquina.","Speaker 2"
"173680","173920"," Good.","Speaker 1"
"174600","178420"," So there's a few words there for car and you might hear others as well.","Speaker 1"
"178980","180340"," Coche is masculine.","Speaker 1"
"180780","181880"," So how would you say the car?","Speaker 1"
"182960","183640"," El coche.","Speaker 1"
"183780","184020"," Good.","Speaker 1"
"184280","187480"," A for masculine words is un, U-N, un.","Speaker 1"
"187880","188580"," So a car?","Speaker 1"
"189520","190180"," Un coche.","Speaker 1"
"190480","190760"," Good.","Speaker 1"
"191220","194000"," The machine, does máquina look masculine or feminine?","Speaker 1"
"194240","194660"," Feminine.","Speaker 2"
"194860","195160"," Good.","Speaker 1"
"195360","196100"," So the machine?","Speaker 1"
"197440","198140"," La máquina.","Speaker 2"
"198380","198900"," La máquina.","Speaker 1"
"199240","199820"," A machine?","Speaker 1"
"201000","201720"," Una máquina.","Speaker 2"
"202000","202220"," Good.","Speaker 1"
"202340","204500"," And does carro look masculine or feminine?","Speaker 1"
"206800","207320"," Masculine.","Speaker 2"
"207360","207560"," Good.","Speaker 1"
"207740","208380"," So the car?","Speaker 1"
"209280","209800"," El carro.","Speaker 2"
"210060","210740"," El carro.","Speaker 1"
"211240","211780"," A car?","Speaker 1"
"213160","214180"," Un carro.","Speaker 2"
"214440","215020"," Un carro.","Speaker 1"
"215320","215660"," Good.","Speaker 1"
"215880","219820"," So it's the noun that has the gender, not the object.","Speaker 1"
"220520","223320"," Of course, it's not the car that is masculine or feminine.","Speaker 1"
"223600","224180"," It's the noun.","Speaker 1"
"224300","225180"," It's the word itself.","Speaker 1"
"225380","229860"," So even though all of these words refer to car, some are masculine and some are feminine.","Speaker 1"
"230840","233020"," Big in Spanish is grande.","Speaker 1"
"233920","237340"," Of course, we can relate this to grand in English.","Speaker 1"
"237740","238160"," Grande.","Speaker 1"
"238800","243100"," So using any of these words that you like, how would you say the big car?","Speaker 1"
"244300","245520"," La máquina grande.","Speaker 2"
"245680","246020"," Good.","Speaker 1"
"246280","247400"," La máquina grande.","Speaker 1"
"247960","250980"," So la máquina grande, el auto grande.","Speaker 1"
"251460","257680"," Now, if you say the big cars, this adjective is also going to become plural.","Speaker 1"
"258560","259839"," How do you say the house?","Speaker 1"
"260980","261560"," La casa.","Speaker 2"
"261740","261940"," Good.","Speaker 1"
"262000","263180"," And how was the houses?","Speaker 1"
"264660","265800"," Las casas.","Speaker 1"
"265900","266140"," Good.","Speaker 1"
"266320","268340"," So la also became plural.","Speaker 1"
"268960","274760"," So las casas, if you say the big houses, big is also going to become plural.","Speaker 1"
"275780","276380"," Grandes.","Speaker 1"
"276380","278000"," So how would you say the big houses?","Speaker 1"
"279420","280620"," Las casas grandes.","Speaker 2"
"280840","281120"," Good.","Speaker 1"
"281320","282660"," Las casas grandes.","Speaker 1"
"283320","285240"," The big car using auto.","Speaker 1"
"286000","287700"," El auto grande.","Speaker 1"
"288000","288260"," Good.","Speaker 1"
"288460","289440"," El auto grande.","Speaker 1"
"290080","296120"," The cars using auto, so a masculine word, you say los autos.","Speaker 1"
"296380","299620"," So el becomes los in plural.","Speaker 1"
"300160","301540"," So how would you say the big cars?","Speaker 1"
"302720","304300"," Los autos grandes.","Speaker 1"
"304520","305980"," Los autos grandes.","Speaker 1"
"306400","308440"," Los carros grandes.","Speaker 1"
"309280","309380"," Good.","Speaker 1"
"310620","312620"," If you want to say, can you see the big car?","Speaker 1"
"313260","315100"," You can say, can you see?","Speaker 1"
"315760","318520"," Or in Spanish, you can just say, do you see?","Speaker 1"
"318940","321600"," We kind of overuse this can a lot in English.","Speaker 1"
"322340","323580"," So do you see the big car?","Speaker 1"
"327180","333700"," You need some time there to look at this.","Speaker 1"
"334680","337760"," And this was the more common way actually of saying in Spanish.","Speaker 1"
"340060","346280"," But if you didn't have that time to think about it, even though it's more natural to say like this, it really doesn't matter.","Speaker 1"
"346720","348500"," You could say, can you see?","Speaker 1"
"348820","357100"," Now you would probably be quicker at building can you see than you see, because can is something very common that you're going to be using all the time.","Speaker 1"
"357760","363080"," So in conversation where you just want to get the meaning across, you might want to use this.","Speaker 1"
"363180","365440"," So how would you say, can you see the big car?","Speaker 1"
"368800","369320"," Good.","Speaker 2"
"370380","374120"," So puedo, quiero, tengo, que, debo.","Speaker 1"
"374240","380880"," These verbs that are followed by two versions that you're going to be using a lot, even though the sentence is longer, they are shortcuts.","Speaker 1"
"381500","382840"," They are shortcuts in thought.","Speaker 1"
"383360","389100"," And once you become very confident with that, you're going to start noticing that people will say things differently to you.","Speaker 1"
"389460","393480"," So instead of I can't find it, I don't find it.","Speaker 1"
"393640","396280"," You will notice that yourself and your speech will adjust.","Speaker 1"
"396400","402060"," But at the beginning, what you're trying to do is to be conversational and correct structurally.","Speaker 1"
"402420","409260"," Once you get over that hurdle of being communicative, you're going to start noticing that people will say things differently to you.","Speaker 1"
"409740","413000"," So instead of I can't find it, I don't find it.","Speaker 1"
"413380","416060"," So you could say, I can't find it.","Speaker 1"
"416160","417860"," How would you say, I can't find it?","Speaker 1"
"418000","420060"," What was to find or to encounter?","Speaker 1"
"422340","424680"," So say, I can't find it.","Speaker 1"
"425980","426500"," Good.","Speaker 2"
"426500","432080"," No puedo encontrarlo.","Speaker 1"
"432620","434220"," This would be the shortcut.","Speaker 1"
"434680","444660"," Even though it's longer, it's much easier to build no puedo encontrarlo, because puedo is something you're going to be using all the time, and encontrar is in the to form.","Speaker 1"
"445760","447020"," I don't find it.","Speaker 1"
"447320","448040"," How would that be?","Speaker 1"
"449420","450960"," No lo encuentro.","Speaker 1"
"451000","452120"," No lo encuentro.","Speaker 1"
"452520","452880"," Good.","Speaker 1"
"453460","465520"," So it's very useful to bear in mind these verbs like puedo or debo, which we can use with two forms, which give us a shortcut and allow us to get conversational very quickly.","Speaker 1"
"466020","467660"," What was to remain?","Speaker 1"
"469340","469940"," Quedar.","Speaker 1"
"470240","470540"," Quedar.","Speaker 1"
"470900","471260"," Good.","Speaker 1"
"472080","475120"," And I remain myself is how we get the meaning of I stay.","Speaker 1"
"475240","476320"," So how do you say I stay?","Speaker 1"
"478700","479220"," Quedarme.","Speaker 2"
"479600","480900"," I remain myself.","Speaker 1"
"481340","482600"," I remain myself.","Speaker 1"
"484180","485040"," What's to remain?","Speaker 1"
"485640","485940"," Quedar.","Speaker 2"
"486280","487060"," And what's I remain?","Speaker 1"
"488260","488780"," Quedo.","Speaker 2"
"489360","489700"," Uh-huh.","Speaker 1"
"490360","491240"," What's I remain myself?","Speaker 1"
"491740","492380"," Me quedo.","Speaker 2"
"493260","494040"," What was happening?","Speaker 1"
"494560","500100"," I was thinking, okay, the me should go first, but it can't go first because the verb is in the to form.","Speaker 2"
"500700","503300"," And I just got stuck.","Speaker 2"
"503840","507420"," Where do you start when you're building a sentence with the verb?","Speaker 1"
"507580","509160"," With who's doing that?","Speaker 1"
