"start","end","text","speaker"
"650","17910"," To do or to make in Spanish is hacer and it has a silent h it's h-a-c-e-r so in most of Spain actually that would sound ather but hacer in most of the Spanish-speaking world.","Speaker 1"
"18810","19910"," What verb type is it?","Speaker 1"
"20110","20790"," What is the ending?","Speaker 1"
"21190","24990"," er verb so actually whenever we come across a new verb","Speaker 1"
"24990","31270"," we want to make a mental note what is the ending or rather than make a mental note just process it","Speaker 1"
"31270","37550"," remember we always want to do anything but memorize so just looking like hacer er verb okay just to","Speaker 1"
"37550","42170"," get in that habit if we know it's an er verb we know how to work with it so how would you say","Speaker 1"
"42170","48790"," he's doing or making she is doing or making you are formal doing or making","Speaker 1"
"51870","54010"," good you're doing it","Speaker 1"
"56780","61060"," how would you say they're doing it or you guys are doing it","Speaker 1"
"65140","67220"," very good very good","Speaker 1"
"70300","76160"," you informal are doing it so what is the sound for informal you","Speaker 1"
"76720","83060"," hacer so for informal you we add on an s to the he she version so we get","Speaker 1"
"84660","85700"," you're doing it","Speaker 1"
"87880","94380"," good the word for what in Spanish is que how would you say what are you doing","Speaker 1"
"97300","103900"," and this is a way of saying how are you as well what are you doing what are you up to good so","Speaker 1"
"103900","112200"," we see that for our verbs we have the principal sound of a and then we add our n or s and for","Speaker 1"
"112200","119720"," they or you plural and s for informal you and for our ear verbs we have the key sound e and we're","Speaker 1"
"119720","127639"," adding on s for informal you and for they you plural now these associations between s and","Speaker 1"
"127639","134100"," informal you and n and they or you guys we're going to see all throughout the Spanish verb","Speaker 1"
"134100","140000"," structure so i'm this confuses me a little bit isn't this also a memorization having to remember","Speaker 2"
"140000","148580"," which ending goes with what there's a difference between memorization and remembering ah we're","Speaker 1"
"148580","153160"," going to remember through not actively trying to memorize so i'm not telling you you shouldn't","Speaker 1"
"153160","157880"," remember anything you need to remember Spanish i'm telling you that you're going to remember it","Speaker 1"
"157880","162400"," much easier without the active process of trying to memorize anything which blocks","Speaker 1"
"162400","167880"," whichever processes we need for remembering i like to describe it in this way that you borrow","Speaker 1"
"167880","173020"," information when you memorize it but when you are applying it practically in this construction of","Speaker 1"
"173020","177580"," these sentences when you are looking from many different angles at the elements that we're","Speaker 1"
"177580","182160"," looking at in Spanish then you are internalizing it then it's really yours you're not borrowing it","Speaker 1"
"183600","188860"," puedo in Spanish means i can i am able","Speaker 1"
"190880","193820"," good p u e d o","Speaker 1"
"195580","199900"," you're probably noticing as well that the d is quite soft when it comes in the middle of a word","Speaker 1"
"199900","209400"," in Spanish rather than a hard d puedo so puedo means i can or i am able and the to form of the","Speaker 1"
"209400","218280"," verb so puedo is an air verb so how would you say he can or she can or it can or you formally can","Speaker 1"
"220260","223680"," and how would you say informally you can","Speaker 1"
"226060","232900"," good now in English we don't say can you to come that's what we mean now this is an English","Speaker 1"
"232900","238140"," problem the English is taking the to away here it does it sometimes you don't say i must to come","Speaker 1"
