"start","end","text","speaker"
"1220","5580"," What was again the word meant for it, or for him, or for you formal?","Speaker 1"
"6780","6940"," Lo.","Speaker 1"
"7260","7480"," Lo.","Speaker 1"
"7760","17000"," If we make this feminine, so we change the o to an a, and we're going to see other examples of this way of making something feminine in Spanish, we get la.","Speaker 1"
"17340","20380"," And this means her, it, a feminine thing.","Speaker 1"
"20980","25120"," So objects as well, well not objects, objects don't have gender.","Speaker 1"
"25220","31659"," When people speak about languages that have gender, they tend to think that the object has the gender, but it's not the object, it's the word.","Speaker 1"
"32220","35800"," You might have two words for the same object, and one might be masculine, and one might be feminine.","Speaker 1"
"36020","36680"," So it's the word.","Speaker 1"
"36940","43340"," A feminine word, for example, usually are ones that end in a, so like casa, casa, house.","Speaker 1"
"43800","48360"," If you want to say, I want to see it, and with this it, you mean the house.","Speaker 1"
"48860","49900"," What do you think you will say?","Speaker 1"
"50020","50980"," I want to see it.","Speaker 1"
"53000","53720"," Quiero verla.","Speaker 1"
"53860","55060"," Good, quiero verla.","Speaker 1"
"55560","59280"," Now what else could that sentence mean, other than I want to see it, the feminine thing?","Speaker 1"
"59760","60560"," What else could it mean?","Speaker 1"
"61780","64040"," Oh, it could also mean I want to see her.","Speaker 2"
"64180","65040"," Yes, exactly.","Speaker 1"
"65560","73800"," So we get quite a few meanings just with this little lo, and adding an S to it, or changing the O to an A, we actually get a lot of options.","Speaker 1"
"74660","78780"," La could mean her, and it also could mean you formal, talking to a female.","Speaker 1"
"79980","82960"," So you could be saying, I want to see you, formally.","Speaker 1"
"83440","88680"," Now, where you use the formal language and the informal language really, really depends on the dialect.","Speaker 1"
"89220","98260"," So the safe way is to go in with the formal and to see what happens, and to see how people address you, and see how people address each other in this context, and you can adjust accordingly.","Speaker 1"
"98640","110000"," For example, in Spain, when you meet somebody, when you're going to a shop, when you meet somebody for the first time, with the exception of kind of young peers, the common thing is to begin speaking formally.","Speaker 1"
"111020","118440"," If I compare this to Buenos Aires, for example, in Argentina, it's almost never used this formal way of addressing people.","Speaker 1"
"118440","130140"," In fact, it's used more often to insult somebody with an extra layer of sarcasm or irony, let's say, than it's actually used sincerely to be formal.","Speaker 1"
"130440","131600"," So it really depends on the place.","Speaker 1"
"131660","140080"," You want to go and see, but the place safe, you can use the formal, which would be lo or la, speaking to a male or to a female, la instead of te.","Speaker 1"
"141940","146680"," Quiere means he wants, she wants, it wants.","Speaker 1"
"146680","149100"," Or you formal want.","Speaker 1"
"149260","154620"," We can see that these four, they band together, not just in words like lo and la, but in the verbs as well.","Speaker 1"
"154860","160260"," We saw it with es, that es means it is, she is, he is, you formal are.","Speaker 1"
"160880","162020"," So they will band together.","Speaker 1"
"162480","166640"," Quiere means he wants, she wants, it wants, you formal want.","Speaker 1"
"167200","170280"," So how would you say, you want to visit me?","Speaker 1"
"173820","174780"," Quiere visitarme.","Speaker 2"
"175020","175340"," Good.","Speaker 2"
"176040","177200"," Quiere visitarme.","Speaker 1"
"177200","178740"," You want to visit me.","Speaker 1"
"178920","187180"," Now, if you want to make that a question, in English, people do, do you want, but in Spanish, you won't do anything like that.","Speaker 1"
"187260","191100"," In Spanish, you will just make it sound like a question with your voice.","Speaker 1"
"191440","194340"," So how would you say, do you want to visit me?","Speaker 1"
"195840","196800"," Quiere visitarme.","Speaker 1"
"197040","197240"," Good.","Speaker 1"
"197440","198300"," Quiere visitarme.","Speaker 1"
"198920","201160"," How would you say, you don't want to visit me?","Speaker 1"
"202880","204440"," No quiere visitarme.","Speaker 2"
"204720","206280"," Well, you sounded very sad when you said that.","Speaker 1"
"207940","209360"," No quiere visitarme.","Speaker 1"
"209600","211980"," Now, if you want to say, don't you want to visit me?","Speaker 1"
"212060","214620"," Again, English gets really complicated there, but not Spanish.","Speaker 1"
"215260","217120"," So don't you want to visit me?","Speaker 1"
"218940","220440"," No quiere visitarme.","Speaker 1"
"220620","220860"," Good.","Speaker 1"
"221060","222140"," No quiere visitarme.","Speaker 1"
"222840","224100"," You could add the word for why.","Speaker 1"
"224200","226680"," The word for why is por qué, por qué.","Speaker 1"
"227160","227640"," Por qué.","Speaker 1"
"227980","229820"," It's actually the word for because as well.","Speaker 1"
"230400","232920"," So why don't you want to visit me?","Speaker 1"
"234220","238000"," Por qué no quiere visitarme?","Speaker 2"
"238240","238340"," Good.","Speaker 1"
"238520","240800"," Por qué no quiere visitarme?","Speaker 1"
"241420","244600"," The verb for to come is venir.","Speaker 1"
"245500","246020"," Venir.","Speaker 1"
"246300","250420"," So, of course, you could hear ve like I just pronounced for you, so you won't get the spelling venir.","Speaker 1"
"250720","254280"," But more commonly, you would hear venir, venir like a soft B.","Speaker 1"
"255019","257160"," Firstly, let's say, do you want to come?","Speaker 1"
"258600","259500"," Quiere venir.","Speaker 1"
"259800","260000"," Good.","Speaker 1"
"260320","261079"," Quiere venir.","Speaker 1"
"261079","268620"," A nice way to remember venir, actually, is conveniente, convenient with coming when things come together.","Speaker 1"
"268940","276480"," Or if you ever heard welcome in Spanish, you might have heard bienvenido or bienvenida, bienvenidos, bienvenidas.","Speaker 1"
"277420","279280"," Literally the same as welcome.","Speaker 1"
"279620","280380"," Well is bien.","Speaker 1"
"280960","282760"," And come there, we have venido.","Speaker 1"
"282860","284060"," It's a different version of venir.","Speaker 1"
"284780","286340"," So venir, to come.","Speaker 1"
"286720","289980"," If you want to say the house, it's la casa.","Speaker 1"
"290700","291400"," La casa.","Speaker 1"
"291560","292400"," What was to?","Speaker 1"
"293960","294220"," A.","Speaker 2"
"294440","295700"," What is to the house?","Speaker 1"
"296860","297480"," A la casa.","Speaker 2"
"297720","297900"," Good.","Speaker 1"
"298760","300620"," Do you want to come to the house?","Speaker 1"
"302920","305080"," Quiere venir a la casa.","Speaker 2"
"305320","305560"," Good.","Speaker 1"
"305900","308840"," How would you say, do you want to come to visit me?","Speaker 1"
"309380","311020"," Do you want to come to visit me?","Speaker 1"
"313410","315850"," Quiere venir a visitarme.","Speaker 2"
"316130","316650"," Good.","Speaker 1"
"317530","319190"," Don't you want to come to visit me?","Speaker 1"
"320810","325690"," No quiere venir a visitarme.","Speaker 2"
"326030","326130"," Good.","Speaker 1"
"326310","328570"," No quiere venir a visitarme.","Speaker 1"
"329550","330650"," What was the word for why?","Speaker 1"
"331750","332110"," Por qué.","Speaker 1"
"332270","332490"," Good.","Speaker 1"
"332810","335070"," Why don't you want to come to visit me?","Speaker 1"
"336370","341390"," Porque no quiere venir a visitarme.","Speaker 2"
"341650","342370"," Very good.","Speaker 1"
"342870","347510"," Porque no quiere venir a visitarme.","Speaker 1"
"347510","347710"," Good.","Speaker 1"
"348750","356910"," And of course, here we're using a because we have venir, a verb of coming and going, like boy, boy.","Speaker 1"
"357290","361650"," A venir a, when we're connecting to a to form.","Speaker 1"
"362630","371610"," The word for I owe, I owe in Spanish is debo, debo.","Speaker 1"
"372850","373670"," Debo.","Speaker 2"
"374110","374430"," Debo.","Speaker 1"
"375070","382250"," The English word debt, which is spelled D-E-B-T, has this B from debo.","Speaker 1"
"382830","383510"," It comes from there.","Speaker 1"
"383570","387830"," We don't pronounce it in English, of course, but this word is from Latin.","Speaker 1"
"388470","390030"," And debo is I owe.","Speaker 1"
"390310","393930"," The useful thing about I owe is that you can use it like I must.","Speaker 1"
"394570","400150"," So if you want to say I must continue, you say I owe to continue.","Speaker 1"
