"start","end","text","speaker"
"1220","8100"," Another place where we use this mood tense is when we are giving orders to each other.","Speaker 1"
"8460","16060"," Most of the time, with just one exception, which we will look at, we're using this mood tense to give orders.","Speaker 1"
"16700","27760"," For example, if you wanted to say informally, don't speak, you would just say, you don't speak, but you will put it in this mood tense.","Speaker 1"
"27980","29920"," So how would you say that, don't speak?","Speaker 1"
"32540","33480"," No hables.","Speaker 1"
"33860","34640"," No hables.","Speaker 1"
"34980","35080"," Good.","Speaker 1"
"35500","36400"," Don't speak.","Speaker 1"
"36780","37460"," No hables.","Speaker 1"
"38280","40540"," How would you say, don't stay?","Speaker 1"
"40880","41780"," Don't stay.","Speaker 1"
"41920","43480"," Still speaking informally.","Speaker 1"
"43940","49080"," So you need to say, you don't stay, and then you just switch the ending.","Speaker 1"
"49580","51320"," So let's build it up together.","Speaker 1"
"51380","52840"," How do you say, you don't stay?","Speaker 1"
"54300","55560"," No te quedas.","Speaker 2"
"59060","61820"," No te don't stay.","Speaker 1"
"62200","65180"," Then you will use this mood tense.","Speaker 1"
"67000","68240"," No te quedas.","Speaker 2"
"68360","69300"," No te quedas.","Speaker 1"
"69440","71380"," And then it sounds like, don't stay.","Speaker 1"
"71760","72400"," No te quedas.","Speaker 1"
"72660","73740"," Don't stay here.","Speaker 1"
"75260","76640"," No te quedas aquí.","Speaker 2"
"76920","77200"," Good.","Speaker 1"
"77320","78260"," No te quedas aquí.","Speaker 1"
"78480","88460"," The word for there is allí, allí, spelt A-H-I, and there also exists allí, spelt with double L.","Speaker 1"
"88820","97660"," There's a tiny, even imperceivable difference between allí, A-H-I, and allí, A-L-L-I.","Speaker 1"
"98220","100800"," How would you say, don't stay there, informally?","Speaker 1"
"102540","103860"," No te quedas allí.","Speaker 1"
"104100","104360"," Good.","Speaker 1"
"104680","105800"," No te quedas allí.","Speaker 1"
"106340","106720"," Good.","Speaker 1"
"106720","111440"," How would you say, don't give it, speaking informally?","Speaker 1"
"111600","112420"," Don't give it.","Speaker 1"
"114020","114640"," No lo des.","Speaker 2"
"116180","116840"," No lo des.","Speaker 1"
"116980","118100"," Don't give it to him.","Speaker 1"
"120230","122490"," No lo des a él.","Speaker 2"
"122890","130450"," Now if you put a él, it's going to be for clarification purposes, in which case it will be a repetition of something else.","Speaker 1"
"132470","135430"," No se lo des.","Speaker 2"
"135810","136990"," No se lo des.","Speaker 1"
"137250","137770"," Good.","Speaker 1"
"138170","139390"," No se lo des.","Speaker 1"
"139610","140550"," Don't give it to him.","Speaker 1"
"140730","145290"," What if he wanted to show, clarify, or emphasize that it's to him?","Speaker 1"
"147030","149150"," No se lo des a él.","Speaker 2"
"149330","149710"," Good.","Speaker 1"
"149990","151270"," No se lo des a él.","Speaker 1"
"151690","152630"," What was to eat?","Speaker 1"
"154190","154750"," Comer.","Speaker 1"
"154930","155330"," Comer.","Speaker 1"
"155790","159070"," Now speaking to more than one person, how would you say, eat?","Speaker 1"
"159450","161730"," How would you tell more than one person to eat?","Speaker 1"
"164030","164430"," Coman.","Speaker 1"
"164670","165250"," Coman.","Speaker 1"
"165630","166030"," Good.","Speaker 1"
"166430","170710"," So how would you say, wait, talking to more than one person?","Speaker 1"
"172610","173210"," Esperen.","Speaker 2"
"173430","173770"," Good.","Speaker 1"
"174290","174890"," Esperen.","Speaker 1"
"175450","185770"," Now if you want to say, wait for me, we know already we don't use for, we just say me, me, with positive commands, with positive commands.","Speaker 1"
"185890","199190"," When you're telling somebody to do something, rather than not to do something, we have these literal words like mayor or law, breaking the rules that we learned so far about their position.","Speaker 1"
"199770","204010"," They will come after the changed verb, only with positive commands.","Speaker 1"
"204170","223690"," This helps our ear tune in to the fact that it's a command, because other than that vowel changing, which is a very small change, which might be quite hard to pick up audibly, we also have these small little words like mayor or law coming after the verb, and that also helps our ear tune in to the fact that it's a command.","Speaker 1"
"224090","232810"," So if you want to say to this more than one person, to this plural you, wait for me, await me, how will it sound?","Speaker 1"
"235150","235770"," Esperen me.","Speaker 2"
"236210","236870"," Esperen me.","Speaker 1"
"237070","237330"," Good.","Speaker 1"
"237430","239290"," And it's written like one word as well.","Speaker 1"
"239970","240550"," Esperen me.","Speaker 1"
"240850","243050"," How would you say wait for it or wait for him?","Speaker 1"
