"start","end","text","speaker"
"780","10400"," So for R verbs, we have e for I, ablar to speak, able, I spoke, and o for he, she, it, you formal.","Speaker 1"
"10680","15280"," And we're accenting our endings, able, ablo.","Speaker 1"
"16160","27860"," For R-I verbs, we have an I sound, so an I, an I, for, for I, and jo, I, O, for he, she, it.","Speaker 1"
"27860","30140"," So we have i and io.","Speaker 1"
"30800","39020"," So if we go to comer, to eat, I ate is comi, and he ate, she ate, it ate, you formal ate is comio.","Speaker 1"
"40020","45520"," We're accenting the endings again, the I and the O, comi, comio.","Speaker 1"
"46100","47840"," Comi, comio.","Speaker 1"
"48040","48420"," Good.","Speaker 1"
"49180","50760"," What was salir, salir?","Speaker 1"
"52800","53460"," To leave.","Speaker 1"
"53600","55080"," To leave or to go out.","Speaker 1"
"55440","58240"," So how would you say, I went out or I left?","Speaker 1"
"61120","63000"," She went out, she left.","Speaker 1"
"65580","66140"," Good.","Speaker 1"
"66480","69320"," She didn't go out yet, she didn't leave yet.","Speaker 1"
"72820","73200"," Good.","Speaker 1"
"75220","79720"," I don't know why she didn't leave yet, I don't know why she didn't leave yet.","Speaker 1"
"85080","85440"," Good.","Speaker 1"
"88560","90620"," What did que mean?","Speaker 1"
"90980","92020"," Que, what does that mean?","Speaker 1"
"92880","93180"," What.","Speaker 1"
"93820","94500"," Yes, what.","Speaker 1"
"94640","95820"," And what else does it mean?","Speaker 1"
"96780","97100"," That.","Speaker 1"
"97560","97960"," That.","Speaker 1"
"98360","101260"," In like, I hope that, espero que.","Speaker 1"
"101740","102020"," Good.","Speaker 1"
"102880","108860"," So apart from what and that, que also means than, than.","Speaker 1"
"109060","110500"," So you can use it like this.","Speaker 1"
"110500","115560"," So you could say, for example, I ate more than him.","Speaker 1"
"116160","118060"," I ate, is the first thing.","Speaker 1"
"120600","121920"," And here the verb.","Speaker 1"
"123320","123920"," Good.","Speaker 1"
"124060","125440"," I ate more than him.","Speaker 1"
"130960","131560"," Good.","Speaker 1"
"132100","134600"," Not him, than he, more than he ate.","Speaker 1"
"135280","139540"," Comí más que él, I ate more than him or more than he ate.","Speaker 1"
"139540","140540"," Good.","Speaker 1"
"141540","142680"," He ate more than me.","Speaker 1"
"144240","148780"," Comío, más, que, and I'm not sure if it's me or migo.","Speaker 2"
"149380","156720"," When we said comí más que él, we put él there because whilst in English we say him, what we really mean is he.","Speaker 1"
"157040","158660"," I ate more than he ate.","Speaker 1"
"158900","162180"," It's quite peculiar in English that we say him and not he.","Speaker 1"
"163040","164920"," So in Spanish we're being more literal.","Speaker 1"
"165340","168460"," Comí más que él, I ate more than he.","Speaker 1"
"168460","170540"," So, he ate more than me.","Speaker 1"
"170920","173140"," Comío más que yo.","Speaker 1"
"173520","173640"," Exactly.","Speaker 1"
"174600","175800"," So he ate more than I.","Speaker 1"
"175900","177600"," He ate more than I ate.","Speaker 1"
"178180","179040"," So how would that be?","Speaker 1"
"181120","183380"," Comío más que yo.","Speaker 2"
"183560","183840"," Good.","Speaker 1"
"184040","185680"," Comío más que yo.","Speaker 1"
"186240","189200"," It's actually quite peculiar in English that we say me.","Speaker 1"
