"start","end","text","speaker"
"1480","3640"," What was to do or to make?","Speaker 1"
"5000","5600"," Acer.","Speaker 2"
"5940","6540"," Acer.","Speaker 1"
"6920","11220"," We said that for the informal positive command, we have a shortcut.","Speaker 1"
"11500","16220"," We find the U version of the verb, aces, and we take away the S.","Speaker 1"
"16960","17340"," Acer.","Speaker 1"
"17820","20480"," But with acer we have a new regularity.","Speaker 1"
"20780","23360"," The informal command from acer is as.","Speaker 1"
"23700","25360"," H-A-Z.","Speaker 1"
"25800","27800"," So in most of Spain you will hear as.","Speaker 1"
"27800","28580"," As.","Speaker 1"
"28820","29400"," As.","Speaker 2"
"29580","31080"," So if you want to say do it.","Speaker 1"
"32520","33160"," Aslo.","Speaker 2"
"33380","33940"," Aslo.","Speaker 1"
"34180","34540"," Good.","Speaker 1"
"35280","42180"," Another use of the mood tense is to turn words like where into wherever.","Speaker 1"
"43140","43980"," What was where?","Speaker 1"
"45900","46220"," Donde.","Speaker 2"
"46560","46980"," Donde.","Speaker 1"
"47300","51520"," So of course we can't use the mood tense with donde because it's not a verb.","Speaker 1"
"51840","54100"," How would you say where you want?","Speaker 1"
"54600","55760"," Where you want?","Speaker 1"
"55880","56980"," Speaking informally.","Speaker 1"
"58640","59760"," Donde quieres.","Speaker 2"
"60180","61080"," Donde quieres.","Speaker 1"
"61540","61880"," Good.","Speaker 1"
"62420","73280"," Now if we want to say wherever you want, then to get wherever, actually we can change the verb to the mood tense and that changes the feeling of where.","Speaker 1"
"73800","76100"," And then where turns into wherever.","Speaker 1"
"76540","80040"," So if you want to say wherever you want, speaking informally.","Speaker 1"
"81900","83300"," Donde quieras.","Speaker 1"
"83560","86380"," I want to hear well the I and the E in quieras.","Speaker 1"
"87100","89060"," Donde quieras.","Speaker 2"
"89180","89280"," Good.","Speaker 1"
"89440","90480"," Donde quieras.","Speaker 1"
"90840","92540"," So do it wherever you want.","Speaker 1"
"94500","96480"," Aslo donde quieras.","Speaker 2"
"96720","97060"," Good.","Speaker 1"
"97640","99740"," Aslo donde quieras.","Speaker 1"
"100380","102420"," What was you like it?","Speaker 1"
"102780","103800"," Still informally.","Speaker 1"
"103940","104800"," You like it.","Speaker 1"
