"start","end","text","speaker"
"260","12540"," So we were learning how we can use the present to talk about the past using haber, which is to have in sentences like I have gone, I have eaten.","Speaker 1"
"13100","16420"," What do you think terminar means?","Speaker 1"
"17120","17560"," Terminar.","Speaker 1"
"18840","20180"," To terminate.","Speaker 2"
"20840","25060"," And what verb would we use more commonly in English?","Speaker 1"
"26040","26680"," Finish.","Speaker 1"
"27460","28740"," Terminar is to finish.","Speaker 1"
"29480","32700"," Do you remember how to say I have from haber?","Speaker 1"
"33960","38880"," We can look at the two vowels we have in haber and this will set us off.","Speaker 1"
"39240","39900"," Ah, yes.","Speaker 2"
"40400","41740"," Okay, so I have.","Speaker 1"
"44070","45510"," Is it e or a?","Speaker 2"
"45690","46210"," It's e.","Speaker 1"
"46330","46850"," Good.","Speaker 1"
"47390","48410"," So we have?","Speaker 1"
"50240","50760"," Hemos.","Speaker 2"
"50960","51240"," Good.","Speaker 1"
"51340","52160"," How do you spell e?","Speaker 1"
"53860","54740"," H-E.","Speaker 1"
"54860","55720"," H-E, good.","Speaker 1"
"55780","59340"," And that H comes from haber, that silent H that you have there.","Speaker 1"
"59460","59640"," Good.","Speaker 1"
"59900","62380"," So how would you say I have finished?","Speaker 1"
"62820","64319"," Firstly, how do you make finished?","Speaker 1"
"64540","67060"," How do you get the word finished from terminar?","Speaker 1"
"68380","68860"," Ado.","Speaker 1"
"69040","69280"," Good.","Speaker 1"
"69680","72780"," So you have all the information, now you can build a sentence.","Speaker 1"
"73140","74480"," I have finished.","Speaker 1"
"76380","77920"," He terminado.","Speaker 2"
"78140","78460"," Good.","Speaker 1"
"78820","79940"," He terminado.","Speaker 1"
"80120","81200"," And I finished it.","Speaker 1"
"81200","83440"," I've finished it.","Speaker 1"
"84780","86460"," He lo terminado.","Speaker 2"
"87040","92800"," What is the rule about where this lo, la, me, te can go?","Speaker 1"
"93820","96320"," It's in the beginning of the sentence, actually, isn't it?","Speaker 2"
"96400","99620"," This would be a simplification of the rule that you might find unhelpful.","Speaker 1"
"100160","102760"," Well, if it was in the to form, it would be at the end.","Speaker 2"
"102940","104840"," So after the to form or?","Speaker 1"
"105240","107580"," Or before everything else.","Speaker 2"
