"start","end","text","speaker"
"900","4340"," What was to do or to make in Spanish?","Speaker 1"
"6620","6920"," Hacer.","Speaker 2"
"7140","7500"," Hacer.","Speaker 1"
"8080","8560"," Good.","Speaker 1"
"8940","11740"," How would you say it does or it makes?","Speaker 1"
"13620","13820"," Hacer.","Speaker 2"
"14100","14480"," Hacer.","Speaker 1"
"14900","15320"," Good.","Speaker 1"
"16100","18740"," Now Hacer you can use like ago.","Speaker 1"
"19180","26680"," Like in English when you say two weeks ago, you can say it makes two weeks in Spanish, and you get that meaning.","Speaker 1"
"27400","31220"," So week is semana, two is...","Speaker 1"
"31220","32520"," Do you remember two?","Speaker 1"
"33560","34000"," Dos.","Speaker 1"
"34180","34540"," Dos.","Speaker 1"
"34820","38260"," So two weeks ago, you will say it makes two weeks.","Speaker 1"
"40700","42280"," Hace dos semanas.","Speaker 2"
"42720","44020"," Hace dos semanas.","Speaker 1"
"44700","47060"," I saw him two weeks ago.","Speaker 1"
"48960","51440"," Lo vi hace dos semanas.","Speaker 2"
"51800","52040"," Good.","Speaker 1"
"52280","54240"," Lo vi hace dos semanas.","Speaker 1"
"54720","55000"," Good.","Speaker 1"
"55760","58960"," To respond is responder.","Speaker 1"
"58960","59320"," Responder.","Speaker 1"
"60040","60720"," Responder.","Speaker 1"
"61480","63519"," How would you say I responded?","Speaker 1"
"65620","66300"," Respondí.","Speaker 1"
"66740","67420"," Respondí.","Speaker 1"
"67660","70240"," How would you say I responded to her?","Speaker 1"
"72220","73240"," La respondí.","Speaker 2"
"73540","73680"," No.","Speaker 2"
"74000","74140"," Le.","Speaker 2"
"74620","75720"," Le respondí.","Speaker 2"
"75860","76160"," Good.","Speaker 1"
"76380","77520"," Le respondí.","Speaker 1"
"77860","80460"," I responded to her.","Speaker 1"
"80960","84080"," I responded to her seven weeks ago.","Speaker 1"
"84380","88040"," Do you remember how to say seven related to September?","Speaker 1"
"89940","90440"," Siete.","Speaker 1"
"90800","91120"," Siete.","Speaker 1"
"91420","91700"," Good.","Speaker 1"
"92040","94960"," So I responded to her seven weeks ago.","Speaker 1"
"96790","101430"," Le respondí hace siete semanas.","Speaker 2"
"101910","105950"," Le respondí hace siete semanas.","Speaker 1"
