"start","end","text","speaker"
"1100","2240"," To speak.","Speaker 1"
"2400","5720"," Do you remember how to say to speak?","Speaker 1"
"5980","10020"," It begins with a silent H Ablar.","Speaker 1"
"10160","11260"," Ablar, good.","Speaker 1"
"11640","14760"," And what is I speak or I'm speaking?","Speaker 1"
"16760","17120"," Hablo.","Speaker 2"
"17340","18240"," Hablo, good.","Speaker 1"
"18620","23620"," And what was to sleep or to be dormant, let's say?","Speaker 1"
"25140","25600"," Dormir.","Speaker 1"
"25740","26460"," Dormir.","Speaker 1"
"26580","28240"," And how do you say I sleep?","Speaker 1"
"29680","30380"," Duermo.","Speaker 1"
"30740","31119"," Duermo, good.","Speaker 1"
"31600","38580"," We said also that you can get the additional meaning of I fall asleep by saying I sleep myself.","Speaker 1"
"40160","41260"," Me duermo.","Speaker 2"
"41360","42360"," Me duermo, good.","Speaker 1"
"42840","44260"," To eat was?","Speaker 1"
"45700","46400"," Comer.","Speaker 1"
"46560","47760"," Comer, good.","Speaker 1"
"48300","50520"," So I eat or I'm eating is?","Speaker 1"
"51800","52380"," Como.","Speaker 1"
"52600","52900"," Como.","Speaker 1"
"53260","55660"," So here the O doesn't split, good.","Speaker 1"
"55660","58220"," To have breakfast.","Speaker 1"
"58580","59940"," To have breakfast.","Speaker 1"
"60240","63280"," We don't say in Spanish to have breakfast.","Speaker 1"
"63580","66160"," We have a verb to breakfast, let's say.","Speaker 1"
"66600","69360"," And the verb to breakfast is desayunar.","Speaker 1"
"70320","70920"," Desayunar.","Speaker 1"
"72720","77200"," Breakfast and desayunar are direct translations of each other, in fact.","Speaker 1"
"77400","81660"," I don't know if you noticed that in English breakfast is break fast.","Speaker 1"
"81660","85000"," When we have breakfast we break the fast.","Speaker 1"
"85840","90760"," And in Spanish, des is like an, ayunar is to fast.","Speaker 1"
"91320","92960"," So to unfast.","Speaker 1"
"93360","97060"," So desayunar is like to unfast, to break fast.","Speaker 1"
"97460","98140"," Desayunar.","Speaker 1"
"98620","99300"," Desayunar.","Speaker 2"
"99560","100600"," To have breakfast.","Speaker 1"
"101040","103560"," I am having breakfast or I have breakfast.","Speaker 1"
"104780","105500"," Desayuno.","Speaker 1"
"105920","106380"," Desayuno.","Speaker 1"
"106800","109300"," And desayuno is also the noun.","Speaker 1"
"109580","111900"," El desayuno is the breakfast.","Speaker 1"
"112700","114760"," What was to wait or to hope?","Speaker 1"
"117100","126460"," Desperate is related because again we have this des like in desayunar which is like unhoped or unhopeful is to be desperate.","Speaker 1"
"127160","128400"," So to wait or to hope?","Speaker 1"
"130180","130900"," Esperar.","Speaker 2"
"131040","131300"," Good.","Speaker 1"
"131540","132540"," Esperar, good.","Speaker 1"
"132540","136880"," What is I wait or I'm waiting or I hope or I'm hoping?","Speaker 1"
"138700","139240"," Espero.","Speaker 1"
"140700","143960"," So we've been giving the verbs two translations in the present tense.","Speaker 1"
"144100","145520"," I speak or I'm speaking.","Speaker 1"
"145940","147280"," I go or I'm going.","Speaker 1"
"147540","149000"," I wait or I'm waiting.","Speaker 1"
"150200","155200"," This is because this ing tense in English we really overuse it.","Speaker 1"
"155440","160520"," For example, we use this ing in English to refer to the future.","Speaker 1"
"160520","162440"," He's doing it tomorrow.","Speaker 1"
"162600","167520"," Whereas in Spanish we just use the present tense with that future context.","Speaker 1"
"168100","169000"," Lo hace mañana.","Speaker 1"
"169640","174520"," Which is why we need to give both translations for hace for example.","Speaker 1"
"175220","178860"," He makes or does or he's making or doing.","Speaker 1"
"179200","183960"," And we translate hablo as I speak and I'm speaking.","Speaker 1"
"184240","187820"," But this doesn't mean that I'm speaking doesn't exist.","Speaker 1"
"188400","189200"," It does exist.","Speaker 1"
"190520","196540"," We use it in Spanish only when we want to show what we are doing right now in this moment.","Speaker 1"
"197720","199700"," So beginning this structure.","Speaker 1"
"200300","201940"," I am speaking.","Speaker 1"
"202380","203320"," This I am.","Speaker 1"
"203800","205900"," Do you think you would choose ser for characteristics?","Speaker 1"
"206560","209800"," Or do you think you would choose estar for states?","Speaker 1"
"211940","213400"," It's a state.","Speaker 2"
"214000","214660"," So estoy.","Speaker 2"
"214960","215260"," Good.","Speaker 1"
"215400","218540"," We would use estar because of course what we are doing is a state.","Speaker 1"
"218540","221100"," So we'd always use estar with these structures.","Speaker 1"
"221400","224160"," So the first part of this sentence is estoy.","Speaker 1"
"224660","231820"," Now to get speaking ing from to speak we take off ar and we add ando.","Speaker 1"
"232520","233160"," Ando.","Speaker 1"
"233520","234540"," And we get hablando.","Speaker 1"
"236120","236700"," Hablando.","Speaker 2"
"237080","238160"," So I'm speaking.","Speaker 1"
"239720","241000"," Estoy hablando.","Speaker 1"
"241200","242460"," Estoy hablando.","Speaker 1"
"242640","242840"," Good.","Speaker 1"
"243100","247660"," So maybe somebody interrupts you and you won't say hablo.","Speaker 1"
"248540","249460"," Estoy hablando.","Speaker 1"
"249780","252880"," How would you say I am waiting?","Speaker 1"
"253280","254800"," And you mean right now.","Speaker 1"
"254920","255600"," Right now.","Speaker 1"
"255740","257220"," I'm waiting here.","Speaker 1"
"257300","258360"," I'm waiting here.","Speaker 1"
