"start","end","text","speaker"
"1420","4380"," So we're looking a bit at possession now, no?","Speaker 1"
"5060","7020"," And how we express that in Spanish.","Speaker 1"
"7400","16000"," Now in English we use possessive words, my, your, his, her, much more than we do in Spanish.","Speaker 1"
"16500","18540"," So it's something we want to look out for.","Speaker 1"
"19020","28080"," We already saw an example actually, for example how we would say I responded him the mail rather than I responded to his mail.","Speaker 1"
"28740","32820"," Another example would be how we refer to body parts in Spanish.","Speaker 1"
"33400","38380"," So you don't say in Spanish, for example, my leg hurts.","Speaker 1"
"39120","41420"," You say it hurts me the leg.","Speaker 1"
"42480","45580"," Doler, doler is to hurt.","Speaker 1"
"46260","49680"," How would you say firstly it hurts me from doler.","Speaker 1"
"49940","51000"," It hurts me.","Speaker 1"
"52640","55780"," It hurts me.","Speaker 1"
"57060","62320"," I want you to divide the sentence up and to take control of it.","Speaker 1"
"62940","63580"," No guessing.","Speaker 1"
"64220","66180"," It hurts me.","Speaker 1"
"66500","66660"," Dole.","Speaker 2"
"67080","67400"," Good.","Speaker 1"
"67520","69040"," It would be dole but the o splits.","Speaker 1"
"69580","71320"," So this is another, it's not a problem.","Speaker 1"
"71480","72960"," You thought it through and you got to dole.","Speaker 1"
"73520","75080"," But the o splits here.","Speaker 1"
"76500","77960"," So me dole.","Speaker 2"
"78320","78660"," Me dole.","Speaker 1"
"78720","79140"," Good.","Speaker 1"
"79340","79880"," Me dole.","Speaker 1"
"80200","83080"," So you don't say in Spanish my leg hurts.","Speaker 1"
"83780","84760"," Mi pierna dole.","Speaker 1"
"84900","85520"," You don't say that.","Speaker 1"
"85600","87000"," You say it hurts me the leg.","Speaker 1"
"87540","88660"," It hurts me the leg.","Speaker 1"
"88800","89920"," So leg is pierna.","Speaker 1"
"90380","92120"," How would you say my leg hurts?","Speaker 1"
"94080","96420"," Me dole la pierna.","Speaker 2"
"96560","96820"," Good.","Speaker 1"
"97240","98400"," Me dole la pierna.","Speaker 1"
"98980","104300"," If you want to say my leg doesn't hurt anymore, you can just use more for anymore.","Speaker 1"
"104480","105540"," So what was more again?","Speaker 1"
"107240","107620"," Mas.","Speaker 1"
"107760","108080"," Mas.","Speaker 1"
"108560","110900"," So my leg doesn't hurt anymore.","Speaker 1"
"112990","115730"," No me duele la pierna mas.","Speaker 2"
"115870","116110"," Good.","Speaker 1"
"116350","118690"," Now the noun pain is dolor.","Speaker 1"
"119230","119710"," Dolor.","Speaker 1"
"120150","120710"," Dolor.","Speaker 1"
"120930","125390"," If you want to say I have a headache, you can just say I have pain of head.","Speaker 1"
"125810","126650"," Dolor de cabeza.","Speaker 1"
"127350","128169"," Dolor de cabeza.","Speaker 1"
"128630","129770"," So how would that be?","Speaker 1"
"129990","130970"," I have a headache.","Speaker 1"
"132750","134390"," Tengo dolor de cabeza.","Speaker 2"
"134670","134870"," Good.","Speaker 1"
"135030","136670"," Tengo dolor de cabeza.","Speaker 1"
"137450","137670"," Good.","Speaker 1"
"138090","141310"," I had, I was having pain of head.","Speaker 1"
"141650","143170"," So the line in the past.","Speaker 1"
"145600","147440"," Tenia dolor de cabeza.","Speaker 2"
"147980","148260"," Good.","Speaker 1"
"148700","150380"," Tenia dolor de cabeza.","Speaker 1"
"150900","155720"," And of course we can also say me duele la cabeza or me dolia la cabeza.","Speaker 1"
"155720","157780"," This would be another way of saying it.","Speaker 1"
"158300","164700"," So just as we can say dolor de cabeza to say headache, the ache of the head.","Speaker 1"
"165200","169780"," If we want to say Jose's house, Maria's house.","Speaker 1"
"170140","175120"," In Spanish we would say the house of Maria, the house of Jose.","Speaker 1"
"175660","179380"," So how would you say the house of Jose, Jose's house?","Speaker 1"
"180800","182740"," La casa de Jose.","Speaker 2"
"183640","187020"," So how would you say we are going to Jose's house?","Speaker 1"
"188640","191700"," Vamos a la casa de Jose.","Speaker 2"
"192100","192400"," Good.","Speaker 1"
"192700","193900"," Vamos a la casa de Jose.","Speaker 1"
"194480","197680"," What if you wanted to say we are going to Maria's party?","Speaker 1"
"206260","209300"," We are going to Maria's party.","Speaker 1"
"209300","209920"," Very good.","Speaker 1"
"210660","211740"," What was nobody?","Speaker 1"
"213660","214220"," Nadie.","Speaker 2"
"214400","214960"," Nadie.","Speaker 1"
"215160","217340"," And nobody else or nobody more?","Speaker 1"
"219300","220000"," Nadie mas.","Speaker 2"
"220360","220720"," Good.","Speaker 1"
"221120","224540"," I didn't speak with anybody else in Maria's party.","Speaker 1"
"225200","228360"," I didn't speak with anyone else in Maria's party.","Speaker 1"
"228620","230940"," I only spoke with you.","Speaker 1"
"231280","232980"," So let's start from the beginning.","Speaker 1"
