"start","end","text","speaker"
"650","8450"," An interesting thing about prepositions is that they have a habit of changing between languages.","Speaker 1"
"9110","14090"," To give you an example, in English we say, I fall in love with.","Speaker 1"
"14750","19890"," In Spanish, you say, I enamour myself of.","Speaker 1"
"20390","23370"," I fall in love of you.","Speaker 1"
"24070","40850"," Now, again, this is something that we look at with interest rather than looking at it as an obstacle for the insight that it might give us about how we perceive and express the world through our own language.","Speaker 1"
"41890","45690"," Now, the fact that we use with is not necessarily casual.","Speaker 1"
"45990","47630"," Casual in the sense of meaningless.","Speaker 1"
"48430","53150"," The fact that we use with is not necessarily without its weight, without its meaning.","Speaker 1"
"53370","64650"," If I say, I fall in love with you, that preposition with necessarily involves you in my process of falling in love.","Speaker 1"
"65310","69990"," Now, this of is much more detached in feeling than with.","Speaker 1"
"70670","88610"," So there is a school of thought which explores how these elements of language might have a real tangible effect on the way we interact with the world and with certain concepts and the way we express them and how that feeds back into the way we perceive and view the world.","Speaker 1"
"88810","94950"," And I think this is a very nice example between falling in love with and falling in love of.","Speaker 1"
"95830","110750"," So this is something to think about and just take interest in whenever you find that in Spanish the verb uses a different preposition than the one it does in English, rather than just seeing it as a hurdle to correctness that you need to memorize.","Speaker 1"
"111050","118450"," Maybe have a little look at how it might actually be affecting somehow or other the way you perceive the world.","Speaker 1"
"118690","121090"," This also helps the memory on a practical level.","Speaker 1"
"121470","132210"," You are much more capable of internalizing and remembering this difference if rather than just mindlessly memorizing that you're using de instead of con.","Speaker 1"
"132530","142630"," Here we are looking with a more analytical eye, with a curious eye, to understand what effect this might possibly have on us.","Speaker 1"
"143310","146130"," And in this way we're just going to learn the differences much easier.","Speaker 1"
"147130","148990"," Let's start with this verb.","Speaker 1"
"149250","151450"," To fall in love is to enamor oneself.","Speaker 1"
"152330","159670"," So if you look up in the dictionary to fall in love, what you will find is enamorarse, written as one word.","Speaker 1"
"159830","162010"," Now it's important to realize that it is not one word.","Speaker 1"
"162090","168270"," You still have a verb there ending ar, enamorar, and then the se is just hooked on.","Speaker 1"
"168930","170530"," So let's start with I fall in love.","Speaker 1"
"170870","173630"," How will you make enamorarse?","Speaker 1"
"174130","175530"," I fall in love.","Speaker 1"
"175950","176990"," I enamor myself.","Speaker 1"
"178630","179870"," Me enamoro.","Speaker 2"
"179950","181490"," Exactly, me enamoro.","Speaker 1"
"182030","186830"," Now if you want to say I fall in love with you, we're probably going to speak informally.","Speaker 1"
"187130","191430"," In Spanish we're not going to say with you, we're going to say of you.","Speaker 1"
"191550","193710"," I enamor myself of you.","Speaker 1"
"194690","200090"," Yeah, me enamoro de ti.","Speaker 2"
"200410","201050"," Very good.","Speaker 1"
"201830","203010"," I fall in love with him.","Speaker 1"
"207230","209430"," Good, me enamoro de él.","Speaker 1"
"210110","215690"," If we want to give the meaning of I'm falling in love right now, we can say I am.","Speaker 1"
"216230","218190"," How is I am from estar?","Speaker 1"
"219730","220310"," Estoy.","Speaker 2"
"220570","220850"," Good.","Speaker 1"
"221830","225050"," Falling in love, enamoring myself.","Speaker 1"
"227530","232710"," Good, you can come actually after the ando or before estoy.","Speaker 1"
"233010","237410"," Estoy enamorándome, me estoy enamorando de él.","Speaker 1"
"238410","244870"," Another verb that uses a different preposition in Spanish and English is the verb to think.","Speaker 1"
"245450","250090"," To think, we said it was related to the word pensiv, which means thoughtful.","Speaker 1"
"250730","251130"," Pensar.","Speaker 2"
"251230","252050"," Good, pensar.","Speaker 1"
"252930","262650"," Now you don't say I think about you in Spanish, you say I'm thinking or I think in or on you.","Speaker 1"
"263050","264650"," What was the word for in and on?","Speaker 1"
"264770","266670"," I think we looked at it very briefly.","Speaker 1"
"268350","268450"," En.","Speaker 1"
"268650","268990"," En.","Speaker 1"
"269190","269530"," Good.","Speaker 1"
"270350","273490"," So we say I think in you or on you.","Speaker 1"
"273630","288950"," It's probably in actually because Arabic says it in this way and of course when languages come into contact like the 800 years of contact that Spanish and Arabic had, they share a lot more than vocabulary, they also share structures.","Speaker 1"
"289690","294650"," So we're probably saying I'm thinking in you to say I think about you.","Speaker 1"
"294790","296050"," So how do you say that?","Speaker 1"
"296350","298730"," I'm thinking about you or I think about you.","Speaker 1"
"298810","299990"," Let's keep it informal.","Speaker 1"
"303430","305270"," Pienso en ti.","Speaker 2"
"306710","306990"," Good.","Speaker 1"
"307870","312030"," How would you say we think about you or we are thinking about you?","Speaker 1"
"314300","316560"," Pensamos en ti.","Speaker 2"
"317060","318060"," Pensamos en ti.","Speaker 1"
"318760","324240"," We think about her or we think in her or literally we think in she.","Speaker 1"
"326660","329180"," Pensamos en ella.","Speaker 2"
"329460","329660"," Good.","Speaker 1"
"329900","330800"," Pensamos en ella.","Speaker 1"
"331560","334300"," To dream in Spanish is soñar.","Speaker 1"
"334920","335680"," Soñar.","Speaker 1"
"336040","340580"," This nyo sound like the one we have in mañana is with the ñ.","Speaker 1"
"340920","350500"," Ñ is the only letter that we get in Spanish that we don't get in English and it's like an n with a little squiggly line on the top of the n and it's basically ny.","Speaker 1"
"351240","356740"," So n with squiggly line on top is ny like in mañana like in soñar.","Speaker 1"
"357340","357840"," Soñar.","Speaker 1"
"357980","358480"," To dream.","Speaker 1"
"359320","359880"," Soñar.","Speaker 1"
"360320","361900"," How do you think you say I dream?","Speaker 1"
"363540","364100"," Soño.","Speaker 1"
"364520","367840"," Would be soño but what might happen?","Speaker 1"
"367840","369980"," How is to sleep?","Speaker 1"
"371040","371480"," Dormir.","Speaker 1"
"371740","372180"," Dormir.","Speaker 1"
"372400","373200"," And I sleep?","Speaker 1"
"374420","374860"," Duermo.","Speaker 2"
"377120","381140"," Yeah so this is happening here but there's really no way to know if it's going to happen or not.","Speaker 1"
"381240","382720"," Sometimes it does sometimes it doesn't.","Speaker 1"
"383000","388420"," If it happens for one of the versions of course it's going to happen for all of the versions that we stress the o.","Speaker 1"
"388580","391500"," So sueño, sueña, sueña, sueñas.","Speaker 1"
"392040","393580"," But we dream?","Speaker 1"
"395620","396260"," Soñamos.","Speaker 1"
"396340","398660"," Soñamos because we're not stressing it anymore.","Speaker 1"
"398980","399540"," Soñamos.","Speaker 1"
"399680","400380"," We're stressing the a.","Speaker 1"
"400540","400940"," Very good.","Speaker 1"
"401700","405260"," We don't say I dream of in Spanish.","Speaker 1"
"405560","407000"," We say I dream with.","Speaker 1"
"407640","409160"," So here we use with in Spanish.","Speaker 1"
"409260","410980"," I dream with her.","Speaker 1"
"411660","421480"," The language we said is permitting and requiring us to perceive and express the world in a certain way.","Speaker 1"
"421640","435520"," So when we say you know I dream with her maybe you can imagine that when people began to talk about what they were dreaming that they had the idea of the involvement of the other person.","Speaker 1"
"435720","437140"," You know I'm dreaming with you.","Speaker 1"
"437780","439080"," You don't know but it's","Speaker 1"
"439080","444120"," interesting to think about how that change in the preposition can really affect the way we perceive","Speaker 1"
"444120","449420"," the world and then subconsciously because even though our beliefs might have modernized like if","Speaker 1"
"449420","453740"," I dream about you I don't really think you're there and I don't really think you're participating","Speaker 1"
"454660","460860"," but the language might hold an old belief that it is with you that you are actually participating","Speaker 1"
"460860","461700"," in my dream.","Speaker 1"
"462020","470180"," So it's interesting to think about and thinking about it is going to help your memory internalize just this simple fact that the preposition changes.","Speaker 1"
"471120","473220"," So how would you say I dream about her?","Speaker 1"
"473540","476480"," Or in Spanish I dream or I'm dreaming with her.","Speaker 1"
"481390","481780"," Good.","Speaker 1"
"482760","484580"," He dreams about him.","Speaker 1"
"488600","489380"," Good.","Speaker 1"
"490240","491920"," What was for me?","Speaker 2"
"494390","495920"," Good and for you in formal?","Speaker 1"
"497320","499880"," Good and what was from?","Speaker 1"
"499880","502660"," From me?","Speaker 1"
"505060","506400"," From you in formal?","Speaker 1"
"509120","509720"," Good.","Speaker 1"
