"start","end","text","speaker"
"900","10820"," So we've seen how with orders we want to use this mood tense with the exception of positive orders which are informal.","Speaker 1"
"11060","12480"," There we have a shortcut.","Speaker 1"
"13060","17860"," We can just cut off the s of the informal form.","Speaker 1"
"18500","21400"," For example, what is to wait?","Speaker 1"
"23120","23860"," Esperar.","Speaker 1"
"23980","25700"," And what is you wait informally?","Speaker 1"
"28040","28620"," Esperas.","Speaker 1"
"28620","29200"," Esperas.","Speaker 1"
"29520","30760"," And wait the order?","Speaker 1"
"32540","33120"," Espera.","Speaker 1"
"33300","33880"," Espera.","Speaker 1"
"33940","34820"," That's our shortcut.","Speaker 1"
"35460","37500"," How would you say let's wait?","Speaker 1"
"39600","40180"," Esperemos.","Speaker 1"
"40640","41220"," Esperemos.","Speaker 1"
"41800","42100"," Good.","Speaker 1"
"42500","44360"," And you can also say esperamos.","Speaker 1"
"44620","46580"," It just sounds less like an order.","Speaker 1"
"46820","48580"," It would sound more like shall we wait?","Speaker 1"
"48900","49480"," Esperamos.","Speaker 1"
"49740","50780"," Shall we wait?","Speaker 1"
"51040","53040"," But then the order esperemos.","Speaker 1"
"53700","54780"," Let's not wait.","Speaker 1"
"56820","57660"," No esperemos.","Speaker 1"
"57940","58840"," No esperemos.","Speaker 1"
"59320","59700"," Good.","Speaker 1"
"60080","65500"," So orders we are using with you, the different versions of you, and with we.","Speaker 1"
"66180","77180"," But maybe I want to say what I want him to do, or what I want her to do, or what I want them to do, other than the structures that we learned already.","Speaker 1"
"77680","79940"," Quiero que, prefiero que, etc.","Speaker 1"
"80180","84020"," We can just say que and follow it with the subjunctive.","Speaker 1"
"84560","90480"," So for example, maybe you tell me David is waiting for you and I say que espere.","Speaker 1"
"92160","93180"," That he waits.","Speaker 1"
"93320","95100"," But I'm using this mood tense.","Speaker 1"
"95360","96620"," So I'm saying let him wait.","Speaker 1"
"97100","97760"," Let him wait.","Speaker 1"
"98260","98820"," Que espere.","Speaker 1"
"99540","102580"," Maybe I really want the show to finish.","Speaker 1"
"103300","105020"," I want the show to hurry up and finish.","Speaker 1"
"105180","112340"," I can say it finishes in the mood tense, and then I get that meaning of let it finish.","Speaker 1"
"112860","114400"," Hurry up and finish.","Speaker 1"
"114600","115760"," So how would I say that?","Speaker 1"
"116160","117040"," Let it finish.","Speaker 1"
"121380","121960"," Good.","Speaker 1"
"122420","123120"," Que termine.","Speaker 1"
"123280","126860"," We said that the word for already was ya.","Speaker 1"
"127199","128340"," And we can use that here.","Speaker 1"
"128340","130320"," So let it finish already.","Speaker 1"
"135240","136280"," Enough already.","Speaker 1"
"137080","141640"," We said that callarse was to quiet oneself or to shut up.","Speaker 1"
"142020","145140"," So maybe you want somebody to shut up.","Speaker 1"
"145220","146940"," You're not angry enough to tell them directly.","Speaker 1"
"147940","151340"," Maybe you will just say, oh let them, let him shut up.","Speaker 1"
"151720","153360"," Let him quiet himself.","Speaker 1"
"153600","154300"," How would that be?","Speaker 1"
"157040","157680"," Good.","Speaker 1"
"158060","158680"," Que se calle.","Speaker 1"
"160080","168160"," Another situation that we use the mood tense in is when after the word cuando we refer to the future.","Speaker 1"
"168840","175320"," For example, if I say when we speak, and I mean generally, how will it sound?","Speaker 1"
"177200","180600"," Cuando hablamos.","Speaker 1"
"180800","181580"," So this is generally.","Speaker 1"
"181720","184200"," When we speak generally, and you could continue, no?","Speaker 1"
"184920","195020"," But if you mean in a future event, when we speak later on, then you will use this mood tense.","Speaker 1"
"195580","211600"," Now this is a very interesting use of the mood tense because it highlights some kind of superstition, maybe, that the language is uncomfortable with referring to something in the future that didn't happen yet as a fact.","Speaker 1"
"211860","218180"," So you're putting this mood tense there to kind of highlight that subjectivity.","Speaker 1"
"218920","220880"," Give me when we speak then.","Speaker 1"
"220980","225740"," When we speak, and we mean the future when we speak.","Speaker 1"
"226440","227880"," Cuando hablemos.","Speaker 2"
"229040","246280"," We are using this mood tense because we are referring to something that's going to happen in the future, that we give it as a fact, and it's like who are we as mere mortals to do such a thing, to refer to this event or to this fact that will be.","Speaker 1"
"246760","251860"," So for example, you could say when we eat together, we speak.","Speaker 1"
"252500","253400"," And you mean generally, no?","Speaker 1"
"253980","255940"," When we eat together, we speak.","Speaker 1"
"256339","257160"," What was together?","Speaker 1"
"257880","266500"," Related to junction, related to joint, related to what in English they say military junta.","Speaker 1"
"267120","267560"," Junta.","Speaker 2"
"267880","272300"," So how would you say when we eat together, we speak.","Speaker 1"
"272660","274820"," When we eat together, we speak.","Speaker 1"
"277210","280110"," Cuando comemos junta.","Speaker 2"
"280650","287890"," Junta is the version you found for military junta, but you're not just going to take it, you're going to have to process it as well.","Speaker 1"
"288610","290110"," When we eat together.","Speaker 1"
"290370","290770"," Juntas.","Speaker 1"
"291150","292770"," So two females, that's fine.","Speaker 1"
"293150","296070"," So cuando comemos juntas, we speak.","Speaker 1"
"297990","298570"," Hablamos.","Speaker 2"
"298750","299090"," Good.","Speaker 1"
"299250","299790"," All together.","Speaker 1"
"300010","301770"," When we eat together, we speak.","Speaker 1"
"303250","307210"," Cuando comemos juntas, hablamos.","Speaker 2"
"307350","307570"," Good.","Speaker 1"
"308090","309890"," Cuando comemos juntas, hablamos.","Speaker 1"
"310110","311930"," So here you're speaking generally.","Speaker 1"
"312610","313130"," Generalmente.","Speaker 1"
"313390","313790"," Generally.","Speaker 1"
"313930","315390"," When we eat together, we speak.","Speaker 1"
"315710","326850"," But if you want to say when we eat together, and you're referring to the future, a fact that you're naming that hasn't happened yet, there you want to use your mood tense.","Speaker 1"
"327490","328910"," So let's work our way through it.","Speaker 1"
"328910","332390"," When we eat together, and we're referring to the future.","Speaker 1"
"337410","338810"," We will speak.","Speaker 1"
"338930","340410"," And we don't need will.","Speaker 1"
"340930","346870"," We will speak because the when we eat together is a future context.","Speaker 1"
"347170","350390"," We can just go back to normal everyday present again.","Speaker 1"
"352370","353010"," Good.","Speaker 1"
"353270","358410"," Cuando comamos juntas, two females, when we eat together, hablamos.","Speaker 1"
"358910","360450"," We will speak.","Speaker 1"
