"start","end","text","speaker"
"1220","3360"," Gracias por venir.","Speaker 1"
"3740","7680"," Gracias por venir, in Spanish, means thanks for coming.","Speaker 1"
"8200","9540"," Gracias por venir.","Speaker 1"
"9980","11480"," Gracias por venir.","Speaker 1"
"11920","14740"," So there's two things that we can see in this sentence.","Speaker 1"
"14900","19480"," We can use these sentences like a hook to remember two important things about Spanish.","Speaker 1"
"20040","22740"," The first thing is that we have two words for for.","Speaker 1"
"22980","25800"," We already saw another word for for.","Speaker 1"
"26100","28240"," For example, how are we saying for me?","Speaker 1"
"29780","30540"," Para mí.","Speaker 2"
"30800","31619"," Para mí, good.","Speaker 1"
"31759","33240"," And for you, speaking informally?","Speaker 1"
"34600","35340"," Para ti.","Speaker 1"
"35520","36060"," Para ti.","Speaker 1"
"36520","39800"," So we had mí and ti coming with prepositions.","Speaker 1"
"39980","43980"," Para mí, para ti, de mí, from mí, de ti, from you.","Speaker 1"
"44260","49200"," But then, for the other people, we just say for he, for example.","Speaker 1"
"49360","51960"," So how is for him or for he in Spanish?","Speaker 1"
"53600","54420"," Para él.","Speaker 2"
"54580","54760"," Good.","Speaker 1"
"54840","55440"," And for her?","Speaker 1"
"56860","57900"," Para ella.","Speaker 2"
"58160","58260"," Good.","Speaker 1"
"58720","63080"," So this para is when something is for somebody, no?","Speaker 1"
"63300","70620"," For example, if you want to say this is for you, speaking informally, let's say it's a masculine object.","Speaker 1"
"70880","72620"," This, this one is for you.","Speaker 1"
"73020","74160"," How would you say that?","Speaker 1"
"75920","76440"," Ello.","Speaker 2"
"76680","77720"," What is tonight?","Speaker 1"
"78800","79340"," Ah, esta.","Speaker 2"
"79820","80040"," Good.","Speaker 1"
"80100","81760"," So that's your hook and you go from there.","Speaker 1"
"82060","82560"," Esta noche.","Speaker 1"
"82880","85140"," But I want a masculine thing.","Speaker 1"
"86060","86500"," Esto.","Speaker 2"
"87040","90340"," What you should do is look at somewhere that you've used it.","Speaker 1"
"90580","92040"," So you should look at this car.","Speaker 1"
"92580","92860"," Este.","Speaker 2"
"93420","94300"," And then you find it.","Speaker 1"
"94620","97180"," These are the processes that we're learning and this is half of the method.","Speaker 1"
"97520","101040"," You can take yourself through those processes when you need to find it.","Speaker 1"
"101780","103400"," And then it comes to your memory.","Speaker 1"
"103700","104760"," Then you know it after that.","Speaker 1"
"104840","109360"," But the first few times you need to have a look around, let's say, and see to find it.","Speaker 1"
"109460","111800"," So this or this one, masculine thing.","Speaker 1"
"113380","113820"," Este.","Speaker 1"
"114100","114380"," Este.","Speaker 1"
"114380","118240"," So this one is for you, speaking informally.","Speaker 1"
"120460","122500"," Este es para ti.","Speaker 2"
"122700","122940"," Good.","Speaker 1"
"123440","124620"," Este es para ti.","Speaker 1"
"124740","125860"," If we mean a masculine thing.","Speaker 1"
"125980","128840"," What if you meant these are for you?","Speaker 1"
"129120","130660"," Masculine or mixed things.","Speaker 1"
"132460","134480"," Estos son para ti.","Speaker 2"
"134660","135220"," Well done.","Speaker 1"
"135540","137560"," Estos son para ti.","Speaker 1"
"137880","141480"," So we saw that actually for this and these we have este and estos.","Speaker 1"
"141480","146360"," In este we have the e of el and in estos we have the os of los.","Speaker 1"
"146740","147960"," Estos son para ti.","Speaker 1"
"148560","151200"," So this is the for that we learned until now.","Speaker 1"
"151900","155200"," Then we have por, which is much more flexible.","Speaker 1"
"155900","157420"," It has many more meanings.","Speaker 1"
"158500","160260"," Let's investigate some of them.","Speaker 1"
"160940","161240"," Por.","Speaker 1"
"161560","163940"," You can use it like because of.","Speaker 1"
"164940","168780"," Sometimes when we say for in English, we mean because of.","Speaker 1"
"168780","173680"," For example, if you say for this reason, what you mean is because of this reason.","Speaker 1"
"174140","175160"," So you don't mean para.","Speaker 1"
"175820","176760"," You mean por.","Speaker 1"
"177200","180460"," So por also means for in the sense of because of.","Speaker 1"
"180900","185280"," And actually in the words because and why, which were...","Speaker 1"
"186580","186960"," ¿Por qué?","Speaker 1"
"187120","187720"," ¿Por qué?","Speaker 1"
"188040","191520"," Here in why we see that it's because of.","Speaker 1"
"192080","192580"," ¿Por qué?","Speaker 1"
"192860","195140"," Why actually means because of what.","Speaker 1"
"195580","196500"," Because of what.","Speaker 1"
"196500","198260"," And then ¿Por qué?","Speaker 1"
"198500","199080"," As because.","Speaker 1"
"199900","202020"," We said that we have the same word for wine because.","Speaker 1"
"202580","202780"," ¿Por qué?","Speaker 1"
"202820","204820"," As because means because of that.","Speaker 1"
"206000","209680"," So in both cases you have por meaning because of.","Speaker 1"
"210420","213700"," So reason in Spanish is razón.","Speaker 1"
"214740","215280"," Razón.","Speaker 1"
"215820","216480"," Razón.","Speaker 2"
"216640","219100"," Or razón in most of Spain.","Speaker 1"
"219720","220260"," Razón.","Speaker 1"
"220440","223020"," But in most of the Spanish speaking world, razón.","Speaker 1"
"223740","224320"," Razón.","Speaker 2"
"224680","225700"," Razón is feminine.","Speaker 1"
"225700","227300"," So how would you say this reason?","Speaker 1"
"228920","230040"," Esta razón.","Speaker 2"
"230180","230460"," Good.","Speaker 1"
"230920","234660"," So how would you say because of this reason, I don't want to go.","Speaker 1"
"235000","237060"," Because of this reason, I don't want to go.","Speaker 1"
"239200","242260"," Por esta razón, no quiero ir.","Speaker 2"
"242500","244860"," Por esta razón, no quiero ir.","Speaker 1"
"245780","246980"," That's contrasted too.","Speaker 1"
"247220","248100"," What was to buy?","Speaker 1"
"248400","249220"," Do you remember to buy?","Speaker 1"
"250820","251360"," Comprar.","Speaker 1"
"253360","253920"," Comprar.","Speaker 1"
"253920","254320"," Good.","Speaker 1"
"254660","255140"," Comprar.","Speaker 1"
"255760","258000"," You can say I'm buying it for you.","Speaker 1"
"258779","259579"," How would you say that?","Speaker 1"
"259640","260480"," Let's keep it informal.","Speaker 1"
"260680","262380"," I'm buying it for you.","Speaker 1"
"263440","264860"," Lo compro para ti.","Speaker 2"
"265040","265280"," Good.","Speaker 1"
"265480","266760"," Lo compro para ti.","Speaker 1"
"266980","269540"," That means, you know, this thing I'm buying it for you.","Speaker 1"
"270140","273520"," But maybe in some context you want to say I'm buying it because of you.","Speaker 1"
"274000","274920"," How would you say that?","Speaker 1"
"276280","278020"," Lo compro por ti.","Speaker 2"
"278240","278500"," Good.","Speaker 1"
"278660","279820"," Lo compro por ti.","Speaker 1"
"279820","283340"," So it doesn't mean necessarily that this thing is for that person.","Speaker 1"
"283420","285920"," Just that you've bought it because of that person.","Speaker 1"
"286120","286480"," No?","Speaker 1"
"286900","294440"," So maybe you buy an ashtray in your house and your one friend that smokes comes and you say Lo he comprado por ti.","Speaker 1"
"294600","296880"," I have bought it because of you.","Speaker 1"
"297120","302660"," If you say lo he comprado para ti, for you, then he'll want to take the ashtray home.","Speaker 1"
"303340","307240"," Another use for por is when we're talking about time.","Speaker 1"
"307240","313560"," When you're talking about periods of time, for two weeks, for two days, you will not say para, you will say por.","Speaker 1"
"313820","316060"," This is another place where you use por.","Speaker 1"
"316460","318240"," The word for day is día.","Speaker 1"
"319360","319460"," Día.","Speaker 1"
"319460","320080"," Día.","Speaker 2"
"320300","320620"," Día.","Speaker 1"
"321000","324900"," It's actually related to an Indo-European root.","Speaker 1"
"325300","326920"," It just means a very old root.","Speaker 1"
"327480","333560"," Meaning light and deity in English comes from the same root.","Speaker 1"
"334060","338540"," Or the dj of Jupiter is actually also from this root.","Speaker 1"
"338680","341820"," Jupiter means something like the father of the gods.","Speaker 1"
"342080","345060"," You have piter like paternal there.","Speaker 1"
"345580","350040"," And dj from this same root as día and deity.","Speaker 1"
"350780","354160"," And of course you have Jupiter which is the biggest planet.","Speaker 1"
"354460","357020"," So the father of the gods, Jupiter.","Speaker 1"
"357960","362300"," Día is a word that looks feminine.","Speaker 1"
"362640","368360"," And it's one of those few words that end in a that look feminine that are masculine.","Speaker 1"
"368840","372260"," So the day is el día.","Speaker 1"
"373060","377140"," And the days, los días.","Speaker 1"
"378720","382500"," And every day is all the days.","Speaker 1"
"382500","386720"," Before we said todo el tiempo, to say all the time.","Speaker 1"
"386900","389560"," If you want to say every day, you say all the days.","Speaker 1"
"389860","391040"," How do you think that would sound?","Speaker 1"
"392820","393880"," Todos los días.","Speaker 1"
"394140","394340"," Good.","Speaker 1"
"394540","395800"," Todos in plural.","Speaker 1"
"395980","396940"," Todos los días.","Speaker 1"
"397600","397980"," Good.","Speaker 1"
"398440","401560"," If you wanted to say I'm staying for three days.","Speaker 1"
"401960","402980"," Free is tres.","Speaker 1"
"404200","406020"," I'm staying for three days.","Speaker 1"
"406160","408120"," I remain myself for three days.","Speaker 1"
"408340","409380"," So how would you say that?","Speaker 1"
"409420","410760"," I'm staying for three days.","Speaker 1"
"412500","415420"," Me quedo por tres días.","Speaker 2"
"415720","416220"," Very good.","Speaker 1"
"416600","419200"," Me quedo por tres días.","Speaker 1"
"419520","421340"," I'm staying for three days.","Speaker 1"
"421500","424920"," How would you say I will stay for three days?","Speaker 1"
"425320","426900"," I will stay for three days.","Speaker 1"
"427020","429140"," You don't really need, you don't need the will here.","Speaker 1"
"429440","433520"," The fact that you say for three days is already some kind of future context.","Speaker 1"
"433980","435480"," No, the days didn't happen yet.","Speaker 1"
"435780","437620"," But let's practice the future.","Speaker 1"
