"start","end","text","speaker"
"1220","2940"," What was the word for what?","Speaker 1"
"4840","5060"," Que.","Speaker 2"
"5320","5580"," Que.","Speaker 1"
"5880","8160"," And you remember how was to pass?","Speaker 1"
"9640","10260"," Is it pasar?","Speaker 1"
"10600","11120"," Pasar.","Speaker 1"
"11360","16020"," And this can also mean like to happen, to pass in the sense of to occur.","Speaker 1"
"16860","18380"," How do you say he passes?","Speaker 1"
"20860","21220"," Passo.","Speaker 2"
"21380","21680"," Good.","Speaker 1"
"21800","22760"," And she passes?","Speaker 1"
"24480","25000"," Passo.","Speaker 2"
"25180","25980"," And it passes?","Speaker 1"
"26460","26900"," Passo.","Speaker 2"
"27080","32300"," Good, and if you want to say what passes, meaning what happens, what's going on, what is happening?","Speaker 1"
"33960","35980"," Ah, I remembered it now.","Speaker 2"
"36160","39540"," I went through the whole process and I remember people saying que paso.","Speaker 2"
"40460","41800"," Ah, this is the past.","Speaker 1"
"42120","49020"," We said that when you emphasize that o on the end, it's actually the version for he, she, it in the past.","Speaker 1"
"49140","52600"," So que paso is what happened and we will look at this later.","Speaker 1"
"52720","54340"," But what, what's happening?","Speaker 1"
"54540","55260"," What is happening?","Speaker 1"
"56260","57060"," Que pasa.","Speaker 1"
"57360","57660"," Good.","Speaker 1"
"58280","62400"," So if you want to say I want to know what's going on, I want to know what's happening.","Speaker 1"
"62540","63860"," I want to know what's passing.","Speaker 1"
"65960","68400"," Quiero saber que pasa.","Speaker 1"
"68680","69800"," Quiero saber que pasa.","Speaker 1"
"70260","71580"," I want to know what's happening.","Speaker 1"
"72460","72980"," Good.","Speaker 1"
"73440","81560"," There's one more thing we need to know about the present and it's gonna fill in happily a grey area for us, which you might be wondering already.","Speaker 1"
"82040","83600"," How did we get tiene?","Speaker 1"
"83600","92540"," He, she, it, you, formal, has or have, and then the other versions tienen, tienes, from tener.","Speaker 1"
"93760","94940"," Tu want is querer.","Speaker 1"
"95640","96840"," What is I want?","Speaker 1"
"98080","98580"," Quiero.","Speaker 2"
"98820","99260"," Quiero.","Speaker 1"
"99820","102360"," So how does querer become quiero?","Speaker 1"
